Name,x,points
,0.0,0.0
,0.2,0.02962962962962963
,0.4,0.05925925925925926
,0.6,0.08888888888888889
,0.8,0.13333333333333333
,1.0,1.0
,0.0,0.0
,0.2,0.09606986899563319
,0.4,0.19213973799126638
,0.6,0.28820960698689957
,0.8,0.4497816593886463
,1.0,1.0
,0.0,0.0
,0.2,0.09
,0.4,0.18
,0.6,0.27
,0.8,0.37
,1.0,1.0
,0.0,0.0
,0.2,0.08163265306122448
,0.4,0.16326530612244897
,0.6,0.24489795918367346
,0.8,0.3877551020408163
,1.0,1.0
,0.0,0.0
,0.2,0.05334987593052109
,0.4,0.10669975186104218
,0.6,0.1600496277915633
,0.8,0.24689826302729528
,1.0,1.0
,0.0,0.0
,0.2,0.04377104377104377
,0.4,0.08754208754208755
,0.6,0.13131313131313133
,0.8,0.19865319865319866
,1.0,1.0
,0.0,0.0
,0.2,0.07407407407407407
,0.4,0.14814814814814814
,0.6,0.2222222222222222
,0.8,0.2996632996632997
,1.0,1.0
,0.0,0.0
,0.2,0.04519774011299435
,0.4,0.0903954802259887
,0.6,0.13559322033898305
,0.8,0.22598870056497175
,1.0,1.0
,0.0,0.0
,0.2,0.04513888888888889
,0.4,0.09027777777777778
,0.6,0.13541666666666666
,0.8,0.1875
,1.0,1.0
,0.0,0.0
,0.2,0.05
,0.4,0.1
,0.6,0.15
,0.8,0.26666666666666666
,1.0,1.0
,0.0,0.0
,0.2,0.07291666666666667
,0.4,0.14583333333333334
,0.6,0.22916666666666666
,0.8,0.3958333333333333
,1.0,1.0
,0.0,0.0
,0.2,0.04672897196261682
,0.4,0.09345794392523364
,0.6,0.14018691588785046
,0.8,0.205607476635514
,1.0,1.0
,0.0,0.0
,0.2,0.09090909090909091
,0.4,0.18181818181818182
,0.6,0.2727272727272727
,0.8,0.3939393939393939
,1.0,1.0
,0.0,0.0
,0.2,0.05
,0.4,0.1
,0.6,0.15
,0.8,0.2833333333333333
,1.0,1.0
,0.0,0.0
,0.2,0.059278350515463915
,0.4,0.11855670103092783
,0.6,0.17783505154639176
,0.8,0.23711340206185566
,1.0,1.0
,0.0,0.0
,0.2,0.005
,0.4,0.01
,0.6,0.016
,0.8,0.03
,1.0,1.0
,0.0,0.0
,0.2,0.02066115702479339
,0.4,0.04132231404958678
,0.6,0.06611570247933884
,0.8,0.13636363636363635
,1.0,1.0
,0.0,0.0
,0.2,0.09090909090909091
,0.4,0.18181818181818182
,0.6,0.2727272727272727
,0.8,0.4132231404958678
,1.0,1.0
,0.0,0.0
,0.2,0.041666666666666664
,0.4,0.08333333333333333
,0.6,0.1488095238095238
,0.8,0.2857142857142857
,1.0,1.0
,0.0,0.0
,0.2,0.02004008016032064
,0.4,0.04008016032064128
,0.6,0.06012024048096192
,0.8,0.08817635270541083
,1.0,1.0
,0.0,0.0
,0.2,0.09844559585492228
,0.4,0.19689119170984457
,0.6,0.29533678756476683
,0.8,0.39378238341968913
,1.0,1.0
,0.0,0.0
,0.2,0.003861003861003861
,0.4,0.007722007722007722
,0.6,0.01287001287001287
,0.8,0.029601029601029602
,1.0,1.0
,0.0,0.0
,0.2,0.02404809619238477
,0.4,0.04809619238476954
,0.6,0.07414829659318638
,0.8,0.156312625250501
,1.0,1.0
,0.0,0.0
,0.2,0.06550218340611354
,0.4,0.13100436681222707
,0.6,0.1965065502183406
,0.8,0.3406113537117904
,1.0,1.0
,0.0,0.0
,0.2,0.04568527918781726
,0.4,0.09137055837563451
,0.6,0.13705583756345177
,0.8,0.20304568527918782
,1.0,1.0
,0.0,0.0
,0.2,0.05325443786982249
,0.4,0.10650887573964497
,0.6,0.15976331360946747
,0.8,0.22485207100591717
