Name,x,points
,0.0,0.0
,0.2,0.08080808080808081
,0.4,0.16161616161616163
,0.6,0.24242424242424243
,0.8,0.32323232323232326
,1.0,1.0
,0.0,0.0
,0.2,0.018036072144288578
,0.4,0.036072144288577156
,0.6,0.05410821643286573
,0.8,0.09719438877755511
,1.0,1.0
,0.0,0.0
,0.2,0.03626943005181347
,0.4,0.07253886010362694
,0.6,0.10880829015544041
,0.8,0.14507772020725387
,1.0,1.0
,0.0,0.0
,0.2,0.08080808080808081
,0.4,0.16161616161616163
,0.6,0.24242424242424243
,0.8,0.3333333333333333
,1.0,1.0
,0.0,0.0
,0.2,0.08163265306122448
,0.4,0.16326530612244897
,0.6,0.24489795918367346
,0.8,0.32653061224489793
,1.0,1.0
,0.0,0.0
,0.2,0.10101010101010101
,0.4,0.20202020202020202
,0.6,0.30303030303030304
,0.8,0.43434343434343436
,1.0,1.0
,0.0,0.0
,0.2,0.02
,0.4,0.04
,0.6,0.06
,0.8,0.08
,1.0,1.0
,0.0,0.0
,0.2,0.09090909090909091
,0.4,0.18181818181818182
,0.6,0.2727272727272727
,0.8,0.36363636363636365
,1.0,1.0
,0.0,0.0
,0.2,0.04225352112676056
,0.4,0.08450704225352113
,0.6,0.1267605633802817
,0.8,0.16901408450704225
,1.0,1.0
,0.0,0.0
,0.2,0.05736636245110821
,0.4,0.11473272490221642
,0.6,0.17470664928292046
,0.8,0.29595827900912647
,1.0,1.0
,0.0,0.0
,0.2,0.04
,0.4,0.08
,0.6,0.12
,0.8,0.17
,1.0,1.0
,0.0,0.0
,0.2,0.015
,0.4,0.03
,0.6,0.045
,0.8,0.065
,1.0,1.0
,0.0,0.0
,0.2,0.030303030303030304
,0.4,0.06060606060606061
,0.6,0.09090909090909091
,0.8,0.13636363636363635
,1.0,1.0
,0.0,0.0
,0.2,0.046875
,0.4,0.09375
,0.6,0.140625
,0.8,0.1875
,1.0,1.0
,0.0,0.0
,0.2,0.09
,0.4,0.18
,0.6,0.27
,0.8,0.4
,1.0,1.0
,0.0,0.0
,0.2,0.11486486486486487
,0.4,0.22972972972972974
,0.6,0.3716216216216216
,0.8,0.6013513513513513
,1.0,1.0
,0.0,0.0
,0.2,0.028333333333333332
,0.4,0.056666666666666664
,0.6,0.085
,0.8,0.135
,1.0,1.0
,0.0,0.0
,0.2,0.058333333333333334
,0.4,0.11666666666666667
,0.6,0.175
,0.8,0.25
,1.0,1.0
,0.0,0.0
,0.2,0.0446927374301676
,0.4,0.0893854748603352
,0.6,0.1340782122905028
,0.8,0.1787709497206704
,1.0,1.0
,0.0,0.0
,0.2,0.05432937181663837
,0.4,0.10865874363327674
,0.6,0.16298811544991512
,0.8,0.22241086587436332
,1.0,1.0
,0.0,0.0
,0.2,0.020202020202020204
,0.4,0.04040404040404041
,0.6,0.06060606060606061
,0.8,0.08080808080808081
,1.0,1.0
,0.0,0.0
,0.2,0.11224489795918367
,0.4,0.22448979591836735
,0.6,0.336734693877551
,0.8,0.4897959183673469
,1.0,1.0
,0.0,0.0
,0.2,0.12244897959183673
,0.4,0.24489795918367346
,0.6,0.3673469387755102
,0.8,0.6326530612244898
,1.0,1.0
,0.0,0.0
,0.2,0.018036072144288578
,0.4,0.036072144288577156
,0.6,0.056112224448897796
,0.8,0.12224448897795591
,1.0,1.0
,0.0,0.0
,0.2,0.06
,0.4,0.12
,0.6,0.18
,0.8,0.24
,1.0,1.0
,0.0,0.0
,0.2,0.03
,0.4,0.06
,0.6,0.09
,0.8,0.16
,1.0,1.0
,0.0,0.0
,0.2,0.11278195488721804
,0.4,0.22556390977443608
,0.6,0.3383458646616541
,0.8,0.45864661654135336
,1.0,1.0
,0.0,0.0
,0.2,0.02
,0.4,0.04
,0.6,0.06
,0.8,0.08
,1.0,1.0
,0.0,0.0
,0.2,0.16666666666666666
,0.4,0.3333333333333333
,0.6,0.5
,0.8,0.6666666666666666
,1.0,1.0
