Name,x,points
,0.0,0.0
,0.2,0.19047619047619047
,0.4,0.38095238095238093
,0.6,0.5714285714285714
,0.8,0.7619047619047619
,1.0,1.0
,0.0,0.0
,0.2,0.17777777777777778
,0.4,0.35555555555555557
,0.6,0.5333333333333333
,0.8,0.7111111111111111
,1.0,1.0
,0.0,0.0
,0.2,0.2
,0.4,0.4
,0.6,0.6
,0.8,0.8
,1.0,1.0
,0.0,0.0
,0.2,0.16666666666666666
,0.4,0.3333333333333333
,0.6,0.5
,0.8,0.6666666666666666
,1.0,1.0
,0.0,0.0
,0.2,0.16666666666666666
,0.4,0.3333333333333333
,0.6,0.5
,0.8,0.6666666666666666
,1.0,1.0
,0.0,0.0
,0.2,0.08695652173913043
,0.4,0.17391304347826086
,0.6,0.2608695652173913
,0.8,0.3695652173913043
,1.0,1.0
,0.0,0.0
,0.2,0.07142857142857142
,0.4,0.14285714285714285
,0.6,0.21428571428571427
,0.8,0.2857142857142857
,1.0,1.0
,0.0,0.0
,0.2,0.10416666666666667
,0.4,0.20833333333333334
,0.6,0.3125
,0.8,0.4375
,1.0,1.0
,0.0,0.0
,0.2,0.16666666666666666
,0.4,0.3333333333333333
,0.6,0.5
,0.8,0.6666666666666666
,1.0,1.0
,0.0,0.0
,0.2,0.1
,0.4,0.2
,0.6,0.3
,0.8,0.42
,1.0,1.0
,0.0,0.0
,0.2,0.2
,0.4,0.4
,0.6,0.6
,0.8,0.8
,1.0,1.0
,0.0,0.0
,0.2,0.09090909090909091
,0.4,0.18181818181818182
,0.6,0.2727272727272727
,0.8,0.3939393939393939
,1.0,1.0
,0.0,0.0
,0.2,0.11224489795918367
,0.4,0.22448979591836735
,0.6,0.336734693877551
,0.8,0.4489795918367347
,1.0,1.0
,0.0,0.0
,0.2,0.1414141414141414
,0.4,0.2828282828282828
,0.6,0.42424242424242425
,0.8,0.5656565656565656
,1.0,1.0
,0.0,0.0
,0.2,0.1836734693877551
,0.4,0.3673469387755102
,0.6,0.5510204081632653
,0.8,0.7346938775510204
,1.0,1.0
