,Name,x,points
332,,0.4,0.5
333,,0.6,0.75
334,,0.8,1.0
335,,1.0,1.0
336,,0.0,0.0
337,,0.2,0.2
338,,0.4,0.4
339,,0.6,0.6
340,,0.8,0.8
341,,1.0,1.0
342,,0.0,0.0
343,,0.2,0.16666666666666666
344,,0.4,0.3333333333333333
345,,0.6,0.5
346,,0.8,0.75
347,,1.0,1.0
348,,0.0,0.0
349,,0.2,0.15384615384615385
350,,0.4,0.3076923076923077
351,,0.6,0.46153846153846156
352,,0.8,1.0
353,,1.0,1.0
354,,0.0,0.0
355,,0.2,0.2
356,,0.4,0.4
357,,0.6,0.6
358,,0.8,0.8
359,,1.0,1.0
360,,0.0,0.0
361,,0.2,0.15789473684210525
362,,0.4,0.3157894736842105
363,,0.6,0.47368421052631576
364,,0.8,0.631578947368421
365,,1.0,1.0
366,,0.0,0.0
367,,0.2,0.16666666666666666
368,,0.4,0.3333333333333333
369,,0.6,0.5
370,,0.8,0.6666666666666666
371,,1.0,1.0
372,,0.0,0.0
373,,0.2,0.15
374,,0.4,0.3
375,,0.6,0.45
376,,0.8,0.6
377,,1.0,1.0
378,,0.0,0.0
379,,0.2,0.14583333333333334
380,,0.4,0.2916666666666667
381,,0.6,0.4375
382,,0.8,0.5833333333333334
383,,1.0,1.0
384,,0.0,0.0
385,,0.2,0.1111111111111111
386,,0.4,0.2222222222222222
387,,0.6,0.3333333333333333
388,,0.8,0.5111111111111111
389,,1.0,1.0
390,,0.0,0.0
391,,0.2,0.0625
392,,0.4,0.125
393,,0.6,0.1875
394,,0.8,0.25
395,,1.0,1.0
396,,0.0,0.0
397,,0.2,0.12371134020618557
398,,0.4,0.24742268041237114
399,,0.6,0.3711340206185567
400,,0.8,0.4948453608247423
401,,1.0,1.0
402,,0.0,0.0
403,,0.2,0.02
404,,0.4,0.04
405,,0.6,0.06
406,,0.8,0.08
407,,1.0,1.0
408,,0.0,0.0
409,,0.2,0.061224489795918366
410,,0.4,0.12244897959183673
411,,0.6,0.1836734693877551
412,,0.8,0.2653061224489796
413,,1.0,1.0
414,,0.0,0.0
415,,0.2,0.07
416,,0.4,0.14
417,,0.6,0.21
418,,0.8,0.28
419,,1.0,1.0
420,,0.0,0.0
421,,0.2,0.09
422,,0.4,0.18
423,,0.6,0.27
424,,0.8,0.36
425,,1.0,1.0
426,,0.0,0.0
427,,0.2,0.13
428,,0.4,0.26
429,,0.6,0.39
430,,0.8,0.52
431,,1.0,1.0
432,,0.0,0.0
433,,0.2,0.1111111111111111
434,,0.4,0.2222222222222222
435,,0.6,0.3333333333333333
436,,0.8,0.4444444444444444
437,,1.0,1.0
438,,0.0,0.0
439,,0.2,0.050505050505050504
440,,0.4,0.10101010101010101
441,,0.6,0.15151515151515152
442,,0.8,0.25252525252525254
443,,1.0,1.0
444,,0.0,0.0
445,,0.2,0.06
446,,0.4,0.12
447,,0.6,0.18
448,,0.8,0.26
449,,1.0,1.0
450,,0.0,0.0
451,,0.2,0.06
452,,0.4,0.12
453,,0.6,0.18
454,,0.8,0.26
455,,1.0,1.0
456,,0.0,0.0
457,,0.2,0.0707070707070707
458,,0.4,0.1414141414141414
459,,0.6,0.21212121212121213
460,,0.8,0.2828282828282828
461,,1.0,1.0
462,,0.0,0.0
463,,0.2,0.1134020618556701
464,,0.4,0.2268041237113402
465,,0.6,0.3402061855670103
466,,0.8,0.4536082474226804
467,,1.0,1.0
468,,0.0,0.0
469,,0.2,0.052083333333333336
470,,0.4,0.10416666666666667
471,,0.6,0.15625
472,,0.8,0.20833333333333334
473,,1.0,1.0
474,,0.0,0.0
475,,0.2,0.10204081632653061
476,,0.4,0.20408163265306123
477,,0.6,0.30612244897959184
478,,0.8,0.40816326530612246
479,,1.0,1.0
480,,0.0,0.0
481,,0.2,0.0
482,,0.4,0.0
483,,0.6,0.0
484,,0.8,0.0
485,,1.0,1.0
486,,0.0,0.0
487,,0.2,9.847746749491335e-08
488,,0.4,0.0009894254272226238
489,,0.6,0.003143620028673854
490,,0.8,0.005297814630125083
491,,1.0,1.0
492,,0.0,0.0
493,,0.2,0.07
494,,0.4,0.14
495,,0.6,0.21
496,,0.8,0.29
497,,1.0,1.0
498,,0.0,0.0
499,,0.2,0.07216494845360824
500,,0.4,0.14432989690721648
501,,0.6,0.21649484536082475
502,,0.8,0.29896907216494845
503,,1.0,1.0
504,,0.0,0.0
505,,0.2,0.16842105263157894
506,,0.4,0.3368421052631579
507,,0.6,0.5052631578947369
508,,0.8,0.6736842105263158
509,,1.0,1.0
510,,0.0,0.0
511,,0.2,0.10204081632653061
512,,0.4,0.20408163265306123
513,,0.6,0.30612244897959184
514,,0.8,0.40816326530612246
515,,1.0,1.0
516,,0.0,0.0
517,,0.2,0.09090909090909091
518,,0.4,0.18181818181818182
519,,0.6,0.2727272727272727
520,,0.8,0.3939393939393939
521,,1.0,1.0
522,,0.0,0.0
523,,0.2,0.14583333333333334
524,,0.4,0.2916666666666667
525,,0.6,0.4375
526,,0.8,0.5833333333333334
527,,1.0,1.0
528,,0.0,0.0
529,,0.2,0.030303030303030304
530,,0.4,0.06060606060606061
531,,0.6,0.09090909090909091
532,,0.8,0.12121212121212122
533,,1.0,1.0
534,,0.0,0.0
535,,0.2,0.06
536,,0.4,0.12
537,,0.6,0.18
538,,0.8,0.25
539,,1.0,1.0
540,,0.0,0.0
541,,0.2,0.061224489795918366
542,,0.4,0.12244897959183673
543,,0.6,0.1836734693877551
544,,0.8,0.2755102040816326
545,,1.0,1.0
546,,0.0,0.0
547,,0.2,0.06
548,,0.4,0.12
549,,0.6,0.18
550,,0.8,0.28
551,,1.0,1.0
552,,0.0,0.0
553,,0.2,0.061224489795918366
554,,0.4,0.12244897959183673
555,,0.6,0.1836734693877551
556,,0.8,0.2653061224489796
557,,1.0,1.0
558,,0.0,0.0
559,,0.2,0.0707070707070707
560,,0.4,0.1414141414141414
561,,0.6,0.21212121212121213
562,,0.8,0.2828282828282828
563,,1.0,1.0
564,,0.0,0.0
565,,0.2,0.10204081632653061
566,,0.4,0.20408163265306123
567,,0.6,0.30612244897959184
568,,0.8,0.40816326530612246
569,,1.0,1.0
570,,0.0,0.0
571,,0.2,0.061224489795918366
572,,0.4,0.12244897959183673
573,,0.6,0.1836734693877551
574,,0.8,0.2653061224489796
575,,1.0,1.0
576,,0.0,0.0
577,,0.2,0.11
578,,0.4,0.22
579,,0.6,0.33
580,,0.8,0.44
581,,1.0,1.0
582,,0.0,0.0
583,,0.2,0.12244897959183673
584,,0.4,0.24489795918367346
585,,0.6,0.3673469387755102
586,,0.8,0.4897959183673469
587,,1.0,1.0
588,,0.0,0.0
589,,0.2,0.11458333333333333
590,,0.4,0.22916666666666666
591,,0.6,0.34375
592,,0.8,0.4583333333333333
593,,1.0,1.0
594,,0.0,0.0
595,,0.2,0.08
596,,0.4,0.16
597,,0.6,0.24
598,,0.8,0.36
599,,1.0,1.0
600,,0.0,0.0
601,,0.2,0.12371134020618557
602,,0.4,0.24742268041237114
603,,0.6,0.3711340206185567
604,,0.8,0.4948453608247423
605,,1.0,1.0
606,,0.0,0.0
607,,0.2,0.030303030303030304
608,,0.4,0.06060606060606061
609,,0.6,0.09090909090909091
610,,0.8,0.12121212121212122
611,,1.0,1.0
612,,0.0,0.0
613,,0.2,0.02
614,,0.4,0.04
615,,0.6,0.06
616,,0.8,0.08
617,,1.0,1.0
618,,0.0,0.0
619,,0.2,0.1326530612244898
620,,0.4,0.2653061224489796
621,,0.6,0.3979591836734694
622,,0.8,0.5306122448979592
623,,1.0,1.0
624,,0.0,0.0
625,,0.2,0.07
626,,0.4,0.14
627,,0.6,0.21
628,,0.8,0.3
629,,1.0,1.0
630,,0.0,0.0
631,,0.2,0.1134020618556701
632,,0.4,0.2268041237113402
633,,0.6,0.3402061855670103
634,,0.8,0.4536082474226804
635,,1.0,1.0
636,,0.0,0.0
637,,0.2,0.14285714285714285
638,,0.4,0.2857142857142857
639,,0.6,0.42857142857142855
640,,0.8,0.5816326530612245
641,,1.0,1.0
642,,0.0,0.0
643,,0.2,0.16326530612244897
644,,0.4,0.32653061224489793
645,,0.6,0.4897959183673469
646,,0.8,0.6530612244897959
647,,1.0,1.0
648,,0.0,0.0
649,,0.2,0.10465116279069768
650,,0.4,0.20930232558139536
651,,0.6,0.313953488372093
652,,0.8,0.47674418604651164
653,,1.0,1.0
654,,0.0,0.0
655,,0.2,0.1111111111111111
656,,0.4,0.2222222222222222
657,,0.6,0.3333333333333333
658,,0.8,0.4444444444444444
659,,1.0,1.0
660,,0.0,0.0
661,,0.2,0.07142857142857142
662,,0.4,0.14285714285714285
663,,0.6,0.21428571428571427
664,,0.8,0.2857142857142857
665,,1.0,1.0
666,,0.0,0.0
667,,0.2,0.10101010101010101
668,,0.4,0.20202020202020202
669,,0.6,0.30303030303030304
670,,0.8,0.45454545454545453
671,,1.0,1.0
672,,0.0,0.0
673,,0.2,0.061224489795918366
674,,0.4,0.12244897959183673
675,,0.6,0.1836734693877551
676,,0.8,0.37755102040816324
677,,1.0,1.0
678,,0.0,0.0
679,,0.2,0.05952380952380952
680,,0.4,0.11904761904761904
681,,0.6,0.17857142857142858
682,,0.8,0.23809523809523808
683,,1.0,1.0
684,,0.0,0.0
685,,0.2,0.12121212121212122
686,,0.4,0.24242424242424243
687,,0.6,0.36363636363636365
688,,0.8,0.5050505050505051
689,,1.0,1.0
690,,0.0,0.0
691,,0.2,0.1326530612244898
692,,0.4,0.2653061224489796
693,,0.6,0.3979591836734694
694,,0.8,0.5714285714285714
695,,1.0,1.0
696,,0.0,0.0
697,,0.2,0.14444444444444443
698,,0.4,0.28888888888888886
699,,0.6,0.43333333333333335
700,,0.8,0.5777777777777777
701,,1.0,1.0
702,,0.0,0.0
703,,0.2,0.030303030303030304
704,,0.4,0.06060606060606061
705,,0.6,0.09090909090909091
706,,0.8,0.12121212121212122
707,,1.0,1.0
708,,0.0,0.0
709,,0.2,0.04
710,,0.4,0.08
711,,0.6,0.12
712,,0.8,0.2
713,,1.0,1.0
714,,0.0,0.0
715,,0.2,0.1
716,,0.4,0.2
717,,0.6,0.3
718,,0.8,0.44
719,,1.0,1.0
720,,0.0,0.0
721,,0.2,0.08333333333333333
722,,0.4,0.16666666666666666
723,,0.6,0.25
724,,0.8,0.3541666666666667
725,,1.0,1.0
726,,0.0,0.0
727,,0.2,0.09090909090909091
728,,0.4,0.18181818181818182
729,,0.6,0.2727272727272727
730,,0.8,0.36363636363636365
731,,1.0,1.0
732,,0.0,0.0
733,,0.2,0.13
734,,0.4,0.26
735,,0.6,0.39
736,,0.8,0.53
737,,1.0,1.0
738,,0.0,0.0
739,,0.2,0.1717171717171717
740,,0.4,0.3434343434343434
741,,0.6,0.5151515151515151
742,,0.8,0.6868686868686869
743,,1.0,1.0
744,,0.0,0.0
745,,0.2,0.08163265306122448
746,,0.4,0.16326530612244897
747,,0.6,0.24489795918367346
748,,0.8,0.3469387755102041
749,,1.0,1.0
750,,0.0,0.0
751,,0.2,0.03
752,,0.4,0.06
753,,0.6,0.09
754,,0.8,0.14
755,,1.0,1.0
756,,0.0,0.0
757,,0.2,0.01
758,,0.4,0.02
759,,0.6,1.0
760,,0.8,1.0
761,,1.0,1.0
762,,0.0,0.0
763,,0.2,0.13793103448275862
764,,0.4,0.27586206896551724
765,,0.6,0.41379310344827586
766,,0.8,0.5517241379310345
767,,1.0,1.0
768,,0.0,0.0
769,,0.2,0.13402061855670103
770,,0.4,0.26804123711340205
771,,0.6,0.4020618556701031
772,,0.8,0.5360824742268041
773,,1.0,1.0
774,,0.0,0.0
775,,0.2,0.0
776,,0.4,0.0
777,,0.6,0.0
778,,0.8,0.0
779,,1.0,1.0
780,,0.0,0.0
781,,0.2,0.05
782,,0.4,0.1
783,,0.6,0.15
784,,0.8,0.21
785,,1.0,1.0
786,,0.0,0.0
787,,0.2,0.07142857142857142
788,,0.4,0.14285714285714285
789,,0.6,0.21428571428571427
790,,0.8,0.29591836734693877
791,,1.0,1.0
792,,0.0,0.0
793,,0.2,0.08163265306122448
794,,0.4,0.16326530612244897
795,,0.6,0.24489795918367346
796,,0.8,0.3673469387755102
797,,1.0,1.0
798,,0.0,0.0
799,,0.2,0.06
800,,0.4,0.12
801,,0.6,0.18
802,,0.8,0.24
803,,1.0,1.0
804,,0.0,0.0
805,,0.2,0.09183673469387756
806,,0.4,0.1836734693877551
807,,0.6,0.2755102040816326
808,,0.8,0.3673469387755102
809,,1.0,1.0
810,,0.0,0.0
811,,0.2,0.050505050505050504
812,,0.4,0.10101010101010101
813,,0.6,0.15151515151515152
814,,0.8,0.24242424242424243
815,,1.0,1.0
816,,0.0,0.0
817,,0.2,0.10101010101010101
818,,0.4,0.20202020202020202
819,,0.6,0.30303030303030304
820,,0.8,0.40404040404040403
821,,1.0,1.0
822,,0.0,0.0
823,,0.2,0.061224489795918366
824,,0.4,0.12244897959183673
825,,0.6,0.1836734693877551
826,,0.8,0.24489795918367346
827,,1.0,1.0
828,,0.0,0.0
829,,0.2,0.12244897959183673
830,,0.4,0.24489795918367346
831,,0.6,0.3673469387755102
832,,0.8,0.6326530612244898
833,,1.0,1.0
834,,0.0,0.0
835,,0.2,0.008350016666666666
836,,0.4,0.05828335
837,,0.6,0.10828336666666667
838,,0.8,0.16666666666666666
839,,1.0,1.0
840,,0.0,0.0
841,,0.2,0.08080808080808081
842,,0.4,0.16161616161616163
843,,0.6,0.24242424242424243
844,,0.8,0.3333333333333333
845,,1.0,1.0
846,,0.0,0.0
847,,0.2,0.11458333333333333
848,,0.4,0.22916666666666666
849,,0.6,0.34375
850,,0.8,0.4791666666666667
851,,1.0,1.0
852,,0.0,0.0
853,,0.2,0.08
854,,0.4,0.16
855,,0.6,0.24
856,,0.8,0.32
857,,1.0,1.0
858,,0.0,0.0
859,,0.2,0.09090909090909091
860,,0.4,0.18181818181818182
861,,0.6,0.2727272727272727
862,,0.8,0.36363636363636365
863,,1.0,1.0
864,,0.0,0.0
865,,0.2,0.10101010101010101
866,,0.4,0.20202020202020202
867,,0.6,0.30303030303030304
868,,0.8,0.43434343434343436
869,,1.0,1.0
870,,0.0,0.0
871,,0.2,0.020202020202020204
872,,0.4,0.04040404040404041
873,,0.6,0.06060606060606061
874,,0.8,0.08080808080808081
875,,1.0,1.0
876,,0.0,0.0
877,,0.2,0.09
878,,0.4,0.18
879,,0.6,0.27
880,,0.8,0.4
881,,1.0,1.0
882,,0.0,0.0
883,,0.2,0.02
884,,0.4,0.04
885,,0.6,0.06
886,,0.8,0.08
887,,1.0,1.0
888,,0.0,0.0
889,,0.2,0.010101010101010102
890,,0.4,0.020202020202020204
891,,0.6,0.030303030303030304
892,,0.8,0.04040404040404041
893,,1.0,1.0
894,,0.0,0.0
895,,0.2,0.01
896,,0.4,0.02
897,,0.6,0.03
898,,0.8,0.04
899,,1.0,1.0
900,,0.0,0.0
901,,0.2,0.04
902,,0.4,0.08
903,,0.6,0.12
904,,0.8,0.17
905,,1.0,1.0
906,,0.0,0.0
907,,0.2,0.02
908,,0.4,0.04
909,,0.6,0.06
910,,0.8,0.11
911,,1.0,1.0
912,,0.0,0.0
913,,0.2,0.08163265306122448
914,,0.4,0.16326530612244897
915,,0.6,0.24489795918367346
916,,0.8,0.32653061224489793
917,,1.0,1.0
918,,0.0,0.0
919,,0.2,0.02
920,,0.4,0.04
921,,0.6,0.06
922,,0.8,0.1
923,,1.0,1.0
924,,0.0,0.0
925,,0.2,0.03
926,,0.4,0.06
927,,0.6,0.09
928,,0.8,0.16
929,,1.0,1.0
930,,0.0,0.0
931,,0.2,0.02
932,,0.4,0.04
933,,0.6,0.06
934,,0.8,0.08
935,,1.0,1.0
936,,0.0,0.0
937,,0.2,0.06
938,,0.4,0.12
939,,0.6,0.18
940,,0.8,0.24
941,,1.0,1.0
942,,0.0,0.0
943,,0.2,0.0707070707070707
944,,0.4,0.1414141414141414
945,,0.6,0.21212121212121213
946,,0.8,0.3434343434343434
947,,1.0,1.0
948,,0.0,0.0
949,,0.2,0.07446808510638298
950,,0.4,0.14893617021276595
951,,0.6,0.22340425531914893
952,,0.8,0.2978723404255319
953,,1.0,1.0
954,,0.0,0.0
955,,0.2,0.05
956,,0.4,0.1
957,,0.6,0.15
958,,0.8,0.2
959,,1.0,1.0
960,,0.0,0.0
961,,0.2,0.020202020202020204
962,,0.4,0.04040404040404041
963,,0.6,0.06060606060606061
964,,0.8,0.08080808080808081
965,,1.0,1.0
966,,0.0,0.0
967,,0.2,0.06060606060606061
968,,0.4,0.12121212121212122
969,,0.6,0.18181818181818182
970,,0.8,0.24242424242424243
971,,1.0,1.0
972,,0.0,0.0
973,,0.2,0.0707070707070707
974,,0.4,0.1414141414141414
975,,0.6,0.23232323232323232
976,,0.8,0.46464646464646464
977,,1.0,1.0
978,,0.0,0.0
979,,0.2,0.15
980,,0.4,0.3
981,,0.6,0.45
982,,0.8,0.6
983,,1.0,1.0
984,,0.0,0.0
985,,0.2,0.04040404040404041
986,,0.4,0.08080808080808081
987,,0.6,0.12121212121212122
988,,0.8,0.18181818181818182
989,,1.0,1.0
990,,0.0,0.0
991,,0.2,0.03125
992,,0.4,0.0625
993,,0.6,0.09375
994,,0.8,0.125
995,,1.0,1.0
996,,0.0,0.0
997,,0.2,0.12371134020618557
998,,0.4,0.24742268041237114
999,,0.6,0.3711340206185567
1000,,0.8,0.4948453608247423
1001,,1.0,1.0
1002,,0.0,0.0
1003,,0.2,0.0898876404494382
1004,,0.4,0.1797752808988764
1005,,0.6,0.2696629213483146
1006,,0.8,0.38202247191011235
1007,,1.0,1.0
1008,,0.0,0.0
1009,,0.2,0.07216494845360824
1010,,0.4,0.14432989690721648
1011,,0.6,0.21649484536082475
1012,,0.8,0.28865979381443296
1013,,1.0,1.0
1014,,0.0,0.0
1015,,0.2,0.05154639175257732
1016,,0.4,0.10309278350515463
1017,,0.6,0.15463917525773196
1018,,0.8,0.20618556701030927
1019,,1.0,1.0
1020,,0.0,0.0
1021,,0.2,0.01
1022,,0.4,0.02
1023,,0.6,0.03
1024,,0.8,0.04
1025,,1.0,1.0
1026,,0.0,0.0
1027,,0.2,0.03
1028,,0.4,0.06
1029,,0.6,0.09
1030,,0.8,0.12
1031,,1.0,1.0
1032,,0.0,0.0
1033,,0.2,0.16666666666666666
1034,,0.4,0.3333333333333333
1035,,0.6,0.5
1036,,0.8,0.6666666666666666
1037,,1.0,1.0
1038,,0.0,0.0
1039,,0.2,0.08163265306122448
1040,,0.4,0.16326530612244897
1041,,0.6,0.24489795918367346
1042,,0.8,0.3673469387755102
1043,,1.0,1.0
1044,,0.0,0.0
1045,,0.2,0.16494845360824742
1046,,0.4,0.32989690721649484
1047,,0.6,0.4948453608247423
1048,,0.8,0.6597938144329897
1049,,1.0,1.0
1050,,0.0,0.0
1051,,0.2,0.05154639175257732
1052,,0.4,0.10309278350515463
1053,,0.6,0.15463917525773196
1054,,0.8,0.20618556701030927
1055,,1.0,1.0
1056,,0.0,0.0
1057,,0.2,0.061855670103092786
1058,,0.4,0.12371134020618557
1059,,0.6,0.18556701030927836
1060,,0.8,0.24742268041237114
1061,,1.0,1.0
1062,,0.0,0.0
1063,,0.2,0.10416666666666667
1064,,0.4,0.20833333333333334
1065,,0.6,0.3125
1066,,0.8,0.4479166666666667
1067,,1.0,1.0
1068,,0.0,0.0
1069,,0.2,0.1326530612244898
1070,,0.4,0.2653061224489796
