Name,x,points
,0.0,0.0
,0.2,0.0707070707070707
,0.4,0.1414141414141414
,0.6,0.21212121212121213
,0.8,0.2828282828282828
,1.0,1.0
,0.0,0.0
,0.2,0.05102040816326531
,0.4,0.10204081632653061
,0.6,0.15306122448979592
,0.8,0.20408163265306123
,1.0,1.0
,0.0,0.0
,0.2,0.14432989690721648
,0.4,0.28865979381443296
,0.6,0.4329896907216495
,0.8,0.5773195876288659
,1.0,1.0
,0.0,0.0
,0.2,0.07291666666666667
,0.4,0.14583333333333334
,0.6,0.21875
,0.8,0.2916666666666667
,1.0,1.0
,0.0,0.0
,0.2,0.10101010101010101
,0.4,0.20202020202020202
,0.6,0.30303030303030304
,0.8,0.40404040404040403
,1.0,1.0
,0.0,0.0
,0.2,0.13186813186813187
,0.4,0.26373626373626374
,0.6,0.3956043956043956
,0.8,0.5494505494505495
,1.0,1.0
,0.0,0.0
,0.2,0.08333333333333333
,0.4,0.16666666666666666
,0.6,0.25
,0.8,0.3333333333333333
,1.0,1.0
,0.0,0.0
,0.2,0.05263157894736842
,0.4,0.10526315789473684
,0.6,0.15789473684210525
,0.8,0.22105263157894736
,1.0,1.0
