Name,x,points
,0.0,0.0
,0.2,0.00778642936596218
,0.4,0.01557285873192436
,0.6,0.02335928809788654
,0.8,0.03225806451612903
,1.0,1.0
,0.0,0.0
,0.2,0.020060180541624874
,0.4,0.04012036108324975
,0.6,0.06018054162487462
,0.8,0.0802407221664995
,1.0,1.0
,0.0,0.0
,0.2,0.06
,0.4,0.12
,0.6,0.18
,0.8,0.24
,1.0,1.0
,0.0,0.0
,0.2,0.027210884353741496
,0.4,0.05442176870748299
,0.6,0.08163265306122448
,0.8,0.12244897959183673
,1.0,1.0
,0.0,0.0
,0.2,0.014084507042253521
,0.4,0.028169014084507043
,0.6,0.04225352112676056
,0.8,0.0744466800804829
,1.0,1.0
,0.0,0.0
,0.2,0.050505050505050504
,0.4,0.10101010101010101
,0.6,0.15151515151515152
,0.8,0.3333333333333333
,1.0,1.0
,0.0,0.0
,0.2,0.11711711711711711
,0.4,0.23423423423423423
,0.6,0.35135135135135137
,0.8,0.46846846846846846
,1.0,1.0
,0.0,0.0
,0.2,0.056338028169014086
,0.4,0.11267605633802817
,0.6,0.16901408450704225
,0.8,0.22535211267605634
,1.0,1.0
,0.0,0.0
,0.2,0.013888888888888888
,0.4,0.027777777777777776
,0.6,0.041666666666666664
,0.8,0.06944444444444445
,1.0,1.0
,0.0,0.0
,0.2,0.00808080808080808
,0.4,0.01616161616161616
,0.6,0.024242424242424242
,0.8,0.03737373737373737
,1.0,1.0
,0.0,0.0
,0.2,0.10909090909090909
,0.4,0.21818181818181817
,0.6,0.32727272727272727
,0.8,0.45454545454545453
,1.0,1.0
,0.0,0.0
,0.2,0.04132231404958678
,0.4,0.08264462809917356
,0.6,0.12396694214876033
,0.8,0.17355371900826447
,1.0,1.0
,0.0,0.0
,0.2,0.05405405405405406
,0.4,0.10810810810810811
,0.6,0.16216216216216217
,0.8,0.21621621621621623
,1.0,1.0
,0.0,0.0
,0.2,0.02014098690835851
,0.4,0.04028197381671702
,0.6,0.06243705941591138
,0.8,0.12487411883182276
,1.0,1.0
,0.0,0.0
,0.2,0.053691275167785234
,0.4,0.10738255033557047
,0.6,0.1610738255033557
,0.8,0.21476510067114093
,1.0,1.0
,0.0,0.0
,0.2,0.020134228187919462
,0.4,0.040268456375838924
,0.6,0.08053691275167785
,0.8,0.1476510067114094
,1.0,1.0
,0.0,0.0
,0.2,0.0275
,0.4,0.055
,0.6,0.0825
,0.8,0.13
,1.0,1.0
,0.0,0.0
,0.2,0.011612903225806452
,0.4,0.023225806451612905
,0.6,0.04129032258064516
,0.8,0.09032258064516129
,1.0,1.0
,0.0,0.0
,0.2,0.1
,0.4,0.2
,0.6,0.3
,0.8,0.4
,1.0,1.0
,0.0,0.0
,0.2,0.050505050505050504
,0.4,0.10101010101010101
,0.6,0.15151515151515152
,0.8,0.20202020202020202
,1.0,1.0
,0.0,0.0
,0.2,0.025
,0.4,0.05
,0.6,0.075
,0.8,0.14
,1.0,1.0
,0.0,0.0
,0.2,0.04
,0.4,0.08
,0.6,0.12
,0.8,0.17
,1.0,1.0
,0.0,0.0
,0.2,0.01701701701701702
,0.4,0.03403403403403404
,0.6,0.05105105105105105
,0.8,0.06806806806806807
,1.0,1.0
,0.0,0.0
,0.2,0.03355704697986577
,0.4,0.06711409395973154
,0.6,0.10738255033557047
,0.8,0.18791946308724833
,1.0,1.0
,0.0,0.0
,0.2,0.035211267605633804
,0.4,0.07042253521126761
,0.6,0.1056338028169014
,0.8,0.14084507042253522
,1.0,1.0
,0.0,0.0
,0.2,0.12121212121212122
,0.4,0.24242424242424243
,0.6,0.36363636363636365
,0.8,0.494949494949495
,1.0,1.0
,0.0,0.0
,0.2,0.028056112224448898
,0.4,0.056112224448897796
,0.6,0.0841683366733467
,0.8,0.14829659318637275
,1.0,1.0
,0.0,0.0
,0.2,0.027190332326283987
,0.4,0.054380664652567974
,0.6,0.08157099697885196
,0.8,0.10876132930513595
,1.0,1.0
,0.0,0.0
,0.2,0.05333333333333334
,0.4,0.10666666666666667
,0.6,0.16
,0.8,0.21333333333333335
,1.0,1.0
,0.0,0.0
,0.2,0.10309278350515463
,0.4,0.20618556701030927
,0.6,0.30927835051546393
,0.8,0.41237113402061853
,1.0,1.0
,0.0,0.0
,0.2,0.016245487364620937
,0.4,0.032490974729241874
,0.6,0.048736462093862815
,0.8,0.10649819494584838
,1.0,1.0
,0.0,0.0
,0.2,0.050505050505050504
,0.4,0.10101010101010101
,0.6,0.15151515151515152
,0.8,0.2222222222222222
,1.0,1.0
,0.0,0.0
,0.2,0.13333333333333333
,0.4,0.26666666666666666
,0.6,0.4
,0.8,0.5333333333333333
,1.0,1.0
,0.0,0.0
,0.2,0.12121212121212122
,0.4,0.24242424242424243
,0.6,0.36363636363636365
,0.8,0.48484848484848486
,1.0,1.0
,0.0,0.0
,0.2,0.02857142857142857
,0.4,0.05714285714285714
,0.6,0.08571428571428572
,0.8,0.19591836734693877
,1.0,1.0
,0.0,0.0
,0.2,0.08108108108108109
,0.4,0.16216216216216217
,0.6,0.24324324324324326
,0.8,0.32432432432432434
,1.0,1.0
,0.0,0.0
,0.2,0.002
,0.4,0.004
,0.6,0.006
,0.8,0.009
,1.0,1.0
