,Price_Level,Date_Index
5062,138.0,2020-10
5063,138.0,2020-11
5064,138.0,2020-12
5065,138.0,2021-01
5066,138.0,2021-02
5067,138.0,2021-03
5068,138.0,2021-04
5069,138.0,2021-05
5070,138.0,2021-06
5071,138.0,2021-07
5072,138.0,2021-08
5073,2760.0,2021-09
5074,2760.0,2021-10
5075,2760.0,2021-11
5076,2760.0,2021-12
5077,2760.0,2022-01
5078,2760.0,2022-02
5079,2760.0,2022-03
5080,2760.0,2022-04
5081,2760.0,2022-05
5082,0.0,2016-01
5083,0.0,2016-02
5084,0.0,2016-03
5085,0.0,2016-04
5086,0.0,2016-05
5087,0.0,2016-06
5088,0.0,2016-07
5089,0.0,2016-08
5090,0.0,2016-09
5091,1.9280571428571427,2016-10
5092,4.14,2016-11
5093,4.14,2016-12
5094,13.8,2017-01
5095,22.08,2017-02
5096,22.08,2017-03
5097,26.22,2017-04
5098,27.6,2017-05
5099,27.6,2017-06
5100,27.6,2017-07
5101,27.6,2017-08
5102,27.6,2017-09
5103,27.6,2017-10
5104,27.6,2017-11
5105,27.6,2017-12
5106,27.6,2018-01
5107,27.6,2018-02
5108,19.32,2018-03
5109,19.32,2018-04
5110,19.32,2018-05
5111,19.32,2018-06
5112,19.32,2018-07
5113,19.32,2018-08
5114,19.32,2018-09
5115,19.32,2018-10
5116,19.32,2018-11
5117,19.32,2018-12
5118,19.32,2019-01
5119,19.32,2019-02
5120,19.32,2019-03
5121,19.32,2019-04
5122,19.32,2019-05
5123,19.32,2019-06
5124,19.32,2019-07
5125,19.32,2019-08
5126,19.32,2019-09
5127,19.32,2019-10
5128,19.32,2019-11
5129,19.32,2019-12
5130,19.32,2020-01
5131,19.32,2020-02
5132,19.32,2020-03
5133,19.32,2020-04
5134,19.32,2020-05
5135,19.32,2020-06
5136,19.32,2020-07
5137,19.32,2020-08
5138,19.32,2020-09
5139,19.32,2020-10
5140,19.32,2020-11
5141,19.32,2020-12
5142,19.32,2021-01
5143,19.32,2021-02
5144,580.1663028,2021-03
5145,580.1663028,2021-04
5146,580.1663028,2021-05
5147,880.12,2021-06
5148,1531.8,2021-07
5149,1531.8,2021-08
5150,1531.8,2021-09
5151,1531.8,2021-10
5152,1531.8,2021-11
5153,1531.8,2021-12
5154,1531.8,2022-01
5155,1531.8,2022-02
5156,1531.8,2022-03
5157,1531.8,2022-04
5158,1531.8,2022-05
5159,0.0,2016-01
5160,0.0,2016-02
5161,0.0,2016-03
5162,0.0,2016-04
5163,0.0,2016-05
5164,0.0,2016-06
5165,0.0,2016-07
5166,0.0,2016-08
5167,0.0,2016-09
5168,2.76,2016-10
5169,2.76,2016-11
5170,5.52,2016-12
5171,6.9,2017-01
5172,6.9,2017-02
5173,6.9,2017-03
5174,6.9,2017-04
5175,6.9,2017-05
5176,6.9,2017-06
5177,6.9,2017-07
5178,6.9,2017-08
5179,6.9,2017-09
5180,6.9,2017-10
5181,6.9,2017-11
5182,6.9,2017-12
5183,6.9,2018-01
5184,6.9,2018-02
5185,6.9,2018-03
5186,6.9,2018-04
5187,6.9,2018-05
5188,6.9,2018-06
5189,6.9,2018-07
5190,6.9,2018-08
5191,6.9,2018-09
5192,6.9,2018-10
5193,6.9,2018-11
5194,6.9,2018-12
5195,6.9,2019-01
5196,6.9,2019-02
5197,6.9,2019-03
5198,6.9,2019-04
5199,6.9,2019-05
5200,6.9,2019-06
5201,6.9,2019-07
5202,6.9,2019-08
5203,6.9,2019-09
5204,6.9,2019-10
5205,6.9,2019-11
5206,6.9,2019-12
5207,6.9,2020-01
5208,6.9,2020-02
5209,6.9,2020-03
5210,6.9,2020-04
5211,6.9,2020-05
5212,6.9,2020-06
5213,6.9,2020-07
5214,6.9,2020-08
5215,6.9,2020-09
5216,6.9,2020-10
5217,6.9,2020-11
5218,6.9,2020-12
5219,6.9,2021-01
5220,6.9,2021-02
5221,6.9,2021-03
5222,6.9,2021-04
5223,6.9,2021-05
5224,6.9,2021-06
5225,6.9,2021-07
5226,6.9,2021-08
5227,552.0,2021-09
5228,552.0,2021-10
5229,552.0,2021-11
5230,552.0,2021-12
5231,552.0,2022-01
5232,552.0,2022-02
5233,552.0,2022-03
5234,552.0,2022-04
5235,552.0,2022-05
5236,0.0,2016-01
5237,0.0,2016-02
5238,0.0,2016-03
5239,0.0,2016-04
5240,0.0,2016-05
5241,0.0,2016-06
5242,0.0,2016-07
5243,0.0,2016-08
5244,0.0,2016-09
5245,2.76,2016-10
5246,2.76,2016-11
5247,2.76,2016-12
5248,2.76,2017-01
5249,2.76,2017-02
5250,5.52,2017-03
5251,13.8,2017-04
5252,13.8,2017-05
5253,13.8,2017-06
5254,13.8,2017-07
5255,13.8,2017-08
5256,13.8,2017-09
5257,13.8,2017-10
5258,13.8,2017-11
5259,13.8,2017-12
5260,13.8,2018-01
5261,13.8,2018-02
5262,13.8,2018-03
5263,13.8,2018-04
5264,13.8,2018-05
5265,13.8,2018-06
5266,13.8,2018-07
5267,13.8,2018-08
5268,13.8,2018-09
5269,13.8,2018-10
5270,13.8,2018-11
5271,13.8,2018-12
5272,13.8,2019-01
5273,13.8,2019-02
5274,13.8,2019-03
5275,13.8,2019-04
5276,13.8,2019-05
5277,13.8,2019-06
5278,13.8,2019-07
5279,13.8,2019-08
5280,13.8,2019-09
5281,13.8,2019-10
5282,13.8,2019-11
5283,13.8,2019-12
5284,13.8,2020-01
5285,13.8,2020-02
5286,13.8,2020-03
5287,13.8,2020-04
5288,13.8,2020-05
5289,13.8,2020-06
5290,13.8,2020-07
5291,13.8,2020-08
5292,13.8,2020-09
5293,13.8,2020-10
5294,13.8,2020-11
5295,13.8,2020-12
5296,13.8,2021-01
5297,13.8,2021-02
5298,124.19999999999999,2021-03
5299,124.19999999999999,2021-04
5300,124.19999999999999,2021-05
5301,212.52,2021-06
5302,441.6,2021-07
5303,966.0,2021-08
5304,966.0,2021-09
5305,510.6,2021-10
5306,587.88,2021-11
5307,587.88,2021-12
5308,827.9999999999999,2022-01
5309,827.9999999999999,2022-02
5310,827.9999999999999,2022-03
5311,827.9999999999999,2022-04
5312,827.9999999999999,2022-05
5313,0.0,2016-01
5314,0.0,2016-02
5315,0.0,2016-03
5316,0.0,2016-04
5317,0.0,2016-05
5318,0.0,2016-06
5319,0.0,2016-07
5320,0.0,2016-08
5321,0.0,2016-09
5322,1.564,2016-10
5323,1.794,2016-11
5324,5.52,2016-12
5325,5.52,2017-01
5326,8.28,2017-02
5327,8.28,2017-03
5328,8.28,2017-04
5329,8.28,2017-05
5330,8.28,2017-06
5331,8.28,2017-07
5332,8.28,2017-08
5333,8.28,2017-09
5334,8.28,2017-10
5335,8.28,2017-11
5336,8.28,2017-12
5337,8.28,2018-01
5338,8.28,2018-02
5339,8.28,2018-03
5340,8.28,2018-04
5341,8.28,2018-05
5342,8.28,2018-06
5343,8.28,2018-07
5344,8.28,2018-08
5345,8.28,2018-09
5346,8.28,2018-10
5347,8.28,2018-11
5348,8.28,2018-12
5349,8.28,2019-01
5350,8.28,2019-02
5351,8.28,2019-03
5352,8.28,2019-04
5353,8.28,2019-05
5354,8.28,2019-06
5355,8.28,2019-07
5356,8.28,2019-08
5357,8.28,2019-09
5358,8.28,2019-10
5359,8.28,2019-11
5360,8.28,2019-12
5361,8.28,2020-01
5362,8.28,2020-02
5363,8.28,2020-03
5364,8.28,2020-04
5365,8.28,2020-05
5366,8.28,2020-06
5367,8.28,2020-07
5368,8.28,2020-08
5369,8.28,2020-09
5370,8.28,2020-10
5371,8.28,2020-11
5372,8.28,2020-12
5373,8.28,2021-01
5374,8.28,2021-02
5375,8.28,2021-03
5376,8.28,2021-04
5377,8.28,2021-05
5378,8.28,2021-06
5379,8.28,2021-07
5380,293.25,2021-08
5381,552.0,2021-09
5382,552.0,2021-10
5383,552.0,2021-11
5384,552.0,2021-12
5385,552.0,2022-01
5386,552.0,2022-02
5387,552.0,2022-03
5388,552.0,2022-04
5389,552.0,2022-05
5390,0.0,2016-01
5391,0.0,2016-02
5392,0.0,2016-03
5393,0.0,2016-04
5394,0.0,2016-05
5395,0.0,2016-06
5396,0.0,2016-07
5397,0.0,2016-08
5398,0.0,2016-09
5399,2.0502857142857143,2016-10
5400,1.656,2016-11
5401,1.932,2016-12
5402,2.484,2017-01
5403,2.76,2017-02
5404,4.14,2017-03
5405,4.14,2017-04
5406,4.14,2017-05
5407,4.14,2017-06
5408,4.14,2017-07
5409,4.14,2017-08
5410,4.14,2017-09
5411,4.14,2017-10
5412,4.14,2017-11
5413,4.14,2017-12
5414,4.14,2018-01
5415,4.14,2018-02
5416,4.14,2018-03
5417,5.7960276,2018-04
5418,5.7960276,2018-05
5419,5.7960276,2018-06
5420,5.7960276,2018-07
5421,5.7960276,2018-08
5422,5.7960276,2018-09
5423,5.7960276,2018-10
5424,5.7960276,2018-11
5425,5.7960276,2018-12
5426,5.7960276,2019-01
5427,5.7960276,2019-02
5428,5.7960276,2019-03
5429,5.7960276,2019-04
5430,5.7960276,2019-05
5431,5.7960276,2019-06
5432,5.7960276,2019-07
5433,5.7960276,2019-08
5434,5.7960276,2019-09
5435,5.7960276,2019-10
5436,5.7960276,2019-11
5437,5.7960276,2019-12
5438,5.7960276,2020-01
5439,5.7960276,2020-02
5440,5.7960276,2020-03
5441,5.7960276,2020-04
5442,5.7960276,2020-05
5443,5.7960276,2020-06
5444,5.7960276,2020-07
5445,5.7960276,2020-08
5446,5.7960276,2020-09
5447,5.7960276,2020-10
5448,5.7960276,2020-11
5449,5.7960276,2020-12
5450,5.7960276,2021-01
5451,5.7960276,2021-02
5452,5.7960276,2021-03
5453,172.5,2021-04
5454,172.5,2021-05
5455,330.045,2021-06
5456,330.045,2021-07
5457,827.9999999999999,2021-08
5458,475.86999999999995,2021-09
5459,210.634,2021-10
5460,459.03749999999997,2021-11
5461,459.03749999999997,2021-12
5462,345.0,2022-01
5463,827.9999999999999,2022-02
5464,827.9999999999999,2022-03
5465,827.9999999999999,2022-04
5466,827.9999999999999,2022-05
5467,0.0,2016-01
5468,0.0,2016-02
5469,0.0,2016-03
5470,0.0,2016-04
5471,0.0,2016-05
5472,0.0,2016-06
5473,0.0,2016-07
5474,0.0,2016-08
5475,0.0,2016-09
5476,1.6560000000000001,2016-10
5477,1.932,2016-11
5478,1.932,2016-12
5479,1.932,2017-01
5480,1.932,2017-02
5481,1.932,2017-03
5482,8.28,2017-04
5483,8.28,2017-05
5484,8.28,2017-06
5485,8.28,2017-07
5486,8.28,2017-08
5487,8.28,2017-09
5488,8.28,2017-10
5489,8.28,2017-11
5490,8.28,2017-12
5491,8.28,2018-01
5492,8.28,2018-02
5493,5.52,2018-03
5494,5.52,2018-04
5495,5.52,2018-05
5496,5.52,2018-06
5497,5.52,2018-07
5498,5.52,2018-08
5499,5.52,2018-09
5500,5.52,2018-10
5501,5.52,2018-11
5502,5.52,2018-12
5503,5.52,2019-01
5504,5.52,2019-02
5505,5.52,2019-03
5506,5.52,2019-04
5507,5.52,2019-05
5508,5.52,2019-06
5509,5.52,2019-07
5510,5.52,2019-08
5511,5.52,2019-09
5512,5.52,2019-10
5513,5.52,2019-11
5514,5.52,2019-12
5515,5.52,2020-01
5516,5.52,2020-02
5517,5.52,2020-03
5518,5.52,2020-04
5519,5.52,2020-05
5520,5.52,2020-06
5521,5.52,2020-07
5522,5.52,2020-08
5523,5.52,2020-09
5524,5.52,2020-10
5525,5.52,2020-11
5526,5.52,2020-12
5527,5.52,2021-01
5528,5.52,2021-02
5529,5.52,2021-03
5530,5.52,2021-04
5531,5.52,2021-05
5532,5.52,2021-06
5533,5.52,2021-07
5534,358.8,2021-08
5535,298.08000000000004,2021-09
5536,276.0,2021-10
5537,262.2,2021-11
5538,262.2,2021-12
5539,414.0,2022-01
5540,414.0,2022-02
5541,142.6,2022-03
5542,142.6,2022-04
5543,142.6,2022-05
5544,0.0,2016-01
5545,0.0,2016-02
5546,0.0,2016-03
5547,0.0,2016-04
5548,0.0,2016-05
5549,0.0,2016-06
5550,0.0,2016-07
5551,0.0,2016-08
5552,0.0,2016-09
5553,1.6801500000000003,2016-10
5554,0.69,2016-11
5555,0.69,2016-12
5556,0.69,2017-01
5557,4.14,2017-02
5558,4.14,2017-03
5559,4.14,2017-04
5560,4.14,2017-05
5561,4.14,2017-06
5562,8.28,2017-07
5563,8.28,2017-08
5564,8.28,2017-09
5565,8.28,2017-10
5566,8.28,2017-11
5567,8.28,2017-12
5568,8.28,2018-01
5569,8.28,2018-02
5570,8.28,2018-03
5571,8.28,2018-04
5572,8.28,2018-05
5573,8.28,2018-06
5574,8.28,2018-07
5575,8.28,2018-08
5576,8.28,2018-09
5577,8.28,2018-10
5578,8.28,2018-11
5579,8.28,2018-12
5580,8.28,2019-01
5581,8.28,2019-02
5582,8.28,2019-03
5583,8.28,2019-04
5584,8.28,2019-05
5585,8.28,2019-06
5586,8.28,2019-07
5587,8.28,2019-08
5588,8.28,2019-09
5589,8.28,2019-10
5590,8.28,2019-11
5591,8.28,2019-12
5592,8.28,2020-01
5593,8.28,2020-02
5594,8.28,2020-03
5595,8.28,2020-04
5596,8.28,2020-05
5597,8.28,2020-06
5598,8.28,2020-07
5599,8.28,2020-08
5600,8.28,2020-09
5601,8.28,2020-10
5602,8.28,2020-11
5603,8.28,2020-12
5604,8.28,2021-01
5605,8.28,2021-02
5606,60.72,2021-03
5607,138.0,2021-04
5608,138.0,2021-05
5609,138.0,2021-06
5610,138.0,2021-07
5611,690.0,2021-08
5612,620.0799999999999,2021-09
5613,138.0,2021-10
5614,375.36,2021-11
5615,375.36,2021-12
5616,807.0116666666667,2022-01
5617,600.3,2022-02
5618,600.3,2022-03
5619,600.3,2022-04
5620,600.3,2022-05
5621,0.0,2016-01
5622,0.0,2016-02
5623,0.0,2016-03
5624,0.0,2016-04
5625,0.0,2016-05
5626,0.0,2016-06
5627,0.0,2016-07
5628,0.0,2016-08
5629,0.0,2016-09
5630,1.564,2016-10
5631,1.104,2016-11
5632,1.104,2016-12
5633,1.104,2017-01
5634,2.76,2017-02
5635,2.76,2017-03
5636,2.76,2017-04
5637,2.76,2017-05
5638,2.76,2017-06
5639,2.76,2017-07
5640,2.76,2017-08
5641,2.76,2017-09
5642,2.76,2017-10
5643,2.76,2017-11
5644,2.76,2017-12
5645,2.76,2018-01
5646,2.76,2018-02
5647,2.76,2018-03
5648,2.76,2018-04
5649,2.76,2018-05
5650,2.76,2018-06
5651,2.76,2018-07
5652,2.76,2018-08
5653,2.76,2018-09
5654,2.76,2018-10
5655,2.76,2018-11
5656,2.76,2018-12
5657,2.76,2019-01
5658,2.76,2019-02
5659,2.76,2019-03
5660,2.76,2019-04
5661,2.76,2019-05
5662,2.76,2019-06
5663,2.76,2019-07
5664,2.76,2019-08
5665,2.76,2019-09
5666,2.76,2019-10
5667,2.76,2019-11
5668,2.76,2019-12
5669,2.76,2020-01
5670,2.76,2020-02
5671,2.76,2020-03
5672,2.76,2020-04
5673,2.76,2020-05
5674,2.76,2020-06
5675,2.76,2020-07
5676,2.76,2020-08
5677,2.76,2020-09
5678,2.76,2020-10
5679,2.76,2020-11
5680,2.76,2020-12
5681,2.76,2021-01
5682,2.76,2021-02
5683,69.0,2021-03
5684,69.0,2021-04
5685,69.0,2021-05
5686,69.0,2021-06
5687,69.0,2021-07
5688,399.2375,2021-08
5689,473.8,2021-09
5690,473.8,2021-10
5691,262.2,2021-11
5692,262.2,2021-12
5693,690.0,2022-01
5694,690.0,2022-02
5695,690.0,2022-03
5696,690.0,2022-04
5697,690.0,2022-05
5698,0.0,2016-01
5699,0.0,2016-02
5700,0.0,2016-03
5701,0.0,2016-04
5702,0.0,2016-05
5703,0.0,2016-06
5704,0.0,2016-07
5705,0.0,2016-08
5706,0.0,2016-09
5707,1.794,2016-10
5708,1.38,2016-11
5709,1.38,2016-12
5710,1.38,2017-01
5711,2.76,2017-02
5712,2.76,2017-03
5713,2.76,2017-04
5714,2.76,2017-05
5715,2.76,2017-06
5716,2.76,2017-07
5717,2.76,2017-08
5718,2.76,2017-09
5719,2.76,2017-10
5720,2.76,2017-11
5721,3.6708,2017-12
5722,3.6708,2018-01
5723,3.6708,2018-02
5724,3.6708,2018-03
5725,3.6708,2018-04
5726,3.6708,2018-05
5727,3.6708,2018-06
5728,3.6708,2018-07
5729,3.6708,2018-08
5730,3.6708,2018-09
5731,3.6708,2018-10
5732,3.6708,2018-11
5733,3.6708,2018-12
5734,3.6708,2019-01
5735,3.6708,2019-02
5736,3.6708,2019-03
5737,3.6708,2019-04
5738,3.6708,2019-05
5739,3.6708,2019-06
5740,3.6708,2019-07
5741,3.6708,2019-08
5742,3.6708,2019-09
5743,3.6708,2019-10
5744,3.6708,2019-11
5745,3.6708,2019-12
5746,3.6708,2020-01
5747,3.6708,2020-02
5748,3.6708,2020-03
5749,3.6708,2020-04
5750,3.6708,2020-05
5751,3.6708,2020-06
5752,3.6708,2020-07
5753,3.6708,2020-08
5754,3.6708,2020-09
5755,3.6708,2020-10
5756,3.6708,2020-11
5757,3.6708,2020-12
5758,3.6708,2021-01
5759,3.6708,2021-02
5760,69.0,2021-03
5761,69.0,2021-04
5762,69.0,2021-05
5763,69.0,2021-06
5764,616.0840000000001,2021-07
5765,172.03999999999996,2021-08
5766,469.2,2021-09
5767,455.4,2021-10
5768,455.4,2021-11
5769,455.4,2021-12
5770,455.4,2022-01
5771,455.4,2022-02
5772,427.8,2022-03
5773,427.8,2022-04
5774,427.8,2022-05
5775,0.0,2016-01
5776,0.0,2016-02
5777,0.0,2016-03
5778,0.0,2016-04
5779,0.0,2016-05
5780,0.0,2016-06
5781,0.0,2016-07
5782,0.0,2016-08
5783,0.0,2016-09
5784,5.52,2016-10
5785,3.2429999999999994,2016-11
5786,5.52,2016-12
5787,9.66,2017-01
5788,13.8,2017-02
5789,13.8,2017-03
5790,13.8,2017-04
5791,13.8,2017-05
5792,13.8,2017-06
5793,13.8,2017-07
5794,13.8,2017-08
5795,13.8,2017-09
5796,13.8,2017-10
5797,13.8,2017-11
5798,13.8,2017-12
5799,13.8,2018-01
5800,13.8,2018-02
5801,13.8,2018-03
5802,13.8,2018-04
5803,13.8,2018-05
5804,13.8,2018-06
5805,13.8,2018-07
5806,13.8,2018-08
5807,13.8,2018-09
5808,13.8,2018-10
5809,13.8,2018-11
5810,13.8,2018-12
5811,13.8,2019-01
5812,13.8,2019-02
5813,13.8,2019-03
5814,13.8,2019-04
5815,13.8,2019-05
5816,13.8,2019-06
5817,13.8,2019-07
5818,13.8,2019-08
5819,13.8,2019-09
5820,13.8,2019-10
5821,13.8,2019-11
5822,13.8,2019-12
5823,13.8,2020-01
5824,13.8,2020-02
5825,13.8,2020-03
5826,13.8,2020-04
5827,13.8,2020-05
5828,13.8,2020-06
5829,13.8,2020-07
5830,13.8,2020-08
5831,13.8,2020-09
5832,13.8,2020-10
5833,13.8,2020-11
5834,13.8,2020-12
5835,13.8,2021-01
5836,13.8,2021-02
5837,13.8,2021-03
5838,13.8,2021-04
5839,13.8,2021-05
5840,13.8,2021-06
5841,13.8,2021-07
5842,490.88571428571424,2021-08
5843,827.9999999999999,2021-09
5844,827.9999999999999,2021-10
5845,827.9999999999999,2021-11
5846,758.9999999999999,2021-12
5847,758.9999999999999,2022-01
5848,758.9999999999999,2022-02
5849,758.9999999999999,2022-03
5850,758.9999999999999,2022-04
5851,758.9999999999999,2022-05
5852,0.0,2016-01
5853,0.0,2016-02
5854,0.0,2016-03
5855,0.0,2016-04
5856,0.0,2016-05
5857,0.0,2016-06
5858,0.0,2016-07
5859,0.0,2016-08
5860,0.0,2016-09
5861,1.6560000000000001,2016-10
5862,1.656,2016-11
5863,4.14,2016-12
5864,4.14,2017-01
5865,6.9,2017-02
5866,6.9,2017-03
5867,9.66,2017-04
5868,9.66,2017-05
5869,9.66,2017-06
5870,9.66,2017-07
5871,9.66,2017-08
5872,9.66,2017-09
5873,9.66,2017-10
5874,9.66,2017-11
5875,9.66,2017-12
5876,9.66,2018-01
5877,9.66,2018-02
5878,9.66,2018-03
5879,9.66,2018-04
5880,9.66,2018-05
5881,9.66,2018-06
5882,9.66,2018-07
5883,9.66,2018-08
5884,9.66,2018-09
5885,9.66,2018-10
5886,9.66,2018-11
5887,9.66,2018-12
5888,9.66,2019-01
5889,9.66,2019-02
5890,9.66,2019-03
5891,8.28,2019-04
5892,8.28,2019-05
5893,8.28,2019-06
5894,8.28,2019-07
5895,8.28,2019-08
5896,8.28,2019-09
5897,8.28,2019-10
5898,8.28,2019-11
5899,8.28,2019-12
5900,8.28,2020-01
5901,8.28,2020-02
5902,8.28,2020-03
5903,8.28,2020-04
5904,8.28,2020-05
5905,8.28,2020-06
5906,8.28,2020-07
5907,8.28,2020-08
5908,8.28,2020-09
5909,8.28,2020-10
5910,8.28,2020-11
5911,8.28,2020-12
5912,8.28,2021-01
5913,8.28,2021-02
5914,8.28,2021-03
5915,8.28,2021-04
5916,8.28,2021-05
5917,8.28,2021-06
5918,8.28,2021-07
5919,8.28,2021-08
5920,365.70000000000005,2021-09
5921,248.4,2021-10
5922,273.23999999999995,2021-11
5923,273.23999999999995,2021-12
5924,282.90000000000003,2022-01
5925,172.5,2022-02
5926,207.0,2022-03
5927,207.0,2022-04
5928,207.0,2022-05
5929,0.0,2016-01
5930,0.0,2016-02
5931,0.0,2016-03
5932,0.0,2016-04
5933,0.0,2016-05
5934,0.0,2016-06
5935,0.0,2016-07
5936,0.0,2016-08
5937,0.0,2016-09
5938,9.66,2016-10
5939,9.66,2016-11
5940,9.66,2016-12
5941,4.83,2017-01
5942,4.83,2017-02
5943,9.66,2017-03
5944,9.66,2017-04
5945,9.66,2017-05
5946,9.66,2017-06
5947,9.66,2017-07
5948,9.66,2017-08
5949,9.66,2017-09
5950,9.66,2017-10
5951,9.66,2017-11
5952,9.66,2017-12
5953,9.66,2018-01
5954,9.66,2018-02
5955,9.66,2018-03
5956,9.66,2018-04
5957,9.66,2018-05
5958,9.66,2018-06
5959,9.66,2018-07
5960,9.66,2018-08
5961,9.66,2018-09
5962,9.66,2018-10
5963,9.66,2018-11
5964,9.66,2018-12
5965,9.66,2019-01
5966,9.66,2019-02
5967,9.66,2019-03
5968,9.66,2019-04
5969,9.66,2019-05
5970,9.66,2019-06
5971,9.66,2019-07
5972,9.66,2019-08
5973,9.66,2019-09
5974,9.66,2019-10
5975,9.66,2019-11
5976,9.66,2019-12
5977,9.66,2020-01
5978,9.66,2020-02
5979,9.66,2020-03
5980,9.66,2020-04
5981,9.66,2020-05
5982,9.66,2020-06
5983,9.66,2020-07
5984,9.66,2020-08
5985,9.66,2020-09
5986,9.66,2020-10
5987,9.66,2020-11
5988,9.66,2020-12
5989,9.66,2021-01
5990,9.66,2021-02
5991,88.32,2021-03
5992,88.32,2021-04
5993,88.32,2021-05
5994,88.32,2021-06
5995,88.32,2021-07
5996,825.2399999999999,2021-08
5997,1380.0,2021-09
5998,1380.0,2021-10
5999,191.49915,2021-11
6000,331.2,2021-12
6001,858.117,2022-01
6002,690.0,2022-02
6003,690.0,2022-03
6004,690.0,2022-04
6005,690.0,2022-05
6006,0.0,2016-01
6007,0.0,2016-02
6008,0.0,2016-03
6009,0.0,2016-04
6010,0.0,2016-05
6011,0.0,2016-06
6012,0.0,2016-07
6013,0.0,2016-08
6014,0.0,2016-09
6015,13.8,2016-10
6016,13.8,2016-11
6017,13.8,2016-12
6018,13.8,2017-01
6019,13.8,2017-02
6020,13.8,2017-03
6021,41.4,2017-04
6022,41.4,2017-05
6023,41.4,2017-06
6024,41.4,2017-07
6025,41.4,2017-08
6026,41.4,2017-09
6027,41.4,2017-10
6028,41.4,2017-11
6029,41.4,2017-12
6030,41.4,2018-01
6031,41.4,2018-02
6032,41.4,2018-03
6033,41.4,2018-04
6034,41.4,2018-05
6035,41.4,2018-06
6036,41.4,2018-07
6037,41.4,2018-08
6038,41.4,2018-09
6039,41.4,2018-10
6040,41.4,2018-11
6041,41.4,2018-12
6042,41.4,2019-01
6043,41.4,2019-02
6044,41.4,2019-03
6045,41.4,2019-04
6046,41.4,2019-05
6047,41.4,2019-06
6048,41.4,2019-07
6049,41.4,2019-08
6050,41.4,2019-09
6051,41.4,2019-10
6052,41.4,2019-11
6053,41.4,2019-12
6054,41.4,2020-01
6055,41.4,2020-02
6056,41.4,2020-03
6057,41.4,2020-04
6058,41.4,2020-05
6059,41.4,2020-06
6060,41.4,2020-07
6061,41.4,2020-08
6062,41.4,2020-09
6063,41.4,2020-10
6064,41.4,2020-11
6065,41.4,2020-12
6066,41.4,2021-01
6067,41.4,2021-02
6068,41.4,2021-03
6069,41.4,2021-04
6070,41.4,2021-05
6071,41.4,2021-06
6072,27.6,2021-07
6073,256.128,2021-08
6074,1449.0,2021-09
6075,1449.0,2021-10
6076,1449.0,2021-11
6077,1449.0,2021-12
6078,1449.0,2022-01
6079,1449.0,2022-02
6080,1449.0,2022-03
6081,1449.0,2022-04
6082,1449.0,2022-05
6083,0.0,2016-01
6084,0.0,2016-02
6085,0.0,2016-03
6086,0.0,2016-04
6087,0.0,2016-05
6088,0.0,2016-06
6089,0.0,2016-07
6090,0.0,2016-08
6091,0.0,2016-09
6092,2.76,2016-10
6093,5.52,2016-11
6094,5.52,2016-12
6095,6.072,2017-01
6096,6.072,2017-02
6097,6.072,2017-03
6098,6.072,2017-04
6099,6.072,2017-05
6100,6.072,2017-06
6101,6.072,2017-07
6102,6.072,2017-08
6103,6.072,2017-09
6104,6.072,2017-10
6105,6.072,2017-11
6106,6.072,2017-12
6107,8.28,2018-01
6108,8.28,2018-02
6109,8.28,2018-03
6110,8.28,2018-04
6111,8.28,2018-05
6112,8.28,2018-06
6113,8.28,2018-07
6114,8.28,2018-08
6115,8.28,2018-09
6116,8.28,2018-10
6117,8.28,2018-11
6118,8.28,2018-12
6119,8.28,2019-01
6120,8.28,2019-02
6121,8.28,2019-03
6122,13.8,2019-04
6123,13.8,2019-05
6124,13.8,2019-06
6125,13.8,2019-07
6126,13.8,2019-08
6127,13.8,2019-09
6128,13.8,2019-10
6129,13.8,2019-11
6130,13.8,2019-12
6131,13.8,2020-01
6132,13.8,2020-02
6133,13.8,2020-03
6134,13.8,2020-04
6135,13.8,2020-05
6136,13.8,2020-06
6137,13.8,2020-07
6138,13.8,2020-08
6139,13.8,2020-09
6140,13.8,2020-10
6141,13.8,2020-11
6142,13.8,2020-12
6143,13.8,2021-01
6144,13.8,2021-02
6145,535.44,2021-03
6146,535.44,2021-04
6147,535.44,2021-05
6148,535.44,2021-06
6149,535.44,2021-07
6150,727.254,2021-08
6151,1317.1200000000001,2021-09
6152,1441.0633333333333,2021-10
6153,1441.0633333333333,2021-11
6154,1441.0633333333333,2021-12
6155,1441.0633333333333,2022-01
6156,1441.0633333333333,2022-02
6157,1441.0633333333333,2022-03
6158,1441.0633333333333,2022-04
6159,1441.0633333333333,2022-05
6160,0.0,2016-01
6161,0.0,2016-02
6162,0.0,2016-03
6163,0.0,2016-04
6164,0.0,2016-05
6165,0.0,2016-06
6166,0.0,2016-07
6167,0.0,2016-08
6168,0.0,2016-09
6169,0.0,2016-10
6170,0.0,2016-11
6171,0.0,2016-12
6172,0.0,2017-01
6173,0.0,2017-02
6174,0.0,2017-03
6175,0.0,2017-04
6176,0.0,2017-05
6177,0.0,2017-06
6178,0.0,2017-07
6179,0.0,2017-08
6180,0.0,2017-09
6181,0.0,2017-10
6182,0.0,2017-11
6183,0.0,2017-12
6184,0.0,2018-01
6185,0.0,2018-02
6186,0.0,2018-03
6187,0.0,2018-04
6188,0.0,2018-05
6189,0.0,2018-06
6190,0.0,2018-07
6191,0.0,2018-08
6192,0.0,2018-09
6193,0.0,2018-10
6194,0.0,2018-11
6195,0.0,2018-12
