Name,x,points
,0.0,0.0
,0.2,0.08080808080808081
,0.4,0.16161616161616163
,0.6,0.24242424242424243
,0.8,0.3434343434343434
,1.0,1.0
,0.0,0.0
,0.2,0.08163265306122448
,0.4,0.16326530612244897
,0.6,0.24489795918367346
,0.8,0.32653061224489793
,1.0,1.0
,0.0,0.0
,0.2,0.020066889632107024
,0.4,0.04013377926421405
,0.6,0.06020066889632107
,0.8,0.0802675585284281
,1.0,1.0
,0.0,0.0
,0.2,0.017137096774193547
,0.4,0.034274193548387094
,0.6,0.05141129032258065
,0.8,0.0967741935483871
,1.0,1.0
,0.0,0.0
,0.2,0.07216494845360824
,0.4,0.14432989690721648
,0.6,0.21649484536082475
,0.8,0.28865979381443296
,1.0,1.0
,0.0,0.0
,0.2,0.11320754716981132
,0.4,0.22641509433962265
,0.6,0.33962264150943394
,0.8,0.5283018867924528
,1.0,1.0
,0.0,0.0
,0.2,0.01195219123505976
,0.4,0.02390438247011952
,0.6,0.035856573705179286
,0.8,0.053784860557768925
,1.0,1.0
,0.0,0.0
,0.2,0.06060606060606061
,0.4,0.12121212121212122
,0.6,0.18181818181818182
,0.8,0.24242424242424243
,1.0,1.0
,0.0,0.0
,0.2,0.041237113402061855
,0.4,0.08247422680412371
,0.6,0.12371134020618557
,0.8,0.20618556701030927
,1.0,1.0
,0.0,0.0
,0.2,0.04040404040404041
,0.4,0.08080808080808081
,0.6,0.12121212121212122
,0.8,0.16161616161616163
,1.0,1.0
,0.0,0.0
,0.2,0.050505050505050504
,0.4,0.10101010101010101
,0.6,0.15151515151515152
,0.8,0.20202020202020202
,1.0,1.0
,0.0,0.0
,0.2,0.09183673469387756
,0.4,0.1836734693877551
,0.6,0.2755102040816326
,0.8,0.3673469387755102
,1.0,1.0
,0.0,0.0
,0.2,0.04417670682730924
,0.4,0.08835341365461848
,0.6,0.13253012048192772
,0.8,0.1927710843373494
,1.0,1.0
,0.0,0.0
,0.2,0.06060606060606061
,0.4,0.12121212121212122
,0.6,0.18181818181818182
,0.8,0.24242424242424243
,1.0,1.0
,0.0,0.0
,0.2,0.060240963855421686
,0.4,0.12048192771084337
,0.6,0.18072289156626506
,0.8,0.3132530120481928
,1.0,1.0
,0.0,0.0
,0.2,0.022988505747126436
,0.4,0.04597701149425287
,0.6,0.06896551724137931
,0.8,0.11494252873563218
,1.0,1.0
,0.0,0.0
,0.2,0.09
,0.4,0.18
,0.6,0.27
,0.8,0.36
,1.0,1.0
,0.0,0.0
,0.2,0.07216494845360824
,0.4,0.14432989690721648
,0.6,0.21649484536082475
,0.8,0.28865979381443296
,1.0,1.0
,0.0,0.0
,0.2,0.0625
,0.4,0.125
,0.6,0.1875
,0.8,0.2604166666666667
,1.0,1.0
,0.0,0.0
,0.2,0.1
,0.4,0.2
,0.6,0.3
,0.8,0.44
,1.0,1.0
,0.0,0.0
,0.2,0.1320754716981132
,0.4,0.2641509433962264
,0.6,0.39622641509433965
,0.8,0.5283018867924528
,1.0,1.0
,0.0,0.0
,0.2,0.053691275167785234
,0.4,0.10738255033557047
,0.6,0.1610738255033557
,0.8,0.21476510067114093
,1.0,1.0
,0.0,0.0
,0.2,0.052083333333333336
,0.4,0.10416666666666667
,0.6,0.15625
,0.8,0.21875
,1.0,1.0
,0.0,0.0
,0.2,0.009389671361502348
,0.4,0.018779342723004695
,0.6,0.028169014084507043
,0.8,0.03755868544600939
,1.0,1.0
,0.0,0.0
,0.2,0.007471980074719801
,0.4,0.014943960149439602
,0.6,0.0224159402241594
,0.8,0.029887920298879204
,1.0,1.0
,0.0,0.0
,0.2,0.006195786864931847
,0.4,0.012391573729863693
,0.6,0.01858736059479554
,0.8,0.024783147459727387
,1.0,1.0
,0.0,0.0
,0.2,0.04929577464788732
,0.4,0.09859154929577464
,0.6,0.14788732394366197
,0.8,0.19718309859154928
,1.0,1.0
,0.0,0.0
,0.2,0.04262295081967213
,0.4,0.08524590163934426
,0.6,0.12786885245901639
,0.8,0.2721311475409836
,1.0,1.0
