Name,x,points
,0.0,0.0
,0.2,0.030405405405405407
,0.4,0.060810810810810814
,0.6,0.09121621621621621
,0.8,0.12162162162162163
,1.0,1.0
,0.0,0.0
,0.2,0.04081632653061224
,0.4,0.08163265306122448
,0.6,0.12244897959183673
,0.8,0.16326530612244897
,1.0,1.0
,0.0,0.0
,0.2,0.11764705882352941
,0.4,0.23529411764705882
,0.6,0.35294117647058826
,0.8,0.4803921568627451
,1.0,1.0
,0.0,0.0
,0.2,0.020930232558139535
,0.4,0.04186046511627907
,0.6,0.06279069767441861
,0.8,0.08604651162790698
,1.0,1.0
,0.0,0.0
,0.2,0.0625
,0.4,0.125
,0.6,0.1875
,0.8,0.2569444444444444
,1.0,1.0
,0.0,0.0
,0.2,0.03015075376884422
,0.4,0.06030150753768844
,0.6,0.09045226130653267
,0.8,0.12060301507537688
,1.0,1.0
,0.0,0.0
,0.2,0.061224489795918366
,0.4,0.12244897959183673
,0.6,0.1836734693877551
,0.8,0.29591836734693877
,1.0,1.0
,0.0,0.0
,0.2,0.12371134020618557
,0.4,0.24742268041237114
,0.6,0.3711340206185567
,0.8,0.4948453608247423
,1.0,1.0
