,Price_Level,Date_Index
116,276.0,2019-04
117,276.0,2019-05
118,276.0,2019-06
119,276.0,2019-07
120,276.0,2019-08
121,276.0,2019-09
122,276.0,2019-10
123,276.0,2019-11
124,276.0,2019-12
125,276.0,2020-01
126,276.0,2020-02
127,276.0,2020-03
128,276.0,2020-04
129,276.0,2020-05
130,276.0,2020-06
131,276.0,2020-07
132,276.0,2020-08
133,276.0,2020-09
134,276.0,2020-10
135,276.0,2020-11
136,276.0,2020-12
137,276.0,2021-01
138,276.0,2021-02
139,276.0,2021-03
140,276.0,2021-04
141,276.0,2021-05
142,276.0,2021-06
143,3300.45,2021-07
144,3300.45,2021-08
145,3300.45,2021-09
146,3300.45,2021-10
147,3300.45,2021-11
148,3300.45,2021-12
149,3300.45,2022-01
150,13799.999999999998,2022-02
151,13799.999999999998,2022-03
152,13799.999999999998,2022-04
153,13799.999999999998,2022-05
154,0.0,2016-01
155,0.0,2016-02
156,0.0,2016-03
157,0.0,2016-04
158,0.0,2016-05
159,0.0,2016-06
160,0.0,2016-07
161,0.0,2016-08
162,0.0,2016-09
163,0.0,2016-10
164,0.0,2016-11
165,0.0,2016-12
166,0.0,2017-01
167,0.0,2017-02
168,0.0,2017-03
169,0.0,2017-04
170,0.0,2017-05
171,0.0,2017-06
172,0.0,2017-07
173,0.0,2017-08
174,0.0,2017-09
175,0.0,2017-10
176,0.0,2017-11
177,0.0,2017-12
178,0.0,2018-01
179,4.14,2018-02
180,4.14,2018-03
181,4.14,2018-04
182,4.14,2018-05
183,4.14,2018-06
184,4.14,2018-07
185,4.14,2018-08
186,4.14,2018-09
187,4.14,2018-10
188,4.14,2018-11
189,4.14,2018-12
190,4.14,2019-01
191,4.14,2019-02
192,4.14,2019-03
193,4.14,2019-04
194,4.14,2019-05
195,4.14,2019-06
196,4.14,2019-07
197,4.14,2019-08
198,4.14,2019-09
199,4.14,2019-10
200,4.14,2019-11
201,4.14,2019-12
202,4.14,2020-01
203,4.14,2020-02
204,4.14,2020-03
205,4.14,2020-04
206,4.14,2020-05
207,4.14,2020-06
208,4.14,2020-07
209,4.14,2020-08
210,4.14,2020-09
211,4.14,2020-10
212,4.14,2020-11
213,4.14,2020-12
214,4.14,2021-01
215,4.14,2021-02
216,19.736047988999996,2021-03
217,19.736047988999996,2021-04
218,19.736047988999996,2021-05
219,19.736047988999996,2021-06
220,48.3,2021-07
221,62.56,2021-08
222,96.6,2021-09
223,115.92,2021-10
224,115.92,2021-11
225,124.2,2021-12
226,172.5,2022-01
227,172.5,2022-02
228,124.2,2022-03
229,151.79999999999998,2022-04
230,151.79999999999998,2022-05
231,0.0,2016-01
232,0.0,2016-02
233,0.0,2016-03
234,0.0,2016-04
235,0.0,2016-05
236,0.0,2016-06
237,0.0,2016-07
238,0.0,2016-08
239,7.6819999999999995,2016-09
240,7.635999999999999,2016-10
241,7.635999999999999,2016-11
242,35.879999999999995,2016-12
243,33.12,2017-01
244,82.80000000000001,2017-02
245,82.80000000000001,2017-03
246,110.4,2017-04
247,110.4,2017-05
248,110.4,2017-06
249,110.4,2017-07
250,110.4,2017-08
251,110.4,2017-09
252,110.4,2017-10
253,110.4,2017-11
254,110.4,2017-12
255,110.4,2018-01
256,110.4,2018-02
257,110.4,2018-03
258,110.4,2018-04
259,110.4,2018-05
260,110.4,2018-06
261,110.4,2018-07
262,110.4,2018-08
263,110.4,2018-09
264,110.4,2018-10
265,110.4,2018-11
266,110.4,2018-12
267,110.4,2019-01
268,110.4,2019-02
269,110.4,2019-03
270,110.4,2019-04
271,110.4,2019-05
272,110.4,2019-06
273,110.4,2019-07
274,110.4,2019-08
275,110.4,2019-09
276,110.4,2019-10
277,110.4,2019-11
278,110.4,2019-12
279,110.4,2020-01
280,110.4,2020-02
281,110.4,2020-03
282,110.4,2020-04
283,110.4,2020-05
284,110.4,2020-06
285,110.4,2020-07
286,110.4,2020-08
287,110.4,2020-09
288,110.4,2020-10
289,110.4,2020-11
290,110.4,2020-12
291,110.4,2021-01
292,110.4,2021-02
293,110.4,2021-03
294,110.4,2021-04
295,110.4,2021-05
296,110.4,2021-06
297,110.4,2021-07
298,110.4,2021-08
299,690.0,2021-09
300,690.0,2021-10
301,690.0,2021-11
302,690.0,2021-12
303,690.0,2022-01
304,690.0,2022-02
305,690.0,2022-03
306,690.0,2022-04
307,690.0,2022-05
308,0.0,2016-01
309,0.0,2016-02
310,0.0,2016-03
311,0.0,2016-04
312,0.0,2016-05
313,0.0,2016-06
314,0.0,2016-07
315,0.0,2016-08
316,0.0,2016-09
317,0.0,2016-10
318,1.242,2016-11
319,1.7594999999999998,2016-12
320,2.9394,2017-01
321,2.9394,2017-02
322,2.9394,2017-03
323,2.9394,2017-04
324,2.9394,2017-05
325,2.9394,2017-06
326,13.8,2017-07
327,13.8,2017-08
328,13.8,2017-09
329,13.8,2017-10
330,13.8,2017-11
331,13.8,2017-12
332,13.8,2018-01
333,13.8,2018-02
334,13.8,2018-03
335,13.8,2018-04
336,13.8,2018-05
337,13.8,2018-06
338,13.8,2018-07
339,13.8,2018-08
340,13.8,2018-09
341,13.8,2018-10
342,13.8,2018-11
343,13.8,2018-12
344,13.8,2019-01
345,13.8,2019-02
346,13.8,2019-03
347,13.8,2019-04
348,13.8,2019-05
349,13.8,2019-06
350,13.8,2019-07
351,13.8,2019-08
352,13.8,2019-09
353,13.8,2019-10
354,13.8,2019-11
355,13.8,2019-12
356,13.8,2020-01
357,13.8,2020-02
358,13.8,2020-03
359,13.8,2020-04
360,13.8,2020-05
361,13.8,2020-06
362,13.8,2020-07
363,13.8,2020-08
364,13.8,2020-09
365,13.8,2020-10
366,13.8,2020-11
367,13.8,2020-12
368,13.8,2021-01
369,13.8,2021-02
370,13.8,2021-03
371,13.8,2021-04
372,13.8,2021-05
373,13.8,2021-06
374,13.8,2021-07
375,13.8,2021-08
376,364.78,2021-09
377,552.0,2021-10
378,450.8,2021-11
379,450.8,2021-12
380,690.0,2022-01
381,690.0,2022-02
382,469.2,2022-03
383,469.2,2022-04
384,469.2,2022-05
385,0.0,2016-01
386,0.0,2016-02
387,0.0,2016-03
388,0.0,2016-04
389,0.0,2016-05
390,0.0,2016-06
391,0.0,2016-07
392,0.0,2016-08
393,0.0,2016-09
394,2.1926666666666663,2016-10
395,1.38,2016-11
396,5.980000000000001,2016-12
397,9.66,2017-01
398,9.66,2017-02
399,9.66,2017-03
400,9.66,2017-04
401,9.66,2017-05
402,9.66,2017-06
403,9.66,2017-07
404,9.66,2017-08
405,9.66,2017-09
406,9.66,2017-10
407,9.66,2017-11
408,9.66,2017-12
409,9.66,2018-01
410,9.66,2018-02
411,9.66,2018-03
412,9.66,2018-04
413,9.66,2018-05
414,9.66,2018-06
415,9.66,2018-07
416,9.66,2018-08
417,9.66,2018-09
418,9.66,2018-10
419,9.66,2018-11
420,9.66,2018-12
421,9.66,2019-01
422,9.66,2019-02
423,9.66,2019-03
424,9.66,2019-04
425,9.66,2019-05
426,9.66,2019-06
427,9.66,2019-07
428,9.66,2019-08
429,9.66,2019-09
430,9.66,2019-10
431,9.66,2019-11
432,9.66,2019-12
433,9.66,2020-01
434,9.66,2020-02
435,9.66,2020-03
436,9.66,2020-04
437,9.66,2020-05
438,9.66,2020-06
439,9.66,2020-07
440,9.66,2020-08
441,9.66,2020-09
442,9.66,2020-10
443,9.66,2020-11
444,9.66,2020-12
445,9.66,2021-01
446,9.66,2021-02
447,9.66,2021-03
448,9.66,2021-04
449,9.66,2021-05
450,9.66,2021-06
451,9.66,2021-07
452,9.66,2021-08
453,883.2,2021-09
454,883.2,2021-10
455,883.2,2021-11
456,883.2,2021-12
457,3300.45,2022-01
458,3300.45,2022-02
459,3300.45,2022-03
460,3300.45,2022-04
461,3300.45,2022-05
462,0.0,2016-01
463,0.0,2016-02
464,0.0,2016-03
465,0.0,2016-04
466,0.0,2016-05
467,0.0,2016-06
468,0.0,2016-07
469,0.0,2016-08
470,0.0,2016-09
471,0.0,2016-10
472,0.0,2016-11
473,0.0,2016-12
474,8.034666666666666,2017-01
475,10.81,2017-02
476,10.81,2017-03
477,10.81,2017-04
478,10.81,2017-05
479,10.81,2017-06
480,78.66,2017-07
481,78.66,2017-08
482,78.66,2017-09
483,78.66,2017-10
484,35.879999999999995,2017-11
485,35.879999999999995,2017-12
486,35.879999999999995,2018-01
487,35.879999999999995,2018-02
488,35.879999999999995,2018-03
489,35.879999999999995,2018-04
490,35.879999999999995,2018-05
491,35.879999999999995,2018-06
492,35.879999999999995,2018-07
493,35.879999999999995,2018-08
494,35.879999999999995,2018-09
495,35.879999999999995,2018-10
496,35.879999999999995,2018-11
497,35.879999999999995,2018-12
498,35.879999999999995,2019-01
499,33.12,2019-02
500,27.6,2019-03
501,27.6,2019-04
502,27.6,2019-05
503,27.6,2019-06
504,27.6,2019-07
505,27.6,2019-08
506,27.6,2019-09
507,27.6,2019-10
508,27.6,2019-11
509,27.6,2019-12
510,27.6,2020-01
511,27.6,2020-02
512,27.6,2020-03
513,27.6,2020-04
514,27.6,2020-05
515,27.6,2020-06
516,27.6,2020-07
517,27.6,2020-08
518,27.6,2020-09
519,27.6,2020-10
520,27.6,2020-11
521,27.6,2020-12
522,27.6,2021-01
523,27.6,2021-02
524,27.6,2021-03
525,27.6,2021-04
526,27.6,2021-05
527,27.6,2021-06
528,27.6,2021-07
529,27.6,2021-08
530,489.9,2021-09
531,489.9,2021-10
532,489.9,2021-11
533,489.9,2021-12
534,489.9,2022-01
535,489.9,2022-02
536,489.9,2022-03
537,489.9,2022-04
538,489.9,2022-05
539,0.0,2016-01
540,0.0,2016-02
541,0.0,2016-03
542,0.0,2016-04
543,0.0,2016-05
544,0.0,2016-06
545,0.0,2016-07
546,0.0,2016-08
547,0.0,2016-09
548,0.0,2016-10
549,0.0,2016-11
550,0.0,2016-12
551,0.0,2017-01
552,0.0,2017-02
553,0.0,2017-03
554,0.0,2017-04
555,0.0,2017-05
556,0.0,2017-06
557,0.0,2017-07
558,0.0,2017-08
559,13.7999999862,2017-09
560,13.7999999862,2017-10
561,13.7999999862,2017-11
562,13.7999999862,2017-12
563,13.7999999862,2018-01
564,13.7999999862,2018-02
565,13.7999999862,2018-03
566,13.7999999862,2018-04
567,13.7999999862,2018-05
568,13.7999999862,2018-06
569,13.7999999862,2018-07
570,13.7999999862,2018-08
571,13.7999999862,2018-09
572,13.7999999862,2018-10
573,13.7999999862,2018-11
574,13.7999999862,2018-12
575,13.7999999862,2019-01
576,13.7999999862,2019-02
577,13.7999999862,2019-03
578,13.7999999862,2019-04
579,13.7999999862,2019-05
580,13.7999999862,2019-06
581,13.7999999862,2019-07
582,13.7999999862,2019-08
583,13.7999999862,2019-09
584,13.7999999862,2019-10
585,13.7999999862,2019-11
586,13.7999999862,2019-12
587,13.7999999862,2020-01
588,13.7999999862,2020-02
589,13.7999999862,2020-03
590,13.7999999862,2020-04
591,13.7999999862,2020-05
592,13.7999999862,2020-06
593,13.7999999862,2020-07
594,55.2,2020-08
595,55.2,2020-09
596,55.2,2020-10
597,55.2,2020-11
598,55.2,2020-12
599,55.2,2021-01
600,55.2,2021-02
601,55.2,2021-03
602,55.2,2021-04
603,55.2,2021-05
604,55.2,2021-06
605,55.2,2021-07
606,220.03,2021-08
607,220.03,2021-09
608,220.03,2021-10
609,220.03,2021-11
610,220.03,2021-12
611,220.03,2022-01
612,513.36,2022-02
613,513.36,2022-03
614,513.36,2022-04
615,397.44,2022-05
616,0.0,2016-01
617,0.0,2016-02
618,0.0,2016-03
619,0.0,2016-04
620,0.0,2016-05
621,0.0,2016-06
622,0.0,2016-07
623,0.0,2016-08
624,0.0,2016-09
625,0.0,2016-10
626,0.0,2016-11
627,0.0,2016-12
628,0.0,2017-01
629,0.0,2017-02
630,3.45,2017-03
631,3.45,2017-04
632,4.83,2017-05
633,4.83,2017-06
634,4.83,2017-07
635,4.83,2017-08
636,4.83,2017-09
637,4.83,2017-10
638,4.83,2017-11
639,4.83,2017-12
640,4.83,2018-01
641,4.83,2018-02
642,4.83,2018-03
643,4.83,2018-04
644,4.83,2018-05
645,4.83,2018-06
646,4.83,2018-07
647,4.83,2018-08
648,4.83,2018-09
649,4.83,2018-10
650,4.83,2018-11
651,4.83,2018-12
652,4.83,2019-01
653,4.83,2019-02
654,4.83,2019-03
655,4.83,2019-04
656,4.83,2019-05
657,4.83,2019-06
658,4.83,2019-07
659,4.83,2019-08
660,4.83,2019-09
661,4.83,2019-10
662,4.83,2019-11
663,4.83,2019-12
664,4.83,2020-01
665,4.83,2020-02
666,4.83,2020-03
667,4.83,2020-04
668,4.83,2020-05
669,4.83,2020-06
670,4.83,2020-07
671,4.83,2020-08
672,4.83,2020-09
673,4.83,2020-10
674,4.83,2020-11
675,4.83,2020-12
676,4.83,2021-01
677,4.83,2021-02
678,4.83,2021-03
679,11.04,2021-04
680,11.04,2021-05
681,11.04,2021-06
682,11.04,2021-07
683,11.04,2021-08
684,274.42285714285714,2021-09
685,274.42285714285714,2021-10
686,274.42285714285714,2021-11
687,274.42285714285714,2021-12
688,274.42285714285714,2022-01
689,274.42285714285714,2022-02
690,274.42285714285714,2022-03
691,274.42285714285714,2022-04
692,274.42285714285714,2022-05
693,0.0,2016-01
694,0.0,2016-02
695,0.0,2016-03
696,0.0,2016-04
697,0.0,2016-05
698,0.0,2016-06
699,0.0,2016-07
700,0.0,2016-08
701,0.0,2016-09
702,0.0,2016-10
703,1.38,2016-11
704,4.14,2016-12
705,4.14,2017-01
706,4.14,2017-02
707,4.14,2017-03
708,4.14,2017-04
709,4.14,2017-05
710,4.14,2017-06
711,4.14,2017-07
712,4.14,2017-08
713,4.14,2017-09
714,4.14,2017-10
715,4.14,2017-11
716,4.14,2017-12
717,4.14,2018-01
718,4.14,2018-02
719,4.14,2018-03
720,2.4840276,2018-04
721,2.4840276,2018-05
722,2.4840276,2018-06
723,2.76,2018-07
724,2.76,2018-08
725,2.76,2018-09
726,2.76,2018-10
727,2.76,2018-11
728,2.76,2018-12
729,2.76,2019-01
730,2.76,2019-02
731,2.76,2019-03
732,2.76,2019-04
733,2.76,2019-05
734,2.76,2019-06
735,2.76,2019-07
736,2.76,2019-08
737,2.76,2019-09
738,2.76,2019-10
739,2.76,2019-11
740,2.76,2019-12
741,2.76,2020-01
742,2.76,2020-02
743,2.76,2020-03
744,2.76,2020-04
745,2.76,2020-05
746,2.76,2020-06
747,2.76,2020-07
748,2.76,2020-08
749,2.76,2020-09
750,2.76,2020-10
751,2.76,2020-11
752,2.76,2020-12
753,2.76,2021-01
754,2.76,2021-02
755,2.76,2021-03
756,2.76,2021-04
757,2.76,2021-05
758,2.76,2021-06
759,2.76,2021-07
760,165.6,2021-08
761,295.59599999999995,2021-09
762,483.0,2021-10
763,483.0,2021-11
764,483.0,2021-12
765,483.0,2022-01
766,483.0,2022-02
767,483.0,2022-03
768,483.0,2022-04
769,483.0,2022-05
770,0.0,2016-01
771,0.0,2016-02
772,0.0,2016-03
773,0.0,2016-04
774,0.0,2016-05
775,0.0,2016-06
776,0.0,2016-07
777,0.0,2016-08
778,0.0,2016-09
779,0.0,2016-10
780,0.0,2016-11
781,5.52,2016-12
782,5.52,2017-01
783,5.52,2017-02
784,5.52,2017-03
785,5.52,2017-04
786,5.52,2017-05
787,5.52,2017-06
788,5.52,2017-07
789,5.52,2017-08
790,5.52,2017-09
791,5.52,2017-10
792,5.52,2017-11
793,5.52,2017-12
794,5.52,2018-01
795,5.52,2018-02
796,5.52,2018-03
797,5.52,2018-04
798,5.52,2018-05
799,5.52,2018-06
800,5.52,2018-07
801,5.52,2018-08
802,5.52,2018-09
803,5.52,2018-10
804,5.52,2018-11
805,5.52,2018-12
806,5.52,2019-01
807,5.52,2019-02
808,5.52,2019-03
809,5.52,2019-04
810,5.52,2019-05
811,5.52,2019-06
812,5.52,2019-07
813,5.52,2019-08
814,5.52,2019-09
815,5.52,2019-10
816,5.52,2019-11
817,5.52,2019-12
818,5.52,2020-01
819,5.52,2020-02
820,5.52,2020-03
821,5.52,2020-04
822,5.52,2020-05
823,5.52,2020-06
824,5.52,2020-07
825,5.52,2020-08
826,5.52,2020-09
827,5.52,2020-10
828,5.52,2020-11
829,5.52,2020-12
830,5.52,2021-01
831,5.52,2021-02
832,5.52,2021-03
833,5.52,2021-04
834,5.52,2021-05
835,5.52,2021-06
836,5.52,2021-07
837,145.8442105263158,2021-08
838,775.7528571428572,2021-09
839,775.7528571428572,2021-10
840,775.7528571428572,2021-11
841,775.7528571428572,2021-12
842,775.7528571428572,2022-01
843,775.7528571428572,2022-02
844,775.7528571428572,2022-03
845,775.7528571428572,2022-04
846,775.7528571428572,2022-05
847,0.0,2016-01
848,0.0,2016-02
849,0.0,2016-03
850,0.0,2016-04
851,0.0,2016-05
852,0.0,2016-06
853,0.0,2016-07
854,0.0,2016-08
855,0.0,2016-09
856,0.0,2016-10
857,0.0,2016-11
858,7.22568,2016-12
859,5.5200000000000005,2017-01
860,5.52,2017-02
861,5.52,2017-03
862,5.52,2017-04
863,5.52,2017-05
864,5.52,2017-06
865,8.28,2017-07
866,8.28,2017-08
867,6.8999999999999995,2017-09
868,6.8999999999999995,2017-10
869,6.8999999999999995,2017-11
870,6.8999999999999995,2017-12
871,6.8999999999999995,2018-01
872,6.8999999999999995,2018-02
873,6.8999999999999995,2018-03
874,6.8999999999999995,2018-04
875,6.8999999999999995,2018-05
876,6.8999999999999995,2018-06
877,6.8999999999999995,2018-07
878,6.8999999999999995,2018-08
879,6.8999999999999995,2018-09
880,6.8999999999999995,2018-10
881,6.8999999999999995,2018-11
882,6.8999999999999995,2018-12
883,6.8999999999999995,2019-01
884,6.8999999999999995,2019-02
885,6.8999999999999995,2019-03
886,6.8999999999999995,2019-04
887,6.8999999999999995,2019-05
888,6.8999999999999995,2019-06
889,6.8999999999999995,2019-07
890,6.8999999999999995,2019-08
891,6.8999999999999995,2019-09
892,6.8999999999999995,2019-10
893,6.8999999999999995,2019-11
894,6.8999999999999995,2019-12
895,6.8999999999999995,2020-01
896,6.8999999999999995,2020-02
897,6.8999999999999995,2020-03
898,6.8999999999999995,2020-04
899,6.8999999999999995,2020-05
900,6.8999999999999995,2020-06
901,6.8999999999999995,2020-07
902,6.8999999999999995,2020-08
903,6.8999999999999995,2020-09
904,6.8999999999999995,2020-10
905,6.8999999999999995,2020-11
906,6.8999999999999995,2020-12
907,6.8999999999999995,2021-01
908,6.8999999999999995,2021-02
909,6.8999999999999995,2021-03
910,6.8999999999999995,2021-04
911,82.8,2021-05
912,82.8,2021-06
913,82.8,2021-07
914,310.5,2021-08
915,289.8,2021-09
916,391.0,2021-10
917,391.0,2021-11
918,391.0,2021-12
919,2200.3,2022-01
920,552.0,2022-02
921,552.0,2022-03
922,552.0,2022-04
923,552.0,2022-05
924,0.0,2016-01
925,0.0,2016-02
926,0.0,2016-03
927,0.0,2016-04
928,0.0,2016-05
929,0.0,2016-06
930,0.0,2016-07
931,0.0,2016-08
932,0.0,2016-09
933,0.0,2016-10
934,0.0,2016-11
935,0.0,2016-12
936,0.0,2017-01
937,0.0,2017-02
938,0.0,2017-03
939,0.0,2017-04
940,0.0,2017-05
941,0.0,2017-06
942,0.0,2017-07
943,0.0,2017-08
944,0.0,2017-09
945,0.0,2017-10
946,0.0,2017-11
947,0.0,2017-12
948,0.0,2018-01
949,0.0,2018-02
950,0.0,2018-03
951,0.0,2018-04
952,0.0,2018-05
953,0.0,2018-06
954,0.0,2018-07
955,0.0,2018-08
956,0.0,2018-09
957,0.0,2018-10
958,0.0,2018-11
959,0.0,2018-12
960,0.0,2019-01
961,0.0,2019-02
962,0.0,2019-03
963,0.0,2019-04
964,0.0,2019-05
965,0.0,2019-06
966,0.0,2019-07
967,0.0,2019-08
968,0.0,2019-09
969,0.0,2019-10
970,0.0,2019-11
971,0.0,2019-12
972,0.0,2020-01
973,0.0,2020-02
974,0.0,2020-03
975,0.0,2020-04
976,0.0,2020-05
977,0.0,2020-06
978,0.0,2020-07
979,0.0,2020-08
980,0.0,2020-09
981,0.0,2020-10
982,0.0,2020-11
983,0.0,2020-12
984,0.0,2021-01
985,0.0,2021-02
986,0.0,2021-03
987,0.0,2021-04
988,0.0,2021-05
989,0.0,2021-06
990,0.0,2021-07
991,69.0,2021-08
992,82.33999999999999,2021-09
993,110.4,2021-10
994,151.79999999999998,2021-11
995,151.79999999999998,2021-12
996,151.79999999999998,2022-01
997,151.79999999999998,2022-02
998,151.79999999999998,2022-03
999,207.0,2022-04
1000,207.0,2022-05
1001,0.0,2016-01
1002,0.0,2016-02
1003,0.0,2016-03
1004,0.0,2016-04
1005,0.0,2016-05
1006,0.0,2016-06
1007,0.0,2016-07
1008,0.0,2016-08
1009,0.0,2016-09
1010,0.0,2016-10
1011,0.0,2016-11
1012,0.0,2016-12
1013,0.0,2017-01
1014,0.0,2017-02
1015,0.0,2017-03
1016,0.0,2017-04
1017,0.0,2017-05
1018,0.0,2017-06
1019,0.0,2017-07
1020,0.0,2017-08
1021,0.0,2017-09
1022,0.0,2017-10
1023,0.0,2017-11
1024,0.0,2017-12
1025,0.0,2018-01
1026,0.0,2018-02
1027,0.0,2018-03
1028,0.0,2018-04
1029,0.0,2018-05
1030,0.0,2018-06
1031,0.0,2018-07
1032,0.0,2018-08
1033,0.0,2018-09
1034,0.0,2018-10
1035,0.0,2018-11
1036,0.0,2018-12
1037,0.0,2019-01
1038,0.0,2019-02
1039,0.0,2019-03
1040,0.0,2019-04
1041,0.0,2019-05
1042,0.0,2019-06
1043,0.0,2019-07
1044,0.0,2019-08
1045,0.0,2019-09
1046,0.0,2019-10
1047,0.0,2019-11
1048,0.0,2019-12
1049,0.0,2020-01
1050,0.0,2020-02
1051,0.0,2020-03
1052,0.0,2020-04
1053,0.0,2020-05
1054,0.0,2020-06
1055,0.0,2020-07
1056,0.0,2020-08
1057,0.0,2020-09
1058,0.0,2020-10
1059,0.0,2020-11
1060,0.0,2020-12
1061,0.0,2021-01
1062,0.0,2021-02
1063,0.0,2021-03
1064,0.0,2021-04
1065,0.0,2021-05
1066,0.0,2021-06
1067,0.0,2021-07
1068,112.44331999999999,2021-08
1069,112.44331999999999,2021-09
1070,183.99815999999998,2021-10
1071,144.831,2021-11
1072,144.831,2021-12
1073,244.26,2022-01
1074,306.36,2022-02
1075,306.36,2022-03
1076,306.36,2022-04
1077,306.36,2022-05
1078,0.0,2016-01
1079,0.0,2016-02
1080,0.0,2016-03
1081,0.0,2016-04
1082,0.0,2016-05
1083,0.0,2016-06
1084,0.0,2016-07
1085,0.0,2016-08
1086,0.0,2016-09
1087,0.0,2016-10
1088,0.0,2016-11
1089,0.0,2016-12
1090,0.0,2017-01
1091,0.0,2017-02
1092,0.0,2017-03
1093,0.0,2017-04
1094,0.0,2017-05
1095,0.0,2017-06
1096,0.0,2017-07
1097,0.0,2017-08
1098,0.0,2017-09
1099,0.0,2017-10
1100,0.0,2017-11
1101,0.0,2017-12
1102,0.0,2018-01
1103,0.0,2018-02
1104,0.0,2018-03
1105,0.0,2018-04
1106,0.0,2018-05
1107,0.0,2018-06
1108,0.0,2018-07
1109,0.0,2018-08
1110,0.0,2018-09
1111,0.0,2018-10
1112,0.0,2018-11
1113,0.0,2018-12
1114,0.0,2019-01
1115,0.0,2019-02
1116,0.0,2019-03
1117,0.0,2019-04
1118,0.0,2019-05
1119,0.0,2019-06
1120,0.0,2019-07
1121,0.0,2019-08
1122,0.0,2019-09
1123,0.0,2019-10
1124,0.0,2019-11
1125,0.0,2019-12
1126,0.0,2020-01
1127,0.0,2020-02
1128,0.0,2020-03
1129,0.0,2020-04
1130,0.0,2020-05
1131,0.0,2020-06
1132,0.0,2020-07
1133,0.0,2020-08
1134,0.0,2020-09
1135,0.0,2020-10
1136,0.0,2020-11
1137,0.0,2020-12
1138,0.0,2021-01
1139,0.0,2021-02
1140,0.0,2021-03
1141,0.0,2021-04
1142,0.0,2021-05
1143,0.0,2021-06
1144,69.0,2021-07
1145,65.41792000000001,2021-08
1146,124.2,2021-09
1147,124.2,2021-10
1148,138.0,2021-11
1149,151.79999999999998,2021-12
1150,193.2,2022-01
1151,165.6,2022-02
1152,165.6,2022-03
1153,165.6,2022-04
1154,165.6,2022-05
1155,0.0,2016-01
1156,0.0,2016-02
1157,0.0,2016-03
1158,0.0,2016-04
1159,0.0,2016-05
1160,0.0,2016-06
1161,0.0,2016-07
1162,0.0,2016-08
1163,0.0,2016-09
1164,9.265714285714285,2016-10
1165,4.14,2016-11
1166,2.76,2016-12
1167,4.14,2017-01
1168,7.097142857142856,2017-02
1169,7.097142857142856,2017-03
1170,7.097142857142856,2017-04
1171,7.097142857142856,2017-05
1172,7.097142857142856,2017-06
1173,7.097142857142856,2017-07
1174,5.52,2017-08
1175,5.52,2017-09
1176,5.52,2017-10
1177,5.52,2017-11
1178,5.52,2017-12
1179,5.52,2018-01
1180,5.52,2018-02
1181,5.52,2018-03
1182,5.52,2018-04
1183,5.52,2018-05
1184,5.52,2018-06
1185,5.52,2018-07
1186,5.52,2018-08
1187,5.52,2018-09
1188,5.52,2018-10
1189,5.52,2018-11
