,Price_Level,Date_Index
16297,0.0,2020-03
16298,0.0,2020-04
16299,0.0,2020-05
16300,0.0,2020-06
16301,0.0,2020-07
16302,0.0,2020-08
16303,0.0,2020-09
16304,0.0,2020-10
16305,0.0,2020-11
16306,0.0,2020-12
16307,0.0,2021-01
16308,0.0,2021-02
16309,0.0,2021-03
16310,0.0,2021-04
16311,0.0,2021-05
16312,0.0,2021-06
16313,0.0,2021-07
16314,70.1588888888889,2021-08
16315,70.1588888888889,2021-09
16316,149.05,2021-10
16317,162.6,2021-11
16318,162.6,2021-12
16319,230.35,2022-01
16320,230.35,2022-02
16321,230.35,2022-03
16322,230.35,2022-04
16323,230.35,2022-05
16324,0.0,2016-01
16325,0.0,2016-02
16326,0.0,2016-03
16327,0.0,2016-04
16328,0.0,2016-05
16329,0.0,2016-06
16330,0.0,2016-07
16331,0.0,2016-08
16332,0.6775,2016-09
16333,1.0646428571428572,2016-10
16334,3.7262500000000003,2016-11
16335,3.7262500000000003,2016-12
16336,2.6558,2017-01
16337,5.42,2017-02
16338,5.42,2017-03
16339,5.42,2017-04
16340,5.42,2017-05
16341,5.42,2017-06
16342,33.875,2017-07
16343,33.875,2017-08
16344,33.875,2017-09
16345,33.875,2017-10
16346,33.875,2017-11
16347,33.875,2017-12
16348,33.875,2018-01
16349,33.875,2018-02
16350,33.875,2018-03
16351,33.875,2018-04
16352,33.875,2018-05
16353,33.875,2018-06
16354,33.875,2018-07
16355,33.875,2018-08
16356,33.875,2018-09
16357,33.875,2018-10
16358,33.875,2018-11
16359,33.875,2018-12
16360,33.875,2019-01
16361,33.875,2019-02
16362,33.875,2019-03
16363,33.875,2019-04
16364,33.875,2019-05
16365,33.875,2019-06
16366,33.875,2019-07
16367,33.875,2019-08
16368,33.875,2019-09
16369,33.875,2019-10
16370,33.875,2019-11
16371,33.875,2019-12
16372,33.875,2020-01
16373,33.875,2020-02
16374,33.875,2020-03
16375,33.875,2020-04
16376,33.875,2020-05
16377,33.875,2020-06
16378,33.875,2020-07
16379,33.875,2020-08
16380,33.875,2020-09
16381,33.875,2020-10
16382,33.875,2020-11
16383,33.875,2020-12
16384,33.875,2021-01
16385,33.875,2021-02
16386,33.875,2021-03
16387,33.875,2021-04
16388,33.875,2021-05
16389,33.875,2021-06
16390,33.875,2021-07
16391,33.875,2021-08
16392,33.875,2021-09
16393,33.875,2021-10
16394,33.875,2021-11
16395,33.875,2021-12
16396,33.875,2022-01
16397,33.875,2022-02
16398,33.875,2022-03
16399,33.875,2022-04
16400,33.875,2022-05
16401,0.0,2016-01
16402,0.0,2016-02
16403,0.0,2016-03
16404,0.0,2016-04
16405,0.0,2016-05
16406,0.0,2016-06
16407,0.0,2016-07
16408,0.0,2016-08
16409,0.0,2016-09
16410,0.0,2016-10
16411,0.0,2016-11
16412,0.0,2016-12
16413,0.0,2017-01
16414,0.0,2017-02
16415,0.0,2017-03
16416,0.0,2017-04
16417,0.0,2017-05
16418,0.0,2017-06
16419,0.0,2017-07
16420,0.0,2017-08
16421,0.0,2017-09
16422,0.0,2017-10
16423,0.0,2017-11
16424,0.0,2017-12
16425,0.0,2018-01
16426,0.0,2018-02
16427,0.0,2018-03
16428,0.0,2018-04
16429,0.0,2018-05
16430,0.0,2018-06
16431,0.0,2018-07
16432,0.0,2018-08
16433,0.0,2018-09
16434,0.0,2018-10
16435,0.0,2018-11
16436,0.0,2018-12
16437,0.0,2019-01
16438,0.0,2019-02
16439,0.0,2019-03
16440,0.0,2019-04
16441,0.0,2019-05
16442,0.0,2019-06
16443,0.0,2019-07
16444,0.0,2019-08
16445,0.0,2019-09
16446,0.0,2019-10
16447,0.0,2019-11
16448,0.0,2019-12
16449,0.0,2020-01
16450,0.0,2020-02
16451,0.0,2020-03
16452,0.0,2020-04
16453,0.0,2020-05
16454,0.0,2020-06
16455,0.0,2020-07
16456,0.0,2020-08
16457,0.0,2020-09
16458,0.0,2020-10
16459,0.0,2020-11
16460,0.0,2020-12
16461,0.0,2021-01
16462,0.0,2021-02
16463,0.0,2021-03
16464,0.0,2021-04
16465,0.0,2021-05
16466,0.0,2021-06
16467,0.0,2021-07
16468,160.1325,2021-08
16469,405.66900000000004,2021-09
16470,405.66900000000004,2021-10
16471,67.75,2021-11
16472,67.75,2021-12
16473,182.925,2022-01
16474,182.925,2022-02
16475,182.925,2022-03
16476,182.925,2022-04
16477,182.925,2022-05
16478,0.0,2016-01
16479,0.0,2016-02
16480,0.0,2016-03
16481,0.0,2016-04
16482,0.0,2016-05
16483,0.0,2016-06
16484,0.0,2016-07
16485,0.0,2016-08
16486,0.0,2016-09
16487,0.0,2016-10
16488,0.0,2016-11
16489,0.0,2016-12
16490,0.0,2017-01
16491,0.0,2017-02
16492,0.0,2017-03
16493,0.0,2017-04
16494,0.0,2017-05
16495,0.0,2017-06
16496,0.0,2017-07
16497,5.42,2017-08
16498,5.42,2017-09
16499,2.71,2017-10
16500,3.4417,2017-11
16501,3.4417,2017-12
16502,3.4417,2018-01
16503,3.4417,2018-02
16504,3.4417,2018-03
16505,3.4417,2018-04
16506,3.4417,2018-05
16507,3.4417,2018-06
16508,3.4417,2018-07
16509,3.4417,2018-08
16510,3.4417,2018-09
16511,3.4417,2018-10
16512,3.4417,2018-11
16513,3.4417,2018-12
16514,3.4417,2019-01
16515,3.4417,2019-02
16516,3.4417,2019-03
16517,3.4417,2019-04
16518,3.4417,2019-05
16519,3.4417,2019-06
16520,3.4417,2019-07
16521,3.4417,2019-08
16522,3.4417,2019-09
16523,3.4417,2019-10
16524,3.4417,2019-11
16525,3.4417,2019-12
16526,3.4417,2020-01
16527,3.4417,2020-02
16528,3.4417,2020-03
16529,3.4417,2020-04
16530,3.4417,2020-05
16531,3.4417,2020-06
16532,3.4417,2020-07
16533,3.4417,2020-08
16534,3.4417,2020-09
16535,3.4417,2020-10
16536,3.4417,2020-11
16537,3.4417,2020-12
16538,3.4417,2021-01
16539,3.4417,2021-02
16540,3.4417,2021-03
16541,3.4417,2021-04
16542,3.4417,2021-05
16543,3.4417,2021-06
16544,406.5,2021-07
16545,3587.1274999999996,2021-08
16546,18361.86,2021-09
16547,18361.86,2021-10
16548,18361.86,2021-11
16549,18361.86,2021-12
16550,18361.86,2022-01
16551,18361.86,2022-02
16552,18361.86,2022-03
16553,18361.86,2022-04
16554,18361.86,2022-05
16555,0.0,2016-01
16556,0.0,2016-02
16557,0.0,2016-03
16558,0.0,2016-04
16559,0.0,2016-05
16560,0.0,2016-06
16561,0.0,2016-07
16562,0.0,2016-08
16563,0.0,2016-09
16564,0.0,2016-10
16565,0.0,2016-11
16566,0.0,2016-12
16567,0.0,2017-01
16568,4.7425,2017-02
16569,4.7425,2017-03
16570,4.7425,2017-04
16571,4.7425,2017-05
16572,4.7425,2017-06
16573,4.7425,2017-07
16574,4.7425,2017-08
16575,4.7425,2017-09
16576,4.7425,2017-10
16577,4.7425,2017-11
16578,4.7425,2017-12
16579,4.7425,2018-01
16580,4.7425,2018-02
16581,4.7425,2018-03
16582,4.7425,2018-04
16583,4.7425,2018-05
16584,4.7425,2018-06
16585,4.7425,2018-07
16586,4.7425,2018-08
16587,4.7425,2018-09
16588,4.7425,2018-10
16589,4.7425,2018-11
16590,4.7425,2018-12
16591,4.7425,2019-01
16592,4.7425,2019-02
16593,4.7425,2019-03
16594,4.7425,2019-04
16595,4.7425,2019-05
16596,4.7425,2019-06
16597,4.7425,2019-07
16598,4.7425,2019-08
16599,4.7425,2019-09
16600,4.7425,2019-10
16601,4.7425,2019-11
16602,4.7425,2019-12
16603,4.7425,2020-01
16604,4.7425,2020-02
16605,4.7425,2020-03
16606,4.7425,2020-04
16607,4.7425,2020-05
16608,4.7425,2020-06
16609,4.7425,2020-07
16610,4.7425,2020-08
16611,4.7425,2020-09
16612,4.7425,2020-10
16613,4.7425,2020-11
16614,4.7425,2020-12
16615,4.7425,2021-01
16616,4.7425,2021-02
16617,4.7425,2021-03
16618,4.7425,2021-04
16619,4.7425,2021-05
16620,4.7425,2021-06
16621,4.7425,2021-07
16622,4.7425,2021-08
16623,81.3,2021-09
16624,75.88,2021-10
16625,75.88,2021-11
16626,75.88,2021-12
16627,75.88,2022-01
16628,75.88,2022-02
16629,75.88,2022-03
16630,75.88,2022-04
16631,75.88,2022-05
16632,0.0,2016-01
16633,0.0,2016-02
16634,0.0,2016-03
16635,0.0,2016-04
16636,0.0,2016-05
16637,0.0,2016-06
16638,0.0,2016-07
16639,0.0,2016-08
16640,0.6697571428571427,2016-09
16641,2.1621928571428577,2016-10
16642,0.271,2016-11
16643,0.271,2016-12
16644,4.968333333333334,2017-01
16645,1.355,2017-02
16646,2.9810000000000003,2017-03
16647,4.678814999999998,2017-04
16648,2.439,2017-05
16649,2.439,2017-06
16650,2.439,2017-07
16651,4.065,2017-08
16652,4.065,2017-09
16653,2.439,2017-10
16654,2.439,2017-11
16655,8.129999999999999,2017-12
16656,8.129999999999999,2018-01
16657,8.129999999999999,2018-02
16658,14.811821166666668,2018-03
16659,14.811821166666668,2018-04
16660,14.811821166666668,2018-05
16661,14.811821166666668,2018-06
16662,3.04875,2018-07
16663,3.04875,2018-08
16664,3.04875,2018-09
16665,3.04875,2018-10
16666,3.04875,2018-11
16667,3.04875,2018-12
16668,3.04875,2019-01
16669,3.04875,2019-02
16670,3.04875,2019-03
16671,3.04875,2019-04
16672,3.04875,2019-05
16673,3.04875,2019-06
16674,29.81,2019-07
16675,29.81,2019-08
16676,29.81,2019-09
16677,29.81,2019-10
16678,29.81,2019-11
16679,29.81,2019-12
16680,29.81,2020-01
16681,29.81,2020-02
16682,29.81,2020-03
16683,23.98678095,2020-04
16684,23.98678095,2020-05
16685,23.98678095,2020-06
16686,23.98678095,2020-07
16687,23.98678095,2020-08
16688,23.98678095,2020-09
16689,23.98678095,2020-10
16690,23.98678095,2020-11
16691,23.98678095,2020-12
16692,23.98678095,2021-01
16693,23.98678095,2021-02
16694,172.356,2021-03
16695,447.15,2021-04
16696,447.15,2021-05
16697,243.9,2021-06
16698,442.43462500000004,2021-07
16699,506.3825384615384,2021-08
16700,383.46500000000003,2021-09
16701,271.0,2021-10
16702,54.2,2021-11
16703,54.2,2021-12
16704,854.04,2022-01
16705,854.04,2022-02
16706,636.2225,2022-03
16707,640.53,2022-04
16708,640.53,2022-05
16709,0.0,2016-01
16710,0.0,2016-02
16711,0.0,2016-03
16712,0.0,2016-04
16713,0.0,2016-05
16714,0.0,2016-06
16715,0.0,2016-07
16716,0.0,2016-08
16717,0.0,2016-09
16718,0.0,2016-10
16719,0.0,2016-11
16720,0.0,2016-12
16721,0.0,2017-01
16722,0.0,2017-02
16723,0.0,2017-03
16724,0.0,2017-04
16725,0.0,2017-05
16726,0.0,2017-06
16727,0.0,2017-07
16728,0.0,2017-08
16729,0.0,2017-09
16730,0.0,2017-10
16731,0.0,2017-11
16732,0.0,2017-12
16733,0.0,2018-01
16734,0.0,2018-02
16735,0.0,2018-03
16736,0.0,2018-04
16737,0.0,2018-05
16738,0.0,2018-06
16739,0.0,2018-07
16740,0.0,2018-08
16741,0.0,2018-09
16742,0.0,2018-10
16743,0.0,2018-11
16744,0.0,2018-12
16745,0.0,2019-01
16746,0.0,2019-02
16747,0.0,2019-03
16748,0.0,2019-04
16749,0.0,2019-05
16750,0.0,2019-06
16751,0.0,2019-07
16752,0.0,2019-08
16753,0.0,2019-09
16754,0.0,2019-10
16755,0.0,2019-11
16756,0.0,2019-12
16757,0.0,2020-01
16758,0.0,2020-02
16759,0.0,2020-03
16760,0.0,2020-04
16761,0.0,2020-05
16762,0.0,2020-06
16763,0.0,2020-07
16764,0.0,2020-08
16765,0.0,2020-09
16766,0.0,2020-10
16767,0.0,2020-11
16768,0.0,2020-12
16769,0.0,2021-01
16770,0.0,2021-02
16771,0.0,2021-03
16772,0.0,2021-04
16773,0.0,2021-05
16774,0.0,2021-06
16775,0.0,2021-07
16776,71.36333333333333,2021-08
16777,116.52999999999999,2021-09
16778,123.18885714285716,2021-10
16779,130.07999999999998,2021-11
16780,185.1805,2021-12
16781,149.05,2022-01
16782,149.05,2022-02
16783,178.86,2022-03
16784,178.86,2022-04
16785,178.86,2022-05
16786,0.0,2016-01
16787,0.0,2016-02
16788,0.0,2016-03
16789,0.0,2016-04
16790,0.0,2016-05
16791,0.0,2016-06
16792,0.0,2016-07
16793,0.0,2016-08
16794,0.0,2016-09
16795,0.0,2016-10
16796,0.0,2016-11
16797,0.0,2016-12
16798,0.0,2017-01
16799,0.0,2017-02
16800,0.0,2017-03
16801,0.0,2017-04
16802,0.0,2017-05
16803,0.0,2017-06
16804,0.0,2017-07
16805,0.0,2017-08
16806,0.0,2017-09
16807,0.0,2017-10
16808,0.0,2017-11
16809,0.0,2017-12
16810,0.0,2018-01
16811,0.0,2018-02
16812,0.0,2018-03
16813,0.0,2018-04
16814,0.0,2018-05
16815,0.0,2018-06
16816,0.0,2018-07
16817,0.0,2018-08
16818,0.0,2018-09
16819,0.0,2018-10
16820,0.0,2018-11
16821,0.0,2018-12
16822,0.0,2019-01
16823,0.0,2019-02
16824,0.0,2019-03
16825,0.0,2019-04
16826,0.0,2019-05
16827,0.0,2019-06
16828,0.0,2019-07
16829,0.0,2019-08
16830,0.0,2019-09
16831,0.0,2019-10
16832,0.0,2019-11
16833,0.0,2019-12
16834,0.0,2020-01
16835,0.0,2020-02
16836,0.0,2020-03
16837,0.0,2020-04
16838,0.0,2020-05
16839,0.0,2020-06
16840,0.0,2020-07
16841,0.0,2020-08
16842,0.0,2020-09
16843,0.0,2020-10
16844,0.0,2020-11
16845,0.0,2020-12
16846,0.0,2021-01
16847,0.0,2021-02
16848,0.0,2021-03
16849,0.0,2021-04
16850,0.0,2021-05
16851,0.0,2021-06
16852,0.0,2021-07
16853,87.14599999999999,2021-08
16854,146.00483333333332,2021-09
16855,146.00483333333332,2021-10
16856,146.00483333333332,2021-11
16857,146.00483333333332,2021-12
16858,89.42999999999999,2022-01
16859,89.42999999999999,2022-02
16860,89.42999999999999,2022-03
16861,89.42999999999999,2022-04
16862,89.42999999999999,2022-05
16863,0.0,2016-01
16864,0.0,2016-02
16865,0.0,2016-03
16866,0.0,2016-04
16867,0.0,2016-05
16868,0.0,2016-06
16869,0.0,2016-07
16870,0.0,2016-08
16871,0.0,2016-09
16872,0.0,2016-10
16873,3.5365500000000005,2016-11
16874,1.8949675,2016-12
16875,4.065,2017-01
16876,4.065,2017-02
16877,4.065,2017-03
16878,4.065,2017-04
16879,4.065,2017-05
16880,4.065,2017-06
16881,4.065,2017-07
16882,4.065,2017-08
16883,4.7425,2017-09
16884,4.7425,2017-10
16885,4.7425,2017-11
16886,4.7425,2017-12
16887,4.7425,2018-01
16888,4.7425,2018-02
16889,4.7425,2018-03
16890,4.7425,2018-04
16891,4.7425,2018-05
16892,4.7425,2018-06
16893,4.7425,2018-07
16894,4.7425,2018-08
16895,4.7425,2018-09
16896,4.7425,2018-10
16897,4.7425,2018-11
16898,4.7425,2018-12
16899,4.7425,2019-01
16900,4.7425,2019-02
16901,4.7425,2019-03
16902,4.7425,2019-04
16903,4.7425,2019-05
16904,4.7425,2019-06
16905,4.7425,2019-07
16906,4.7425,2019-08
16907,4.7425,2019-09
16908,4.7425,2019-10
16909,4.7425,2019-11
16910,4.7425,2019-12
16911,4.7425,2020-01
16912,4.7425,2020-02
16913,4.7425,2020-03
16914,4.7425,2020-04
16915,4.7425,2020-05
16916,4.7425,2020-06
16917,4.7425,2020-07
16918,4.7425,2020-08
16919,4.7425,2020-09
16920,4.7425,2020-10
16921,4.7425,2020-11
16922,4.7425,2020-12
16923,4.7425,2021-01
16924,4.7425,2021-02
16925,4.7425,2021-03
16926,4.7425,2021-04
16927,4.7425,2021-05
16928,4.7425,2021-06
16929,4.7425,2021-07
16930,271.0,2021-08
16931,284.55,2021-09
16932,273.55191666666667,2021-10
16933,365.85,2021-11
16934,365.85,2021-12
16935,365.85,2022-01
16936,365.85,2022-02
16937,365.85,2022-03
16938,365.85,2022-04
16939,365.85,2022-05
16940,0.0,2016-01
16941,0.0,2016-02
16942,0.0,2016-03
16943,0.0,2016-04
16944,0.0,2016-05
16945,0.0,2016-06
16946,0.0,2016-07
16947,0.0,2016-08
16948,0.0,2016-09
16949,0.0,2016-10
16950,0.0,2016-11
16951,0.0,2016-12
16952,0.0,2017-01
16953,0.0,2017-02
16954,0.0,2017-03
16955,0.0,2017-04
16956,0.0,2017-05
16957,0.0,2017-06
16958,0.0,2017-07
16959,0.0,2017-08
16960,0.0,2017-09
16961,0.0,2017-10
16962,0.0,2017-11
16963,0.0,2017-12
16964,0.0,2018-01
16965,1.7615,2018-02
16966,1.7615,2018-03
16967,1.7615,2018-04
16968,1.7615,2018-05
16969,1.7615,2018-06
16970,1.7615,2018-07
16971,1.7615,2018-08
16972,1.7615,2018-09
16973,1.7615,2018-10
16974,1.7615,2018-11
16975,1.7615,2018-12
16976,1.7615,2019-01
16977,1.7615,2019-02
16978,1.7615,2019-03
16979,1.7615,2019-04
16980,1.7615,2019-05
16981,1.7615,2019-06
16982,1.7615,2019-07
16983,1.7615,2019-08
16984,1.7615,2019-09
16985,1.7615,2019-10
16986,1.7615,2019-11
16987,1.7615,2019-12
16988,1.7615,2020-01
16989,1.7615,2020-02
16990,1.7615,2020-03
16991,1.7615,2020-04
16992,1.7615,2020-05
16993,1.7615,2020-06
16994,1.7615,2020-07
16995,1.7615,2020-08
16996,1.7615,2020-09
16997,1.7615,2020-10
16998,1.7615,2020-11
16999,1.7615,2020-12
17000,1.7615,2021-01
17001,1.7615,2021-02
17002,1.7615,2021-03
17003,1.7615,2021-04
17004,1.7615,2021-05
17005,1.7615,2021-06
17006,1.7615,2021-07
17007,54.2,2021-08
17008,94.85,2021-09
17009,94.85,2021-10
17010,94.85,2021-11
17011,94.85,2021-12
17012,94.85,2022-01
17013,94.85,2022-02
17014,94.85,2022-03
17015,94.85,2022-04
17016,94.85,2022-05
17017,0.0,2016-01
17018,0.0,2016-02
17019,0.0,2016-03
17020,0.0,2016-04
17021,0.0,2016-05
17022,0.0,2016-06
17023,0.0,2016-07
17024,0.0,2016-08
17025,0.0,2016-09
17026,0.0,2016-10
17027,0.0,2016-11
17028,0.0,2016-12
17029,0.0,2017-01
17030,0.0,2017-02
17031,0.0,2017-03
17032,0.0,2017-04
17033,0.0,2017-05
17034,0.0,2017-06
17035,0.0,2017-07
17036,0.0,2017-08
17037,0.0,2017-09
17038,0.0,2017-10
17039,0.0,2017-11
17040,0.0,2017-12
17041,0.0,2018-01
17042,2.71,2018-02
17043,2.71,2018-03
17044,2.71,2018-04
17045,2.71,2018-05
17046,0.5149,2018-06
17047,0.4878,2018-07
17048,0.4878,2018-08
17049,0.4878,2018-09
17050,0.4878,2018-10
17051,0.4878,2018-11
17052,0.4878,2018-12
17053,0.4878,2019-01
17054,0.4878,2019-02
17055,0.4878,2019-03
17056,0.4878,2019-04
17057,0.4878,2019-05
17058,0.4878,2019-06
17059,0.4878,2019-07
17060,0.4878,2019-08
17061,0.4878,2019-09
17062,0.4878,2019-10
17063,0.4878,2019-11
17064,0.4878,2019-12
17065,0.4878,2020-01
17066,0.4878,2020-02
17067,0.4878,2020-03
17068,2.71,2020-04
17069,2.71,2020-05
17070,2.71,2020-06
17071,2.71,2020-07
17072,2.71,2020-08
17073,2.71,2020-09
17074,2.71,2020-10
17075,2.71,2020-11
17076,2.71,2020-12
17077,2.71,2021-01
17078,2.71,2021-02
17079,2.71,2021-03
17080,2.71,2021-04
17081,117.42921894,2021-05
17082,117.42921894,2021-06
17083,117.42921894,2021-07
17084,683.232,2021-08
17085,1031.2838014285715,2021-09
17086,1031.2838014285715,2021-10
17087,1031.2838014285715,2021-11
17088,1031.2838014285715,2021-12
17089,1031.2838014285715,2022-01
17090,1031.2838014285715,2022-02
17091,1031.2838014285715,2022-03
17092,1031.2838014285715,2022-04
17093,1031.2838014285715,2022-05
17094,0.0,2016-01
17095,0.0,2016-02
17096,0.0,2016-03
17097,0.0,2016-04
17098,0.0,2016-05
17099,0.0,2016-06
17100,0.0,2016-07
17101,0.0,2016-08
17102,0.0,2016-09
17103,0.0,2016-10
17104,0.0,2016-11
17105,0.0,2016-12
17106,0.0,2017-01
17107,0.0,2017-02
17108,0.0,2017-03
17109,0.0,2017-04
17110,0.0,2017-05
17111,0.0,2017-06
17112,0.0,2017-07
17113,0.0,2017-08
17114,0.0,2017-09
17115,0.0,2017-10
17116,0.0,2017-11
17117,0.0,2017-12
17118,0.0,2018-01
17119,0.0,2018-02
17120,0.0,2018-03
17121,0.0,2018-04
17122,0.0,2018-05
17123,0.0,2018-06
17124,0.0,2018-07
17125,0.0,2018-08
17126,0.0,2018-09
17127,0.0,2018-10
17128,0.0,2018-11
17129,0.0,2018-12
17130,0.0,2019-01
17131,0.0,2019-02
17132,0.0,2019-03
17133,0.0,2019-04
17134,0.0,2019-05
17135,0.0,2019-06
17136,0.0,2019-07
17137,0.0,2019-08
17138,0.0,2019-09
17139,0.0,2019-10
17140,0.0,2019-11
17141,0.0,2019-12
17142,0.0,2020-01
17143,0.0,2020-02
17144,0.0,2020-03
17145,0.0,2020-04
17146,0.0,2020-05
17147,0.0,2020-06
17148,0.0,2020-07
17149,0.0,2020-08
17150,0.0,2020-09
17151,0.0,2020-10
17152,0.0,2020-11
17153,0.0,2020-12
17154,0.0,2021-01
17155,0.0,2021-02
17156,0.0,2021-03
17157,0.0,2021-04
17158,0.0,2021-05
17159,0.0,2021-06
17160,0.0,2021-07
17161,0.0,2021-08
17162,45.166666666666664,2021-09
17163,45.166666666666664,2021-10
17164,45.166666666666664,2021-11
17165,45.166666666666664,2021-12
17166,54.2,2022-01
17167,54.2,2022-02
17168,54.2,2022-03
17169,54.2,2022-04
17170,54.2,2022-05
17171,0.0,2016-01
17172,0.0,2016-02
17173,0.0,2016-03
17174,0.0,2016-04
17175,0.0,2016-05
17176,0.0,2016-06
17177,0.0,2016-07
17178,0.0,2016-08
17179,0.0,2016-09
17180,0.0,2016-10
17181,0.0,2016-11
17182,0.0,2016-12
17183,0.0,2017-01
17184,0.0,2017-02
17185,0.0,2017-03
17186,0.0,2017-04
17187,0.0,2017-05
17188,0.0,2017-06
17189,0.0,2017-07
17190,0.0,2017-08
17191,0.0,2017-09
17192,0.0,2017-10
17193,0.0,2017-11
17194,0.0,2017-12
17195,5.419999999999999,2018-01
17196,5.419999999999999,2018-02
17197,5.419999999999999,2018-03
17198,5.419999999999999,2018-04
17199,5.419999999999999,2018-05
17200,5.419999999999999,2018-06
17201,5.419999999999999,2018-07
17202,5.419999999999999,2018-08
17203,5.419999999999999,2018-09
17204,5.419999999999999,2018-10
17205,5.419999999999999,2018-11
17206,5.419999999999999,2018-12
17207,5.419999999999999,2019-01
17208,5.419999999999999,2019-02
17209,5.419999999999999,2019-03
17210,5.419999999999999,2019-04
17211,5.419999999999999,2019-05
17212,5.419999999999999,2019-06
17213,5.419999999999999,2019-07
17214,5.419999999999999,2019-08
17215,5.419999999999999,2019-09
17216,5.419999999999999,2019-10
17217,5.419999999999999,2019-11
17218,5.419999999999999,2019-12
17219,5.419999999999999,2020-01
17220,5.419999999999999,2020-02
17221,5.419999999999999,2020-03
17222,5.419999999999999,2020-04
17223,5.419999999999999,2020-05
17224,5.419999999999999,2020-06
17225,5.419999999999999,2020-07
17226,5.419999999999999,2020-08
17227,5.419999999999999,2020-09
17228,5.419999999999999,2020-10
17229,5.419999999999999,2020-11
17230,5.419999999999999,2020-12
17231,5.419999999999999,2021-01
17232,5.419999999999999,2021-02
17233,5.419999999999999,2021-03
17234,5.419999999999999,2021-04
17235,5.419999999999999,2021-05
17236,5.419999999999999,2021-06
17237,33.875,2021-07
17238,271.0,2021-08
17239,271.0,2021-09
17240,271.0,2021-10
17241,271.0,2021-11
17242,271.0,2021-12
17243,271.0,2022-01
17244,271.0,2022-02
17245,271.0,2022-03
17246,271.0,2022-04
17247,271.0,2022-05
17248,0.0,2016-01
17249,0.0,2016-02
17250,0.0,2016-03
17251,0.0,2016-04
17252,0.0,2016-05
17253,0.0,2016-06
17254,0.0,2016-07
17255,0.0,2016-08
17256,0.0,2016-09
17257,0.0,2016-10
17258,0.0,2016-11
17259,0.0,2016-12
17260,0.0,2017-01
17261,0.0,2017-02
17262,0.0,2017-03
17263,0.0,2017-04
17264,0.0,2017-05
17265,0.0,2017-06
17266,0.0,2017-07
17267,0.0,2017-08
17268,0.0,2017-09
17269,2.71,2017-10
17270,2.71,2017-11
17271,2.71,2017-12
17272,2.71,2018-01
17273,2.71,2018-02
17274,2.71,2018-03
17275,2.71,2018-04
17276,2.71,2018-05
17277,2.71,2018-06
17278,2.71,2018-07
17279,2.71,2018-08
17280,2.71,2018-09
17281,2.71,2018-10
17282,2.71,2018-11
17283,2.71,2018-12
17284,2.71,2019-01
17285,2.71,2019-02
17286,2.71,2019-03
17287,2.71,2019-04
17288,2.71,2019-05
17289,2.71,2019-06
17290,2.71,2019-07
17291,2.71,2019-08
17292,2.71,2019-09
17293,2.71,2019-10
17294,2.71,2019-11
17295,2.71,2019-12
17296,2.71,2020-01
17297,2.71,2020-02
17298,2.71,2020-03
17299,2.71,2020-04
17300,2.71,2020-05
17301,2.71,2020-06
17302,2.71,2020-07
17303,2.71,2020-08
17304,2.71,2020-09
17305,2.71,2020-10
17306,2.71,2020-11
17307,2.71,2020-12
17308,2.71,2021-01
17309,2.71,2021-02
17310,2.71,2021-03
17311,2.71,2021-04
17312,2.71,2021-05
17313,2.71,2021-06
17314,2.71,2021-07
17315,67.75,2021-08
17316,67.75,2021-09
17317,67.75,2021-10
17318,67.75,2021-11
17319,67.75,2021-12
17320,67.75,2022-01
17321,67.75,2022-02
17322,67.75,2022-03
17323,67.75,2022-04
17324,67.75,2022-05
17325,0.0,2016-01
17326,0.0,2016-02
17327,0.0,2016-03
17328,0.0,2016-04
17329,0.0,2016-05
17330,0.0,2016-06
17331,0.0,2016-07
17332,0.0,2016-08
17333,0.0,2016-09
17334,0.0,2016-10
17335,0.0,2016-11
17336,0.0,2016-12
17337,0.0,2017-01
17338,0.0,2017-02
17339,0.0,2017-03
17340,0.0,2017-04
17341,0.0,2017-05
17342,0.0,2017-06
17343,13.55,2017-07
17344,13.55,2017-08
17345,13.55,2017-09
17346,13.55,2017-10
17347,13.55,2017-11
17348,13.55,2017-12
17349,13.55,2018-01
17350,13.55,2018-02
17351,13.55,2018-03
17352,13.55,2018-04
17353,2.0867,2018-05
17354,2.0867,2018-06
17355,2.0867,2018-07
17356,2.0867,2018-08
17357,2.0867,2018-09
17358,2.0867,2018-10
17359,2.0867,2018-11
17360,2.0867,2018-12
17361,2.0867,2019-01
17362,2.0867,2019-02
17363,2.0867,2019-03
17364,2.0867,2019-04
17365,2.0867,2019-05
17366,2.0867,2019-06
17367,2.0867,2019-07
17368,2.0867,2019-08
17369,2.0867,2019-09
17370,2.0867,2019-10
17371,2.0867,2019-11
17372,2.0867,2019-12
17373,2.0867,2020-01
17374,2.0867,2020-02
17375,2.0867,2020-03
17376,2.0867,2020-04
17377,2.0867,2020-05
17378,2.0867,2020-06
17379,2.0867,2020-07
17380,2.0867,2020-08
17381,2.0867,2020-09
17382,2.0867,2020-10
17383,2.0867,2020-11
17384,2.0867,2020-12
17385,2.0867,2021-01
17386,2.0867,2021-02
17387,2.0867,2021-03
17388,2.0867,2021-04
17389,2.0867,2021-05
17390,2.0867,2021-06
17391,2.0867,2021-07
17392,2.0867,2021-08
17393,126.98285714285714,2021-09
17394,209.1036,2021-10
17395,286.0405,2021-11
17396,286.0405,2021-12
17397,286.0405,2022-01
17398,286.0405,2022-02
17399,286.0405,2022-03
17400,286.0405,2022-04
17401,286.0405,2022-05
17402,0.0,2016-01
