Name,x,points
,0.0,0.0
,0.2,0.10101010101010101
,0.4,0.20202020202020202
,0.6,0.30303030303030304
,0.8,0.45454545454545453
,1.0,1.0
,0.0,0.0
,0.2,0.041666666666666664
,0.4,0.08333333333333333
,0.6,0.125
,0.8,0.16666666666666666
,1.0,1.0
,0.0,0.0
,0.2,0.08247422680412371
,0.4,0.16494845360824742
,0.6,0.24742268041237114
,0.8,0.32989690721649484
,1.0,1.0
,0.0,0.0
,0.2,0.1836734693877551
,0.4,0.3673469387755102
,0.6,0.5510204081632653
,0.8,0.7346938775510204
,1.0,1.0
,0.0,0.0
,0.2,0.11
,0.4,0.22
,0.6,0.33
,0.8,0.44
,1.0,1.0
,0.0,0.0
,0.2,0.13541666666666666
,0.4,0.2708333333333333
,0.6,0.40625
,0.8,0.5416666666666666
,1.0,1.0
