,Price_Level,Date_Index
118,0.828,2019-06
119,0.828,2019-07
120,0.828,2019-08
121,0.828,2019-09
122,0.828,2019-10
123,0.828,2019-11
124,0.828,2019-12
125,0.828,2020-01
126,0.828,2020-02
127,0.828,2020-03
128,0.828,2020-04
129,0.828,2020-05
130,0.828,2020-06
131,0.828,2020-07
132,0.828,2020-08
133,0.828,2020-09
134,0.828,2020-10
135,0.828,2020-11
136,0.828,2020-12
137,0.828,2021-01
138,0.828,2021-02
139,0.828,2021-03
140,0.828,2021-04
141,0.828,2021-05
142,0.828,2021-06
143,30.36,2021-07
144,60.02422571428571,2021-08
145,129.78386703479998,2021-09
146,116.95499999999998,2021-10
147,116.95499999999998,2021-11
148,116.95499999999998,2021-12
149,136.344,2022-01
150,182.16,2022-02
151,182.16,2022-03
152,182.16,2022-04
153,182.16,2022-05
154,0.0,2016-01
155,0.0,2016-02
156,0.0,2016-03
157,0.0,2016-04
158,0.0,2016-05
159,0.0,2016-06
160,0.0,2016-07
161,0.0,2016-08
162,0.0,2016-09
163,7.037999999999999,2016-10
164,7.037999999999999,2016-11
165,10.004999999999999,2016-12
166,22.08,2017-01
167,22.08,2017-02
168,22.08,2017-03
169,22.08,2017-04
170,22.08,2017-05
171,273.23999999999995,2017-06
172,276.0,2017-07
173,276.0,2017-08
174,276.0,2017-09
175,276.0,2017-10
176,276.0,2017-11
177,276.0,2017-12
178,276.0,2018-01
179,276.0,2018-02
180,276.0,2018-03
181,276.0,2018-04
182,276.0,2018-05
183,276.0,2018-06
184,276.0,2018-07
185,276.0,2018-08
186,276.0,2018-09
187,276.0,2018-10
188,276.0,2018-11
189,276.0,2018-12
190,276.0,2019-01
191,276.0,2019-02
192,276.0,2019-03
193,276.0,2019-04
194,276.0,2019-05
195,276.0,2019-06
196,276.0,2019-07
197,276.0,2019-08
198,276.0,2019-09
199,276.0,2019-10
200,276.0,2019-11
201,276.0,2019-12
202,276.0,2020-01
203,276.0,2020-02
204,276.0,2020-03
205,276.0,2020-04
206,276.0,2020-05
207,276.0,2020-06
208,276.0,2020-07
209,276.0,2020-08
210,276.0,2020-09
211,276.0,2020-10
212,276.0,2020-11
213,276.0,2020-12
214,276.0,2021-01
215,276.0,2021-02
216,276.0,2021-03
217,276.0,2021-04
218,276.0,2021-05
219,276.0,2021-06
220,3300.45,2021-07
221,3300.45,2021-08
222,3300.45,2021-09
223,3300.45,2021-10
224,3300.45,2021-11
225,3300.45,2021-12
226,3300.45,2022-01
227,13799.999999999998,2022-02
228,13799.999999999998,2022-03
229,13799.999999999998,2022-04
230,13799.999999999998,2022-05
231,0.0,2016-01
232,0.0,2016-02
233,0.0,2016-03
234,0.0,2016-04
235,0.0,2016-05
236,0.0,2016-06
237,0.0,2016-07
238,0.0,2016-08
239,0.0,2016-09
240,0.0,2016-10
241,0.0,2016-11
242,0.0,2016-12
243,0.0,2017-01
244,0.0,2017-02
245,0.0,2017-03
246,0.0,2017-04
247,0.0,2017-05
248,0.0,2017-06
249,0.0,2017-07
250,0.0,2017-08
251,0.0,2017-09
252,0.0,2017-10
253,0.0,2017-11
254,0.0,2017-12
255,0.0,2018-01
256,4.14,2018-02
257,4.14,2018-03
258,4.14,2018-04
259,4.14,2018-05
260,4.14,2018-06
261,4.14,2018-07
262,4.14,2018-08
263,4.14,2018-09
264,4.14,2018-10
265,4.14,2018-11
266,4.14,2018-12
267,4.14,2019-01
268,4.14,2019-02
269,4.14,2019-03
270,4.14,2019-04
271,4.14,2019-05
272,4.14,2019-06
273,4.14,2019-07
274,4.14,2019-08
275,4.14,2019-09
276,4.14,2019-10
277,4.14,2019-11
278,4.14,2019-12
279,4.14,2020-01
280,4.14,2020-02
281,4.14,2020-03
282,4.14,2020-04
283,4.14,2020-05
284,4.14,2020-06
285,4.14,2020-07
286,4.14,2020-08
287,4.14,2020-09
288,4.14,2020-10
289,4.14,2020-11
290,4.14,2020-12
291,4.14,2021-01
292,4.14,2021-02
293,19.736047988999996,2021-03
294,19.736047988999996,2021-04
295,19.736047988999996,2021-05
296,19.736047988999996,2021-06
297,48.3,2021-07
298,62.56,2021-08
299,96.6,2021-09
300,115.92,2021-10
301,115.92,2021-11
302,124.2,2021-12
303,172.5,2022-01
304,172.5,2022-02
305,124.2,2022-03
306,151.79999999999998,2022-04
307,151.79999999999998,2022-05
308,0.0,2016-01
309,0.0,2016-02
310,0.0,2016-03
311,0.0,2016-04
312,0.0,2016-05
313,0.0,2016-06
314,0.0,2016-07
315,0.0,2016-08
316,0.0,2016-09
317,0.0,2016-10
318,0.0,2016-11
319,0.0,2016-12
320,0.0,2017-01
321,0.0,2017-02
322,0.0,2017-03
323,0.0,2017-04
324,0.0,2017-05
325,0.0,2017-06
326,0.0,2017-07
327,0.0,2017-08
328,0.0,2017-09
329,0.0,2017-10
330,0.0,2017-11
331,0.0,2017-12
332,0.0,2018-01
333,0.0,2018-02
334,0.0,2018-03
335,0.0,2018-04
336,0.0,2018-05
337,0.0,2018-06
338,0.0,2018-07
339,0.0,2018-08
340,0.0,2018-09
341,0.0,2018-10
342,0.0,2018-11
343,0.0,2018-12
344,0.0,2019-01
345,0.0,2019-02
346,0.0,2019-03
347,0.0,2019-04
348,0.0,2019-05
349,0.0,2019-06
350,0.0,2019-07
351,0.0,2019-08
352,0.0,2019-09
353,0.0,2019-10
354,0.0,2019-11
355,0.0,2019-12
356,0.0,2020-01
357,0.0,2020-02
358,0.0,2020-03
359,0.0,2020-04
360,0.0,2020-05
361,0.0,2020-06
362,0.0,2020-07
363,0.0,2020-08
364,0.0,2020-09
365,0.0,2020-10
366,0.0,2020-11
367,0.0,2020-12
368,0.0,2021-01
369,0.0,2021-02
370,0.0,2021-03
371,0.0,2021-04
372,0.0,2021-05
373,0.0,2021-06
374,13.8,2021-07
375,13.8,2021-08
376,187.68,2021-09
377,187.68,2021-10
378,187.68,2021-11
379,187.68,2021-12
380,187.68,2022-01
381,187.68,2022-02
382,187.68,2022-03
383,367.08,2022-04
384,367.08,2022-05
385,0.0,2016-01
386,0.0,2016-02
387,0.0,2016-03
388,0.0,2016-04
389,0.0,2016-05
390,0.0,2016-06
391,0.0,2016-07
392,0.0,2016-08
393,7.6819999999999995,2016-09
394,7.635999999999999,2016-10
395,7.635999999999999,2016-11
396,35.879999999999995,2016-12
397,33.12,2017-01
398,82.80000000000001,2017-02
399,82.80000000000001,2017-03
400,110.4,2017-04
401,110.4,2017-05
402,110.4,2017-06
403,110.4,2017-07
404,110.4,2017-08
405,110.4,2017-09
406,110.4,2017-10
407,110.4,2017-11
408,110.4,2017-12
409,110.4,2018-01
410,110.4,2018-02
411,110.4,2018-03
412,110.4,2018-04
413,110.4,2018-05
414,110.4,2018-06
415,110.4,2018-07
416,110.4,2018-08
417,110.4,2018-09
418,110.4,2018-10
419,110.4,2018-11
420,110.4,2018-12
421,110.4,2019-01
422,110.4,2019-02
423,110.4,2019-03
424,110.4,2019-04
425,110.4,2019-05
426,110.4,2019-06
427,110.4,2019-07
428,110.4,2019-08
429,110.4,2019-09
430,110.4,2019-10
431,110.4,2019-11
432,110.4,2019-12
433,110.4,2020-01
434,110.4,2020-02
435,110.4,2020-03
436,110.4,2020-04
437,110.4,2020-05
438,110.4,2020-06
439,110.4,2020-07
440,110.4,2020-08
441,110.4,2020-09
442,110.4,2020-10
443,110.4,2020-11
444,110.4,2020-12
445,110.4,2021-01
446,110.4,2021-02
447,110.4,2021-03
448,110.4,2021-04
449,110.4,2021-05
450,110.4,2021-06
451,110.4,2021-07
452,110.4,2021-08
453,690.0,2021-09
454,690.0,2021-10
455,690.0,2021-11
456,690.0,2021-12
457,690.0,2022-01
458,690.0,2022-02
459,690.0,2022-03
460,690.0,2022-04
461,690.0,2022-05
462,0.0,2016-01
463,0.0,2016-02
464,0.0,2016-03
465,0.0,2016-04
466,0.0,2016-05
467,0.0,2016-06
468,0.0,2016-07
469,0.0,2016-08
470,0.0,2016-09
471,0.0,2016-10
472,1.242,2016-11
473,1.7594999999999998,2016-12
474,2.9394,2017-01
475,2.9394,2017-02
476,2.9394,2017-03
477,2.9394,2017-04
478,2.9394,2017-05
479,2.9394,2017-06
480,13.8,2017-07
481,13.8,2017-08
482,13.8,2017-09
483,13.8,2017-10
484,13.8,2017-11
485,13.8,2017-12
486,13.8,2018-01
487,13.8,2018-02
488,13.8,2018-03
489,13.8,2018-04
490,13.8,2018-05
491,13.8,2018-06
492,13.8,2018-07
493,13.8,2018-08
494,13.8,2018-09
495,13.8,2018-10
496,13.8,2018-11
497,13.8,2018-12
498,13.8,2019-01
499,13.8,2019-02
500,13.8,2019-03
501,13.8,2019-04
502,13.8,2019-05
503,13.8,2019-06
504,13.8,2019-07
505,13.8,2019-08
506,13.8,2019-09
507,13.8,2019-10
508,13.8,2019-11
509,13.8,2019-12
510,13.8,2020-01
511,13.8,2020-02
512,13.8,2020-03
513,13.8,2020-04
514,13.8,2020-05
515,13.8,2020-06
516,13.8,2020-07
517,13.8,2020-08
518,13.8,2020-09
519,13.8,2020-10
520,13.8,2020-11
521,13.8,2020-12
522,13.8,2021-01
523,13.8,2021-02
524,13.8,2021-03
525,13.8,2021-04
526,13.8,2021-05
527,13.8,2021-06
528,13.8,2021-07
529,13.8,2021-08
530,364.78,2021-09
531,552.0,2021-10
532,450.8,2021-11
533,450.8,2021-12
534,690.0,2022-01
535,690.0,2022-02
536,469.2,2022-03
537,469.2,2022-04
538,469.2,2022-05
539,0.0,2016-01
540,0.0,2016-02
541,0.0,2016-03
542,0.0,2016-04
543,0.0,2016-05
544,0.0,2016-06
545,0.0,2016-07
546,0.0,2016-08
547,0.0,2016-09
548,38.64,2016-10
549,27.6,2016-11
550,27.6,2016-12
551,27.6,2017-01
552,27.6,2017-02
553,27.6,2017-03
554,27.6,2017-04
555,27.6,2017-05
556,27.6,2017-06
557,27.6,2017-07
558,27.6,2017-08
559,27.6,2017-09
560,27.6,2017-10
561,27.6,2017-11
562,27.6,2017-12
563,27.6,2018-01
564,27.6,2018-02
565,27.6,2018-03
566,27.6,2018-04
567,27.6,2018-05
568,27.6,2018-06
569,27.6,2018-07
570,27.6,2018-08
571,27.6,2018-09
572,27.6,2018-10
573,27.6,2018-11
574,27.6,2018-12
575,27.6,2019-01
576,27.6,2019-02
577,27.6,2019-03
578,27.6,2019-04
579,27.6,2019-05
580,27.6,2019-06
581,27.6,2019-07
582,27.6,2019-08
583,27.6,2019-09
584,27.6,2019-10
585,27.6,2019-11
586,27.6,2019-12
587,27.6,2020-01
588,27.6,2020-02
589,27.6,2020-03
590,27.6,2020-04
591,27.6,2020-05
592,27.6,2020-06
593,27.6,2020-07
594,27.6,2020-08
595,27.6,2020-09
596,27.6,2020-10
597,27.6,2020-11
598,27.6,2020-12
599,27.6,2021-01
600,27.6,2021-02
601,27.6,2021-03
602,27.6,2021-04
603,27.6,2021-05
604,27.6,2021-06
605,27.6,2021-07
606,9936.0,2021-08
607,9936.0,2021-09
608,9936.0,2021-10
609,9936.0,2021-11
610,9936.0,2021-12
611,9936.0,2022-01
612,9936.0,2022-02
613,9936.0,2022-03
614,9936.0,2022-04
615,9936.0,2022-05
616,0.0,2016-01
617,0.0,2016-02
618,0.0,2016-03
619,0.0,2016-04
620,0.0,2016-05
621,0.0,2016-06
622,0.0,2016-07
623,0.0,2016-08
624,0.0,2016-09
625,2.1926666666666663,2016-10
626,1.38,2016-11
627,5.980000000000001,2016-12
628,9.66,2017-01
629,9.66,2017-02
630,9.66,2017-03
631,9.66,2017-04
632,9.66,2017-05
633,9.66,2017-06
634,9.66,2017-07
635,9.66,2017-08
636,9.66,2017-09
637,9.66,2017-10
638,9.66,2017-11
639,9.66,2017-12
640,9.66,2018-01
641,9.66,2018-02
642,9.66,2018-03
643,9.66,2018-04
644,9.66,2018-05
645,9.66,2018-06
646,9.66,2018-07
647,9.66,2018-08
648,9.66,2018-09
649,9.66,2018-10
650,9.66,2018-11
651,9.66,2018-12
652,9.66,2019-01
653,9.66,2019-02
654,9.66,2019-03
655,9.66,2019-04
656,9.66,2019-05
657,9.66,2019-06
658,9.66,2019-07
659,9.66,2019-08
660,9.66,2019-09
661,9.66,2019-10
662,9.66,2019-11
663,9.66,2019-12
664,9.66,2020-01
665,9.66,2020-02
666,9.66,2020-03
667,9.66,2020-04
668,9.66,2020-05
669,9.66,2020-06
670,9.66,2020-07
671,9.66,2020-08
672,9.66,2020-09
673,9.66,2020-10
674,9.66,2020-11
675,9.66,2020-12
676,9.66,2021-01
677,9.66,2021-02
678,9.66,2021-03
679,9.66,2021-04
680,9.66,2021-05
681,9.66,2021-06
682,9.66,2021-07
683,9.66,2021-08
684,883.2,2021-09
685,883.2,2021-10
686,883.2,2021-11
687,883.2,2021-12
688,3300.45,2022-01
689,3300.45,2022-02
690,3300.45,2022-03
691,3300.45,2022-04
692,3300.45,2022-05
693,0.0,2016-01
694,0.0,2016-02
695,0.0,2016-03
696,0.0,2016-04
697,0.0,2016-05
698,0.0,2016-06
699,0.0,2016-07
700,0.0,2016-08
701,0.0,2016-09
702,0.0,2016-10
703,0.0,2016-11
704,0.0,2016-12
705,8.034666666666666,2017-01
706,10.81,2017-02
707,10.81,2017-03
708,10.81,2017-04
709,10.81,2017-05
710,10.81,2017-06
711,78.66,2017-07
712,78.66,2017-08
713,78.66,2017-09
714,78.66,2017-10
715,35.879999999999995,2017-11
716,35.879999999999995,2017-12
717,35.879999999999995,2018-01
718,35.879999999999995,2018-02
719,35.879999999999995,2018-03
720,35.879999999999995,2018-04
721,35.879999999999995,2018-05
722,35.879999999999995,2018-06
723,35.879999999999995,2018-07
724,35.879999999999995,2018-08
725,35.879999999999995,2018-09
726,35.879999999999995,2018-10
727,35.879999999999995,2018-11
728,35.879999999999995,2018-12
729,35.879999999999995,2019-01
730,33.12,2019-02
731,27.6,2019-03
732,27.6,2019-04
733,27.6,2019-05
734,27.6,2019-06
735,27.6,2019-07
736,27.6,2019-08
737,27.6,2019-09
738,27.6,2019-10
739,27.6,2019-11
740,27.6,2019-12
741,27.6,2020-01
742,27.6,2020-02
743,27.6,2020-03
744,27.6,2020-04
745,27.6,2020-05
746,27.6,2020-06
747,27.6,2020-07
748,27.6,2020-08
749,27.6,2020-09
750,27.6,2020-10
751,27.6,2020-11
752,27.6,2020-12
753,27.6,2021-01
754,27.6,2021-02
755,27.6,2021-03
756,27.6,2021-04
757,27.6,2021-05
758,27.6,2021-06
759,27.6,2021-07
760,27.6,2021-08
761,489.9,2021-09
762,489.9,2021-10
763,489.9,2021-11
764,489.9,2021-12
765,489.9,2022-01
766,489.9,2022-02
767,489.9,2022-03
768,489.9,2022-04
769,489.9,2022-05
770,0.0,2016-01
771,0.0,2016-02
772,0.0,2016-03
773,0.0,2016-04
774,0.0,2016-05
775,0.0,2016-06
776,0.0,2016-07
777,0.0,2016-08
778,0.0,2016-09
779,0.0,2016-10
780,0.0,2016-11
781,0.0,2016-12
782,0.0,2017-01
783,0.0,2017-02
784,0.0,2017-03
785,0.0,2017-04
786,0.0,2017-05
787,0.0,2017-06
788,0.0,2017-07
789,0.0,2017-08
790,13.7999999862,2017-09
791,13.7999999862,2017-10
792,13.7999999862,2017-11
793,13.7999999862,2017-12
794,13.7999999862,2018-01
795,13.7999999862,2018-02
796,13.7999999862,2018-03
797,13.7999999862,2018-04
798,13.7999999862,2018-05
799,13.7999999862,2018-06
800,13.7999999862,2018-07
801,13.7999999862,2018-08
802,13.7999999862,2018-09
803,13.7999999862,2018-10
804,13.7999999862,2018-11
805,13.7999999862,2018-12
806,13.7999999862,2019-01
807,13.7999999862,2019-02
808,13.7999999862,2019-03
809,13.7999999862,2019-04
810,13.7999999862,2019-05
811,13.7999999862,2019-06
812,13.7999999862,2019-07
813,13.7999999862,2019-08
814,13.7999999862,2019-09
815,13.7999999862,2019-10
816,13.7999999862,2019-11
817,13.7999999862,2019-12
818,13.7999999862,2020-01
819,13.7999999862,2020-02
820,13.7999999862,2020-03
821,13.7999999862,2020-04
822,13.7999999862,2020-05
823,13.7999999862,2020-06
824,13.7999999862,2020-07
825,55.2,2020-08
826,55.2,2020-09
827,55.2,2020-10
828,55.2,2020-11
829,55.2,2020-12
830,55.2,2021-01
831,55.2,2021-02
832,55.2,2021-03
833,55.2,2021-04
834,55.2,2021-05
835,55.2,2021-06
836,55.2,2021-07
837,220.03,2021-08
838,220.03,2021-09
839,220.03,2021-10
840,220.03,2021-11
841,220.03,2021-12
842,220.03,2022-01
843,513.36,2022-02
844,513.36,2022-03
845,513.36,2022-04
846,397.44,2022-05
847,0.0,2016-01
848,0.0,2016-02
849,0.0,2016-03
850,0.0,2016-04
851,0.0,2016-05
852,0.0,2016-06
853,0.0,2016-07
854,0.0,2016-08
855,0.0,2016-09
856,0.0,2016-10
857,0.0,2016-11
858,0.0,2016-12
859,0.0,2017-01
860,0.0,2017-02
861,3.45,2017-03
862,3.45,2017-04
863,4.83,2017-05
864,4.83,2017-06
865,4.83,2017-07
866,4.83,2017-08
867,4.83,2017-09
868,4.83,2017-10
869,4.83,2017-11
870,4.83,2017-12
871,4.83,2018-01
872,4.83,2018-02
873,4.83,2018-03
874,4.83,2018-04
875,4.83,2018-05
876,4.83,2018-06
877,4.83,2018-07
878,4.83,2018-08
879,4.83,2018-09
880,4.83,2018-10
881,4.83,2018-11
882,4.83,2018-12
883,4.83,2019-01
884,4.83,2019-02
885,4.83,2019-03
886,4.83,2019-04
887,4.83,2019-05
888,4.83,2019-06
889,4.83,2019-07
890,4.83,2019-08
891,4.83,2019-09
892,4.83,2019-10
893,4.83,2019-11
894,4.83,2019-12
895,4.83,2020-01
896,4.83,2020-02
897,4.83,2020-03
898,4.83,2020-04
899,4.83,2020-05
900,4.83,2020-06
901,4.83,2020-07
902,4.83,2020-08
903,4.83,2020-09
904,4.83,2020-10
905,4.83,2020-11
906,4.83,2020-12
907,4.83,2021-01
908,4.83,2021-02
909,4.83,2021-03
910,11.04,2021-04
911,11.04,2021-05
912,11.04,2021-06
913,11.04,2021-07
914,11.04,2021-08
915,274.42285714285714,2021-09
916,274.42285714285714,2021-10
917,274.42285714285714,2021-11
918,274.42285714285714,2021-12
919,274.42285714285714,2022-01
920,274.42285714285714,2022-02
921,274.42285714285714,2022-03
922,274.42285714285714,2022-04
923,274.42285714285714,2022-05
924,0.0,2016-01
925,0.0,2016-02
926,0.0,2016-03
927,0.0,2016-04
928,0.0,2016-05
929,0.0,2016-06
930,0.0,2016-07
931,0.0,2016-08
932,0.0,2016-09
933,5.52,2016-10
934,5.52,2016-11
935,5.52,2016-12
936,8.28,2017-01
937,8.28,2017-02
938,8.28,2017-03
939,8.28,2017-04
940,8.28,2017-05
941,8.28,2017-06
942,138.0,2017-07
943,138.0,2017-08
944,138.0,2017-09
945,138.0,2017-10
946,138.0,2017-11
947,138.0,2017-12
948,138.0,2018-01
949,138.0,2018-02
950,138.0,2018-03
951,138.0,2018-04
952,138.0,2018-05
953,138.0,2018-06
954,138.0,2018-07
955,138.0,2018-08
956,138.0,2018-09
957,138.0,2018-10
958,138.0,2018-11
959,138.0,2018-12
960,138.0,2019-01
961,138.0,2019-02
962,138.0,2019-03
963,138.0,2019-04
964,138.0,2019-05
965,138.0,2019-06
966,138.0,2019-07
967,138.0,2019-08
968,138.0,2019-09
969,138.0,2019-10
970,138.0,2019-11
971,138.0,2019-12
972,138.0,2020-01
973,138.0,2020-02
974,138.0,2020-03
975,138.0,2020-04
976,138.0,2020-05
977,138.0,2020-06
978,138.0,2020-07
979,138.0,2020-08
980,138.0,2020-09
981,138.0,2020-10
982,138.0,2020-11
983,138.0,2020-12
984,138.0,2021-01
985,138.0,2021-02
986,138.0,2021-03
987,138.0,2021-04
988,138.0,2021-05
989,138.0,2021-06
990,138.0,2021-07
991,138.0,2021-08
992,138.0,2021-09
993,138.0,2021-10
994,138.0,2021-11
995,138.0,2021-12
996,138.0,2022-01
997,138.0,2022-02
998,138.0,2022-03
999,138.0,2022-04
1000,138.0,2022-05
1001,0.0,2016-01
1002,0.0,2016-02
1003,0.0,2016-03
1004,0.0,2016-04
1005,0.0,2016-05
1006,0.0,2016-06
1007,0.0,2016-07
1008,0.0,2016-08
1009,0.0,2016-09
1010,0.0,2016-10
1011,1.38,2016-11
1012,4.14,2016-12
1013,4.14,2017-01
1014,4.14,2017-02
1015,4.14,2017-03
1016,4.14,2017-04
1017,4.14,2017-05
1018,4.14,2017-06
1019,4.14,2017-07
1020,4.14,2017-08
1021,4.14,2017-09
1022,4.14,2017-10
1023,4.14,2017-11
1024,4.14,2017-12
1025,4.14,2018-01
1026,4.14,2018-02
1027,4.14,2018-03
1028,2.4840276,2018-04
1029,2.4840276,2018-05
1030,2.4840276,2018-06
1031,2.76,2018-07
1032,2.76,2018-08
1033,2.76,2018-09
1034,2.76,2018-10
1035,2.76,2018-11
1036,2.76,2018-12
1037,2.76,2019-01
1038,2.76,2019-02
1039,2.76,2019-03
1040,2.76,2019-04
1041,2.76,2019-05
1042,2.76,2019-06
1043,2.76,2019-07
1044,2.76,2019-08
1045,2.76,2019-09
1046,2.76,2019-10
1047,2.76,2019-11
1048,2.76,2019-12
1049,2.76,2020-01
1050,2.76,2020-02
1051,2.76,2020-03
1052,2.76,2020-04
1053,2.76,2020-05
1054,2.76,2020-06
1055,2.76,2020-07
1056,2.76,2020-08
1057,2.76,2020-09
1058,2.76,2020-10
1059,2.76,2020-11
1060,2.76,2020-12
1061,2.76,2021-01
1062,2.76,2021-02
1063,2.76,2021-03
1064,2.76,2021-04
1065,2.76,2021-05
1066,2.76,2021-06
1067,2.76,2021-07
1068,165.6,2021-08
1069,295.59599999999995,2021-09
1070,483.0,2021-10
1071,483.0,2021-11
1072,483.0,2021-12
1073,483.0,2022-01
1074,483.0,2022-02
1075,483.0,2022-03
1076,483.0,2022-04
1077,483.0,2022-05
1078,0.0,2016-01
1079,0.0,2016-02
1080,0.0,2016-03
1081,0.0,2016-04
1082,0.0,2016-05
1083,0.0,2016-06
1084,0.0,2016-07
1085,0.0,2016-08
1086,0.0,2016-09
1087,0.0,2016-10
1088,0.0,2016-11
1089,5.52,2016-12
1090,5.52,2017-01
1091,5.52,2017-02
1092,5.52,2017-03
1093,5.52,2017-04
1094,5.52,2017-05
1095,5.52,2017-06
1096,5.52,2017-07
1097,5.52,2017-08
1098,5.52,2017-09
1099,5.52,2017-10
1100,5.52,2017-11
1101,5.52,2017-12
1102,5.52,2018-01
1103,5.52,2018-02
1104,5.52,2018-03
1105,5.52,2018-04
1106,5.52,2018-05
1107,5.52,2018-06
1108,5.52,2018-07
1109,5.52,2018-08
1110,5.52,2018-09
1111,5.52,2018-10
1112,5.52,2018-11
1113,5.52,2018-12
1114,5.52,2019-01
1115,5.52,2019-02
1116,5.52,2019-03
1117,5.52,2019-04
1118,5.52,2019-05
1119,5.52,2019-06
1120,5.52,2019-07
1121,5.52,2019-08
1122,5.52,2019-09
1123,5.52,2019-10
1124,5.52,2019-11
1125,5.52,2019-12
1126,5.52,2020-01
1127,5.52,2020-02
1128,5.52,2020-03
1129,5.52,2020-04
1130,5.52,2020-05
1131,5.52,2020-06
1132,5.52,2020-07
1133,5.52,2020-08
1134,5.52,2020-09
1135,5.52,2020-10
1136,5.52,2020-11
1137,5.52,2020-12
1138,5.52,2021-01
1139,5.52,2021-02
1140,5.52,2021-03
1141,5.52,2021-04
1142,5.52,2021-05
1143,5.52,2021-06
1144,5.52,2021-07
1145,145.8442105263158,2021-08
1146,775.7528571428572,2021-09
1147,775.7528571428572,2021-10
1148,775.7528571428572,2021-11
1149,775.7528571428572,2021-12
1150,775.7528571428572,2022-01
1151,775.7528571428572,2022-02
1152,775.7528571428572,2022-03
1153,775.7528571428572,2022-04
1154,775.7528571428572,2022-05
1155,0.0,2016-01
1156,0.0,2016-02
1157,0.0,2016-03
1158,0.0,2016-04
1159,0.0,2016-05
1160,0.0,2016-06
1161,0.0,2016-07
1162,0.0,2016-08
1163,0.0,2016-09
1164,0.0,2016-10
1165,0.0,2016-11
1166,7.22568,2016-12
1167,5.5200000000000005,2017-01
1168,5.52,2017-02
1169,5.52,2017-03
1170,5.52,2017-04
1171,5.52,2017-05
1172,5.52,2017-06
1173,8.28,2017-07
1174,8.28,2017-08
1175,6.8999999999999995,2017-09
1176,6.8999999999999995,2017-10
1177,6.8999999999999995,2017-11
1178,6.8999999999999995,2017-12
1179,6.8999999999999995,2018-01
1180,6.8999999999999995,2018-02
1181,6.8999999999999995,2018-03
1182,6.8999999999999995,2018-04
1183,6.8999999999999995,2018-05
1184,6.8999999999999995,2018-06
1185,6.8999999999999995,2018-07
1186,6.8999999999999995,2018-08
1187,6.8999999999999995,2018-09
1188,6.8999999999999995,2018-10
1189,6.8999999999999995,2018-11
1190,6.8999999999999995,2018-12
1191,6.8999999999999995,2019-01
1192,6.8999999999999995,2019-02
1193,6.8999999999999995,2019-03
1194,6.8999999999999995,2019-04
1195,6.8999999999999995,2019-05
1196,6.8999999999999995,2019-06
1197,6.8999999999999995,2019-07
1198,6.8999999999999995,2019-08
1199,6.8999999999999995,2019-09
1200,6.8999999999999995,2019-10
