,Name,x,points
0,,0.0,0.0
1,,0.2,0.10309278350515463
2,,0.4,0.20618556701030927
3,,0.6,0.30927835051546393
4,,0.8,0.41237113402061853
5,,1.0,1.0
6,,0.0,0.0
7,,0.2,0.10887096774193548
8,,0.4,0.21774193548387097
9,,0.6,0.32661290322580644
10,,0.8,0.43548387096774194
11,,1.0,1.0
12,,0.0,0.0
13,,0.2,0.0
14,,0.4,0.0
15,,0.6,0.0
16,,0.8,0.0
17,,1.0,1.0
18,,0.0,0.0
19,,0.2,0.3333333333333333
20,,0.4,0.6666666666666666
21,,0.6,1.0
22,,0.8,1.0
23,,1.0,1.0
24,,0.0,0.0
25,,0.2,0.18181818181818182
26,,0.4,0.36363636363636365
27,,0.6,0.5454545454545454
28,,0.8,0.7272727272727273
29,,1.0,1.0
30,,0.0,0.0
31,,0.2,0.17391304347826086
32,,0.4,0.34782608695652173
33,,0.6,0.5217391304347826
34,,0.8,0.6956521739130435
35,,1.0,1.0
36,,0.0,0.0
37,,0.2,0.18518518518518517
38,,0.4,0.37037037037037035
39,,0.6,0.5555555555555556
40,,0.8,0.7407407407407407
41,,1.0,1.0
42,,0.0,0.0
43,,0.2,0.07142857142857142
44,,0.4,0.14285714285714285
45,,0.6,0.21428571428571427
46,,0.8,0.2857142857142857
47,,1.0,1.0
48,,0.0,0.0
49,,0.2,0.08
50,,0.4,0.16
51,,0.6,0.24
52,,0.8,0.32
53,,1.0,1.0
54,,0.0,0.0
55,,0.2,0.1774193548387097
56,,0.4,0.3548387096774194
57,,0.6,0.532258064516129
58,,0.8,0.7096774193548387
59,,1.0,1.0
60,,0.0,0.0
61,,0.2,0.05154639175257732
62,,0.4,0.10309278350515463
63,,0.6,0.15463917525773196
64,,0.8,0.20618556701030927
65,,1.0,1.0
66,,0.0,0.0
67,,0.2,0.09090909090909091
68,,0.4,0.18181818181818182
69,,0.6,0.2727272727272727
70,,0.8,0.36363636363636365
71,,1.0,1.0
72,,0.0,0.0
73,,0.2,4.733006145713808e-06
74,,0.4,0.03123763296922602
75,,0.6,0.2567702093856608
76,,0.8,0.4823027858020956
77,,1.0,1.0
78,,0.0,0.0
79,,0.2,0.10416666666666667
80,,0.4,0.20833333333333334
81,,0.6,0.3125
82,,0.8,0.4791666666666667
83,,1.0,1.0
84,,0.0,0.0
85,,0.2,0.17117117117117117
86,,0.4,0.34234234234234234
87,,0.6,0.5135135135135135
88,,0.8,0.6846846846846847
89,,1.0,1.0
90,,0.0,0.0
91,,0.2,0.1693548387096774
92,,0.4,0.3387096774193548
93,,0.6,0.5080645161290323
94,,0.8,0.6774193548387096
95,,1.0,1.0
96,,0.0,0.0
97,,0.2,0.06206896551724138
98,,0.4,0.12413793103448276
99,,0.6,0.18620689655172415
100,,0.8,0.2482758620689655
101,,1.0,1.0
102,,0.0,0.0
103,,0.2,0.13559322033898305
104,,0.4,0.2711864406779661
105,,0.6,0.4067796610169492
106,,0.8,0.5423728813559322
107,,1.0,1.0
108,,0.0,0.0
109,,0.2,0.04713804713804714
110,,0.4,0.09427609427609428
111,,0.6,0.1414141414141414
112,,0.8,0.18855218855218855
113,,1.0,1.0
114,,0.0,0.0
115,,0.2,0.06375838926174497
116,,0.4,0.12751677852348994
117,,0.6,0.1912751677852349
118,,0.8,0.2684563758389262
119,,1.0,1.0
120,,0.0,0.0
121,,0.2,0.037037037037037035
122,,0.4,0.07407407407407407
123,,0.6,0.1111111111111111
124,,0.8,0.14814814814814814
125,,1.0,1.0
126,,0.0,0.0
127,,0.2,0.08951406649616368
128,,0.4,0.17902813299232737
129,,0.6,0.26854219948849106
130,,0.8,0.37084398976982097
131,,1.0,1.0
132,,0.0,0.0
133,,0.2,0.081145584725537
134,,0.4,0.162291169451074
135,,0.6,0.24343675417661098
136,,0.8,0.324582338902148
137,,1.0,1.0
138,,0.0,0.0
139,,0.2,0.036072144288577156
140,,0.4,0.07214428857715431
141,,0.6,0.10821643286573146
142,,0.8,0.14829659318637275
143,,1.0,1.0
144,,0.0,0.0
145,,0.2,0.07802874743326489
146,,0.4,0.15605749486652978
147,,0.6,0.23408624229979466
148,,0.8,0.3162217659137577
149,,1.0,1.0
150,,0.0,0.0
151,,0.2,0.10552763819095477
152,,0.4,0.21105527638190955
153,,0.6,0.3165829145728643
154,,0.8,0.4371859296482412
155,,1.0,1.0
156,,0.0,0.0
157,,0.2,0.0
158,,0.4,0.0
159,,0.6,0.0
160,,0.8,0.0
161,,1.0,1.0
162,,0.0,0.0
163,,0.2,0.03625377643504532
164,,0.4,0.07250755287009064
165,,0.6,0.10876132930513595
166,,0.8,0.18126888217522658
167,,1.0,1.0
168,,0.0,0.0
169,,0.2,0.0
170,,0.4,0.0
171,,0.6,0.0
172,,0.8,0.0
173,,1.0,1.0
174,,0.0,0.0
175,,0.2,0.0
176,,0.4,0.0
177,,0.6,0.0
178,,0.8,0.0
179,,1.0,1.0
180,,0.0,0.0
181,,0.2,0.25
182,,0.4,0.5
183,,0.6,0.75
184,,0.8,1.0
185,,1.0,1.0
186,,0.0,0.0
187,,0.2,0.14285714285714285
188,,0.4,0.2857142857142857
189,,0.6,0.42857142857142855
190,,0.8,0.5714285714285714
191,,1.0,1.0
192,,0.0,0.0
193,,0.2,0.2222222222222222
194,,0.4,0.4444444444444444
195,,0.6,0.6666666666666666
196,,0.8,0.8888888888888888
197,,1.0,1.0
198,,0.0,0.0
199,,0.2,0.2
200,,0.4,0.4
201,,0.6,0.6
202,,0.8,0.8
203,,1.0,1.0
204,,0.0,0.0
205,,0.2,0.2
206,,0.4,0.4
207,,0.6,0.6
208,,0.8,0.8
209,,1.0,1.0
210,,0.0,0.0
211,,0.2,0.1
212,,0.4,0.2
213,,0.6,0.3
214,,0.8,1.0
215,,1.0,1.0
216,,0.0,0.0
217,,0.2,0.2222222222222222
218,,0.4,0.4444444444444444
219,,0.6,0.6666666666666666
220,,0.8,0.8888888888888888
221,,1.0,1.0
222,,0.0,0.0
223,,0.2,0.2
224,,0.4,0.4
225,,0.6,0.6
226,,0.8,0.8
227,,1.0,1.0
228,,0.0,0.0
229,,0.2,0.1
230,,0.4,0.2
231,,0.6,0.3
232,,0.8,0.5
233,,1.0,1.0
234,,0.0,0.0
235,,0.2,0.19047619047619047
236,,0.4,0.38095238095238093
237,,0.6,0.5714285714285714
238,,0.8,0.7619047619047619
239,,1.0,1.0
240,,0.0,0.0
241,,0.2,0.16666666666666666
242,,0.4,0.3333333333333333
243,,0.6,0.5
244,,0.8,0.6666666666666666
245,,1.0,1.0
246,,0.0,0.0
247,,0.2,0.16666666666666666
248,,0.4,0.3333333333333333
249,,0.6,0.5
250,,0.8,0.7083333333333334
251,,1.0,1.0
252,,0.0,0.0
253,,0.2,0.16666666666666666
254,,0.4,0.3333333333333333
255,,0.6,0.5
256,,0.8,0.6666666666666666
257,,1.0,1.0
258,,0.0,0.0
259,,0.2,0.16666666666666666
260,,0.4,0.3333333333333333
261,,0.6,0.5
262,,0.8,0.6666666666666666
263,,1.0,1.0
264,,0.0,0.0
265,,0.2,0.2
266,,0.4,0.4
267,,0.6,0.6
268,,0.8,0.8
269,,1.0,1.0
270,,0.0,0.0
271,,0.2,0.16666666666666666
272,,0.4,0.3333333333333333
273,,0.6,0.5
274,,0.8,0.6666666666666666
275,,1.0,1.0
276,,0.0,0.0
277,,0.2,0.08695652173913043
278,,0.4,0.17391304347826086
279,,0.6,0.2608695652173913
280,,0.8,0.3695652173913043
281,,1.0,1.0
282,,0.0,0.0
283,,0.2,0.16666666666666666
284,,0.4,0.3333333333333333
285,,0.6,0.5
286,,0.8,0.6666666666666666
287,,1.0,1.0
288,,0.0,0.0
289,,0.2,0.16666666666666666
290,,0.4,0.3333333333333333
291,,0.6,0.5
292,,0.8,0.6666666666666666
293,,1.0,1.0
294,,0.0,0.0
295,,0.2,0.17777777777777778
296,,0.4,0.35555555555555557
297,,0.6,0.5333333333333333
298,,0.8,0.7111111111111111
299,,1.0,1.0
300,,0.0,0.0
301,,0.2,0.10416666666666667
302,,0.4,0.20833333333333334
303,,0.6,0.3125
304,,0.8,0.4375
305,,1.0,1.0
306,,0.0,0.0
307,,0.2,0.08247422680412371
308,,0.4,0.16494845360824742
309,,0.6,0.24742268041237114
310,,0.8,0.32989690721649484
311,,1.0,1.0
312,,0.0,0.0
