,Name,x,points
182,,0.4,0.36363636363636365
183,,0.6,0.5454545454545454
184,,0.8,0.7272727272727273
185,,1.0,1.0
186,,0.0,0.0
187,,0.2,0.08163265306122448
188,,0.4,0.16326530612244897
189,,0.6,0.24489795918367346
190,,0.8,0.3469387755102041
191,,1.0,1.0
192,,0.0,0.0
193,,0.2,0.17777777777777778
194,,0.4,0.35555555555555557
195,,0.6,0.5333333333333333
196,,0.8,0.7111111111111111
197,,1.0,1.0
198,,0.0,0.0
199,,0.2,0.07216494845360824
200,,0.4,0.14432989690721648
201,,0.6,0.21649484536082475
202,,0.8,0.28865979381443296
203,,1.0,1.0
204,,0.0,0.0
205,,0.2,0.1
206,,0.4,0.2
207,,0.6,0.3
208,,0.8,0.43
209,,1.0,1.0
210,,0.0,0.0
211,,0.2,0.25
212,,0.4,0.5
213,,0.6,0.75
214,,0.8,1.0
215,,1.0,1.0
216,,0.0,0.0
217,,0.2,0.06
218,,0.4,0.12
219,,0.6,0.18
220,,0.8,0.26
221,,1.0,1.0
222,,0.0,0.0
223,,0.2,0.061855670103092786
224,,0.4,0.12371134020618557
225,,0.6,0.18556701030927836
226,,0.8,0.24742268041237114
227,,1.0,1.0
228,,0.0,0.0
229,,0.2,0.1111111111111111
230,,0.4,0.2222222222222222
231,,0.6,0.3333333333333333
232,,0.8,0.5111111111111111
233,,1.0,1.0
234,,0.0,0.0
235,,0.2,0.06
236,,0.4,0.12
237,,0.6,0.18
238,,0.8,0.25
239,,1.0,1.0
240,,0.0,0.0
241,,0.2,0.2
242,,0.4,0.4
243,,0.6,0.6
244,,0.8,0.8
245,,1.0,1.0
246,,0.0,0.0
247,,0.2,0.16326530612244897
248,,0.4,0.32653061224489793
249,,0.6,0.4897959183673469
250,,0.8,0.6530612244897959
251,,1.0,1.0
252,,0.0,0.0
253,,0.2,0.09473684210526316
254,,0.4,0.18947368421052632
255,,0.6,0.28421052631578947
256,,0.8,0.3894736842105263
257,,1.0,1.0
258,,0.0,0.0
259,,0.2,0.14444444444444443
260,,0.4,0.28888888888888886
261,,0.6,0.43333333333333335
262,,0.8,0.5777777777777777
263,,1.0,1.0
264,,0.0,0.0
265,,0.2,0.1111111111111111
266,,0.4,0.2222222222222222
267,,0.6,0.3333333333333333
268,,0.8,0.4444444444444444
269,,1.0,1.0
270,,0.0,0.0
271,,0.2,0.08247422680412371
272,,0.4,0.16494845360824742
273,,0.6,0.24742268041237114
274,,0.8,0.32989690721649484
275,,1.0,1.0
276,,0.0,0.0
277,,0.2,0.25
278,,0.4,0.5
279,,0.6,0.75
280,,0.8,1.0
281,,1.0,1.0
282,,0.0,0.0
283,,0.2,0.09090909090909091
284,,0.4,0.18181818181818182
285,,0.6,0.2727272727272727
286,,0.8,0.3939393939393939
287,,1.0,1.0
288,,0.0,0.0
289,,0.2,0.050505050505050504
290,,0.4,0.10101010101010101
291,,0.6,0.15151515151515152
292,,0.8,0.24242424242424243
293,,1.0,1.0
294,,0.0,0.0
295,,0.2,0.07142857142857142
296,,0.4,0.14285714285714285
297,,0.6,0.21428571428571427
298,,0.8,0.30612244897959184
299,,1.0,1.0
300,,0.0,0.0
301,,0.2,0.061224489795918366
302,,0.4,0.12244897959183673
303,,0.6,0.1836734693877551
304,,0.8,0.2653061224489796
305,,1.0,1.0
306,,0.0,0.0
307,,0.2,0.08080808080808081
308,,0.4,0.16161616161616163
309,,0.6,0.24242424242424243
310,,0.8,0.3333333333333333
311,,1.0,1.0
312,,0.0,0.0
313,,0.2,0.10309278350515463
314,,0.4,0.20618556701030927
315,,0.6,0.30927835051546393
316,,0.8,0.422680412371134
317,,1.0,1.0
318,,0.0,0.0
319,,0.2,0.0707070707070707
320,,0.4,0.1414141414141414
321,,0.6,0.21212121212121213
322,,0.8,0.2828282828282828
323,,1.0,1.0
324,,0.0,0.0
325,,0.2,0.07216494845360824
326,,0.4,0.14432989690721648
327,,0.6,0.21649484536082475
328,,0.8,0.28865979381443296
329,,1.0,1.0
330,,0.0,0.0
331,,0.2,0.07
332,,0.4,0.14
333,,0.6,0.21
334,,0.8,0.3
335,,1.0,1.0
336,,0.0,0.0
337,,0.2,0.125
338,,0.4,0.25
339,,0.6,0.375
340,,0.8,0.5
341,,1.0,1.0
342,,0.0,0.0
343,,0.2,0.0707070707070707
344,,0.4,0.1414141414141414
345,,0.6,0.21212121212121213
346,,0.8,0.2828282828282828
347,,1.0,1.0
348,,0.0,0.0
349,,0.2,0.14583333333333334
350,,0.4,0.2916666666666667
351,,0.6,0.4375
352,,0.8,0.5833333333333334
353,,1.0,1.0
354,,0.0,0.0
355,,0.2,0.10309278350515463
356,,0.4,0.20618556701030927
357,,0.6,0.30927835051546393
358,,0.8,0.4536082474226804
359,,1.0,1.0
360,,0.0,0.0
361,,0.2,0.06
362,,0.4,0.12
363,,0.6,0.18
364,,0.8,0.26
365,,1.0,1.0
366,,0.0,0.0
367,,0.2,0.09090909090909091
368,,0.4,0.18181818181818182
369,,0.6,0.2727272727272727
370,,0.8,0.36363636363636365
371,,1.0,1.0
372,,0.0,0.0
373,,0.2,0.13
374,,0.4,0.26
375,,0.6,0.39
376,,0.8,0.52
377,,1.0,1.0
378,,0.0,0.0
379,,0.2,0.09278350515463918
380,,0.4,0.18556701030927836
381,,0.6,0.27835051546391754
382,,0.8,0.3711340206185567
383,,1.0,1.0
384,,0.0,0.0
385,,0.2,0.08163265306122448
386,,0.4,0.16326530612244897
387,,0.6,0.24489795918367346
388,,0.8,0.32653061224489793
389,,1.0,1.0
390,,0.0,0.0
391,,0.2,0.07291666666666667
392,,0.4,0.14583333333333334
393,,0.6,0.21875
394,,0.8,0.2916666666666667
395,,1.0,1.0
396,,0.0,0.0
397,,0.2,0.07368421052631578
398,,0.4,0.14736842105263157
399,,0.6,0.22105263157894736
400,,0.8,0.29473684210526313
401,,1.0,1.0
402,,0.0,0.0
403,,0.2,0.06060606060606061
404,,0.4,0.12121212121212122
405,,0.6,0.18181818181818182
406,,0.8,0.24242424242424243
407,,1.0,1.0
408,,0.0,0.0
409,,0.2,0.10101010101010101
410,,0.4,0.20202020202020202
411,,0.6,0.30303030303030304
412,,0.8,0.43434343434343436
413,,1.0,1.0
414,,0.0,0.0
415,,0.2,0.11
416,,0.4,0.22
417,,0.6,0.33
418,,0.8,0.44
419,,1.0,1.0
420,,0.0,0.0
421,,0.2,0.15217391304347827
422,,0.4,0.30434782608695654
423,,0.6,0.45652173913043476
424,,0.8,0.6086956521739131
425,,1.0,1.0
426,,0.0,0.0
427,,0.2,0.13
428,,0.4,0.26
429,,0.6,0.39
430,,0.8,0.55
431,,1.0,1.0
432,,0.0,0.0
433,,0.2,0.11224489795918367
434,,0.4,0.22448979591836735
435,,0.6,0.336734693877551
436,,0.8,0.4489795918367347
437,,1.0,1.0
438,,0.0,0.0
439,,0.2,0.09090909090909091
440,,0.4,0.18181818181818182
441,,0.6,0.2727272727272727
442,,0.8,0.36363636363636365
443,,1.0,1.0
444,,0.0,0.0
445,,0.2,0.08247422680412371
446,,0.4,0.16494845360824742
447,,0.6,0.24742268041237114
448,,0.8,0.38144329896907214
449,,1.0,1.0
450,,0.0,0.0
451,,0.2,0.11224489795918367
452,,0.4,0.22448979591836735
453,,0.6,0.336734693877551
454,,0.8,0.5
455,,1.0,1.0
456,,0.0,0.0
457,,0.2,0.15
458,,0.4,0.3
459,,0.6,0.45
460,,0.8,0.6
461,,1.0,1.0
462,,0.0,0.0
463,,0.2,0.061224489795918366
464,,0.4,0.12244897959183673
465,,0.6,0.1836734693877551
466,,0.8,0.2755102040816326
467,,1.0,1.0
468,,0.0,0.0
469,,0.2,0.16842105263157894
470,,0.4,0.3368421052631579
471,,0.6,0.5052631578947369
472,,0.8,0.6736842105263158
473,,1.0,1.0
474,,0.0,0.0
475,,0.2,0.09090909090909091
476,,0.4,0.18181818181818182
477,,0.6,0.2727272727272727
478,,0.8,0.36363636363636365
479,,1.0,1.0
480,,0.0,0.0
481,,0.2,0.08080808080808081
482,,0.4,0.16161616161616163
483,,0.6,0.24242424242424243
484,,0.8,0.32323232323232326
485,,1.0,1.0
486,,0.0,0.0
487,,0.2,0.16666666666666666
488,,0.4,0.3333333333333333
489,,0.6,0.5
490,,0.8,0.6666666666666666
491,,1.0,1.0
492,,0.0,0.0
493,,0.2,0.09090909090909091
494,,0.4,0.18181818181818182
495,,0.6,0.2727272727272727
496,,0.8,0.3939393939393939
497,,1.0,1.0
498,,0.0,0.0
499,,0.2,0.0898876404494382
500,,0.4,0.1797752808988764
501,,0.6,0.2696629213483146
502,,0.8,0.38202247191011235
503,,1.0,1.0
504,,0.0,0.0
505,,0.2,0.06060606060606061
506,,0.4,0.12121212121212122
507,,0.6,0.18181818181818182
508,,0.8,0.24242424242424243
509,,1.0,1.0
510,,0.0,0.0
511,,0.2,0.04081632653061224
512,,0.4,0.08163265306122448
513,,0.6,0.12244897959183673
514,,0.8,0.16326530612244897
515,,1.0,1.0
516,,0.0,0.0
517,,0.2,0.10204081632653061
518,,0.4,0.20408163265306123
519,,0.6,0.30612244897959184
520,,0.8,0.40816326530612246
521,,1.0,1.0
522,,0.0,0.0
523,,0.2,0.25
524,,0.4,0.5
525,,0.6,0.75
526,,0.8,1.0
527,,1.0,1.0
528,,0.0,0.0
529,,0.2,0.1724137931034483
530,,0.4,0.3448275862068966
531,,0.6,0.5172413793103449
532,,0.8,0.6896551724137931
533,,1.0,1.0
534,,0.0,0.0
535,,0.2,0.13131313131313133
536,,0.4,0.26262626262626265
537,,0.6,0.3939393939393939
538,,0.8,0.5353535353535354
539,,1.0,1.0
540,,0.0,0.0
541,,0.2,0.0851063829787234
542,,0.4,0.1702127659574468
543,,0.6,0.2553191489361702
544,,0.8,0.3404255319148936
545,,1.0,1.0
546,,0.0,0.0
547,,0.2,0.07446808510638298
548,,0.4,0.14893617021276595
549,,0.6,0.22340425531914893
550,,0.8,0.35106382978723405
551,,1.0,1.0
552,,0.0,0.0
553,,0.2,0.1111111111111111
554,,0.4,0.2222222222222222
555,,0.6,0.3333333333333333
556,,0.8,0.4444444444444444
557,,1.0,1.0
558,,0.0,0.0
559,,0.2,0.061224489795918366
560,,0.4,0.12244897959183673
561,,0.6,0.1836734693877551
562,,0.8,0.24489795918367346
563,,1.0,1.0
564,,0.0,0.0
565,,0.2,0.125
566,,0.4,0.25
567,,0.6,0.375
568,,0.8,0.5
569,,1.0,1.0
570,,0.0,0.0
571,,0.2,0.10204081632653061
572,,0.4,0.20408163265306123
573,,0.6,0.30612244897959184
574,,0.8,0.40816326530612246
575,,1.0,1.0
576,,0.0,0.0
577,,0.2,0.06060606060606061
578,,0.4,0.12121212121212122
579,,0.6,0.18181818181818182
580,,0.8,0.2727272727272727
581,,1.0,1.0
582,,0.0,0.0
583,,0.2,0.10101010101010101
584,,0.4,0.20202020202020202
585,,0.6,0.30303030303030304
586,,0.8,0.45454545454545453
587,,1.0,1.0
588,,0.0,0.0
589,,0.2,0.0707070707070707
590,,0.4,0.1414141414141414
591,,0.6,0.21212121212121213
592,,0.8,0.31313131313131315
593,,1.0,1.0
594,,0.0,0.0
595,,0.2,0.09183673469387756
596,,0.4,0.1836734693877551
597,,0.6,0.2755102040816326
598,,0.8,0.3673469387755102
599,,1.0,1.0
600,,0.0,0.0
601,,0.2,0.10309278350515463
602,,0.4,0.20618556701030927
603,,0.6,0.30927835051546393
604,,0.8,0.41237113402061853
605,,1.0,1.0
606,,0.0,0.0
607,,0.2,0.16666666666666666
608,,0.4,0.3333333333333333
609,,0.6,0.5
610,,0.8,0.6666666666666666
611,,1.0,1.0
612,,0.0,0.0
613,,0.2,0.10204081632653061
614,,0.4,0.20408163265306123
615,,0.6,0.30612244897959184
616,,0.8,0.40816326530612246
617,,1.0,1.0
618,,0.0,0.0
619,,0.2,0.11
620,,0.4,0.22
621,,0.6,0.33
622,,0.8,0.44
623,,1.0,1.0
624,,0.0,0.0
625,,0.2,0.08080808080808081
626,,0.4,0.16161616161616163
627,,0.6,0.24242424242424243
628,,0.8,0.3838383838383838
629,,1.0,1.0
630,,0.0,0.0
631,,0.2,0.0707070707070707
632,,0.4,0.1414141414141414
633,,0.6,0.21212121212121213
634,,0.8,0.32323232323232326
635,,1.0,1.0
636,,0.0,0.0
637,,0.2,0.10204081632653061
638,,0.4,0.20408163265306123
639,,0.6,0.30612244897959184
640,,0.8,0.40816326530612246
641,,1.0,1.0
642,,0.0,0.0
643,,0.2,0.08695652173913043
644,,0.4,0.17391304347826086
645,,0.6,0.2608695652173913
646,,0.8,0.3695652173913043
647,,1.0,1.0
648,,0.0,0.0
649,,0.2,0.09183673469387756
650,,0.4,0.1836734693877551
651,,0.6,0.2755102040816326
652,,0.8,0.3673469387755102
653,,1.0,1.0
654,,0.0,0.0
655,,0.2,0.11578947368421053
656,,0.4,0.23157894736842105
657,,0.6,0.3473684210526316
658,,0.8,0.4631578947368421
659,,1.0,1.0
660,,0.0,0.0
661,,0.2,0.10204081632653061
662,,0.4,0.20408163265306123
663,,0.6,0.30612244897959184
664,,0.8,0.40816326530612246
665,,1.0,1.0
666,,0.0,0.0
667,,0.2,0.0707070707070707
668,,0.4,0.1414141414141414
669,,0.6,0.21212121212121213
670,,0.8,0.30303030303030304
671,,1.0,1.0
672,,0.0,0.0
673,,0.2,0.08163265306122448
674,,0.4,0.16326530612244897
675,,0.6,0.24489795918367346
676,,0.8,0.32653061224489793
677,,1.0,1.0
678,,0.0,0.0
679,,0.2,0.08080808080808081
680,,0.4,0.16161616161616163
681,,0.6,0.24242424242424243
682,,0.8,0.32323232323232326
683,,1.0,1.0
684,,0.0,0.0
685,,0.2,0.11224489795918367
686,,0.4,0.22448979591836735
687,,0.6,0.336734693877551
688,,0.8,0.4489795918367347
689,,1.0,1.0
690,,0.0,0.0
691,,0.2,0.14285714285714285
692,,0.4,0.2857142857142857
693,,0.6,0.42857142857142855
694,,0.8,0.5714285714285714
695,,1.0,1.0
696,,0.0,0.0
697,,0.2,0.061224489795918366
698,,0.4,0.12244897959183673
699,,0.6,0.1836734693877551
700,,0.8,0.2653061224489796
701,,1.0,1.0
702,,0.0,0.0
703,,0.2,0.09278350515463918
704,,0.4,0.18556701030927836
705,,0.6,0.27835051546391754
706,,0.8,0.3711340206185567
707,,1.0,1.0
708,,0.0,0.0
709,,0.2,0.13402061855670103
710,,0.4,0.26804123711340205
711,,0.6,0.4020618556701031
712,,0.8,0.5360824742268041
713,,1.0,1.0
714,,0.0,0.0
715,,0.2,0.12244897959183673
716,,0.4,0.24489795918367346
717,,0.6,0.3673469387755102
718,,0.8,0.4897959183673469
719,,1.0,1.0
720,,0.0,0.0
721,,0.2,4.733006145713808e-06
722,,0.4,0.03123763296922602
723,,0.6,0.2567702093856608
724,,0.8,0.4823027858020956
725,,1.0,1.0
726,,0.0,0.0
727,,0.2,0.09574468085106383
728,,0.4,0.19148936170212766
729,,0.6,0.2872340425531915
730,,0.8,0.3829787234042553
731,,1.0,1.0
732,,0.0,0.0
733,,0.2,0.1134020618556701
734,,0.4,0.2268041237113402
735,,0.6,0.3402061855670103
736,,0.8,0.4536082474226804
737,,1.0,1.0
738,,0.0,0.0
739,,0.2,0.060240963855421686
740,,0.4,0.12048192771084337
741,,0.6,0.18072289156626506
742,,0.8,0.37349397590361444
743,,1.0,1.0
744,,0.0,0.0
745,,0.2,0.07142857142857142
746,,0.4,0.14285714285714285
747,,0.6,0.21428571428571427
748,,0.8,0.29591836734693877
749,,1.0,1.0
750,,0.0,0.0
751,,0.2,0.13
752,,0.4,0.26
753,,0.6,0.39
754,,0.8,0.53
755,,1.0,1.0
756,,0.0,0.0
757,,0.2,0.08333333333333333
758,,0.4,0.16666666666666666
759,,0.6,0.25
760,,0.8,0.3541666666666667
761,,1.0,1.0
762,,0.0,0.0
763,,0.2,0.061224489795918366
764,,0.4,0.12244897959183673
765,,0.6,0.1836734693877551
766,,0.8,0.24489795918367346
767,,1.0,1.0
768,,0.0,0.0
769,,0.2,0.1134020618556701
770,,0.4,0.2268041237113402
771,,0.6,0.3402061855670103
772,,0.8,0.4536082474226804
773,,1.0,1.0
774,,0.0,0.0
775,,0.2,0.07
776,,0.4,0.14
777,,0.6,0.21
778,,0.8,0.28
779,,1.0,1.0
780,,0.0,0.0
781,,0.2,0.10204081632653061
782,,0.4,0.20408163265306123
783,,0.6,0.30612244897959184
784,,0.8,0.42857142857142855
785,,1.0,1.0
786,,0.0,0.0
787,,0.2,0.10416666666666667
788,,0.4,0.20833333333333334
789,,0.6,0.3125
790,,0.8,0.4375
791,,1.0,1.0
792,,0.0,0.0
793,,0.2,0.05154639175257732
794,,0.4,0.10309278350515463
795,,0.6,0.15463917525773196
796,,0.8,0.20618556701030927
797,,1.0,1.0
798,,0.0,0.0
799,,0.2,0.06
800,,0.4,0.12
801,,0.6,0.18
802,,0.8,0.27
803,,1.0,1.0
804,,0.0,0.0
805,,0.2,0.10638297872340426
806,,0.4,0.2127659574468085
807,,0.6,0.3191489361702128
808,,0.8,0.43617021276595747
809,,1.0,1.0
810,,0.0,0.0
811,,0.2,0.05952380952380952
812,,0.4,0.11904761904761904
813,,0.6,0.17857142857142858
814,,0.8,0.23809523809523808
815,,1.0,1.0
816,,0.0,0.0
817,,0.2,0.08163265306122448
818,,0.4,0.16326530612244897
819,,0.6,0.24489795918367346
820,,0.8,0.336734693877551
821,,1.0,1.0
822,,0.0,0.0
823,,0.2,0.06
824,,0.4,0.12
825,,0.6,0.18
826,,0.8,0.3
827,,1.0,1.0
828,,0.0,0.0
829,,0.2,0.10309278350515463
830,,0.4,0.20618556701030927
831,,0.6,0.30927835051546393
832,,0.8,0.41237113402061853
833,,1.0,1.0
834,,0.0,0.0
835,,0.2,0.09
836,,0.4,0.18
837,,0.6,0.27
838,,0.8,0.4
839,,1.0,1.0
840,,0.0,0.0
841,,0.2,0.12121212121212122
842,,0.4,0.24242424242424243
843,,0.6,0.36363636363636365
844,,0.8,0.48484848484848486
845,,1.0,1.0
846,,0.0,0.0
847,,0.2,0.05
848,,0.4,0.1
849,,0.6,0.15
850,,0.8,0.2
851,,1.0,1.0
852,,0.0,0.0
853,,0.2,0.09
854,,0.4,0.18
855,,0.6,0.27
856,,0.8,0.36
857,,1.0,1.0
858,,0.0,0.0
859,,0.2,0.08
860,,0.4,0.16
861,,0.6,0.24
862,,0.8,0.36
863,,1.0,1.0
864,,0.0,0.0
865,,0.2,0.14
866,,0.4,0.28
867,,0.6,0.42
868,,0.8,0.56
869,,1.0,1.0
870,,0.0,0.0
871,,0.2,0.10101010101010101
872,,0.4,0.20202020202020202
873,,0.6,0.30303030303030304
874,,0.8,0.40404040404040403
875,,1.0,1.0
876,,0.0,0.0
877,,0.2,0.1111111111111111
878,,0.4,0.2222222222222222
879,,0.6,0.3333333333333333
880,,0.8,0.4444444444444444
881,,1.0,1.0
882,,0.0,0.0
883,,0.2,0.0707070707070707
884,,0.4,0.1414141414141414
885,,0.6,0.21212121212121213
886,,0.8,0.3434343434343434
887,,1.0,1.0
888,,0.0,0.0
889,,0.2,0.16666666666666666
890,,0.4,0.3333333333333333
891,,0.6,0.5
892,,0.8,0.6666666666666666
893,,1.0,1.0
894,,0.0,0.0
895,,0.2,0.13793103448275862
896,,0.4,0.27586206896551724
897,,0.6,0.41379310344827586
898,,0.8,0.5517241379310345
899,,1.0,1.0
900,,0.0,0.0
901,,0.2,0.07216494845360824
902,,0.4,0.14432989690721648
903,,0.6,0.21649484536082475
904,,0.8,0.30927835051546393
905,,1.0,1.0
906,,0.0,0.0
907,,0.2,0.06060606060606061
908,,0.4,0.12121212121212122
909,,0.6,0.18181818181818182
910,,0.8,0.24242424242424243
911,,1.0,1.0
912,,0.0,0.0
913,,0.2,0.1134020618556701
914,,0.4,0.2268041237113402
915,,0.6,0.3402061855670103
916,,0.8,0.4536082474226804
917,,1.0,1.0
918,,0.0,0.0
919,,0.2,0.16666666666666666
920,,0.4,0.3333333333333333
921,,0.6,0.5
922,,0.8,0.6666666666666666
923,,1.0,1.0
924,,0.0,0.0
925,,0.2,0.08080808080808081
926,,0.4,0.16161616161616163
927,,0.6,0.24242424242424243
928,,0.8,0.3838383838383838
929,,1.0,1.0
930,,0.0,0.0
931,,0.2,0.06060606060606061
932,,0.4,0.12121212121212122
933,,0.6,0.18181818181818182
934,,0.8,0.24242424242424243
935,,1.0,1.0
936,,0.0,0.0
937,,0.2,0.1326530612244898
938,,0.4,0.2653061224489796
939,,0.6,0.3979591836734694
940,,0.8,0.5306122448979592
941,,1.0,1.0
942,,0.0,0.0
943,,0.2,0.07291666666666667
944,,0.4,0.14583333333333334
945,,0.6,0.21875
946,,0.8,0.3645833333333333
947,,1.0,1.0
948,,0.0,0.0
949,,0.2,0.11458333333333333
950,,0.4,0.22916666666666666
951,,0.6,0.34375
952,,0.8,0.4583333333333333
953,,1.0,1.0
954,,0.0,0.0
955,,0.2,0.04
956,,0.4,0.08
957,,0.6,0.12
958,,0.8,0.2
959,,1.0,1.0
960,,0.0,0.0
961,,0.2,0.1
962,,0.4,0.2
963,,0.6,0.3
964,,0.8,0.44
965,,1.0,1.0
966,,0.0,0.0
967,,0.2,0.0625
968,,0.4,0.125
969,,0.6,0.1875
970,,0.8,0.2708333333333333
971,,1.0,1.0
972,,0.0,0.0
973,,0.2,0.10204081632653061
974,,0.4,0.20408163265306123
975,,0.6,0.30612244897959184
976,,0.8,0.40816326530612246
977,,1.0,1.0
978,,0.0,0.0
979,,0.2,0.05
980,,0.4,0.1
981,,0.6,0.15
982,,0.8,0.21
983,,1.0,1.0
984,,0.0,0.0
985,,0.2,0.12121212121212122
986,,0.4,0.24242424242424243
987,,0.6,0.36363636363636365
988,,0.8,0.5050505050505051
989,,1.0,1.0
990,,0.0,0.0
991,,0.2,0.10465116279069768
992,,0.4,0.20930232558139536
993,,0.6,0.313953488372093
994,,0.8,0.47674418604651164
995,,1.0,1.0
996,,0.0,0.0
997,,0.2,0.06
998,,0.4,0.12
999,,0.6,0.18
1000,,0.8,0.24
1001,,1.0,1.0
1002,,0.0,0.0
1003,,0.2,0.12359550561797752
1004,,0.4,0.24719101123595505
1005,,0.6,0.3707865168539326
1006,,0.8,0.4943820224719101
1007,,1.0,1.0
1008,,0.0,0.0
1009,,0.2,0.1774193548387097
1010,,0.4,0.3548387096774194
1011,,0.6,0.532258064516129
1012,,0.8,0.7096774193548387
1013,,1.0,1.0
1014,,0.0,0.0
1015,,0.2,0.1134020618556701
1016,,0.4,0.2268041237113402
1017,,0.6,0.3402061855670103
1018,,0.8,0.5154639175257731
1019,,1.0,1.0
1020,,0.0,0.0
1021,,0.2,0.08163265306122448
1022,,0.4,0.16326530612244897
1023,,0.6,0.24489795918367346
1024,,0.8,0.3673469387755102
1025,,1.0,1.0
1026,,0.0,0.0
1027,,0.2,0.09090909090909091
1028,,0.4,0.18181818181818182
1029,,0.6,0.2727272727272727
